description	varName	custom_category	Path	varType	resType	n	beta	lower	upper	se	pvalue	fdr	z	ntotal	rho
PCT responsible for patient data: BROMLEY PCT	41229#5A7	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	270072/1807(271879)	-0.0316949233489238	-0.0780388349024623	0.0146374541360829	0.0236423449026523	0.180048065281242	0.618810491170846	-1.34060705558924	271879	-0.00257106958470835
Job coding: other assembler, routine operative	22601#81392843	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55409/10(55419)	0.423279445038328	-0.196569132584877	1.04329690717008	0.316298169133429	0.180266925413257	0.619179739723505	1.33993362395089	55419	0.0056918670122613
Hospital episode type: Birth episode	41231#3	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	271844/35(271879)	-0.227057441676849	-0.560110921340998	0.104300247489257	0.169495759634117	0.180341804739688	0.619179739723505	-1.33970336006448	271879	-0.00256933645289738
Treatment/medication code: ferrous sulphate	20003#1140870390	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	270484/1358(271842)	0.036425604398909	-0.0168986137268164	0.0897339863675148	0.0272026937574965	0.180550165692266	0.619194462985004	1.33906299596981	271842	0.00256828311007941
Omelette intake	102950	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Milk/eggs/cheese yesterday	CAT-SIN	ORDERED-LOGISTIC	108672	-0.0140398311721591	-0.0345923143287232	0.00651265198440495	0.0104861534796963	0.180620659879716	0.619194462985004	-1.3388464676174	108672	-0.00406136817877435
Job coding: bank manager, bank section manager, building society manager, post/sub-post office manager	22601#11513250	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54587/832(55419)	0.0468713719123384	-0.0217730275878731	0.115493732575075	0.0350176741117926	0.18071870891995	0.619194462985004	1.33854540673247	55419	0.00568597023345178
Job code - historical: Financial institution managers	22617#1151	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54587/832(55419)	0.0468713719123384	-0.0217730275878731	0.115493732575075	0.0350176741117926	0.18071870891995	0.619194462985004	1.33854540673247	55419	0.00568597023345178
Date F69 first reported (unspecified disorder of adult personality and behaviour)	130948	First occurrences	Health-related outcomes > First occurrences > Mental and behavioural disorders	DATE	LOGISTIC-BINARY	271784/95(271879)	0.136767084638415	-0.063760959678012	0.336985263894797	0.102233058039292	0.180963465871575	0.61964180090149	1.33779440619509	271879	0.00256567540926617
Histology of cancer tumour: Apocrine adenocarcinoma	40011#8401	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271859/20(271879)	-0.300005144114535	-0.739846884651188	0.139238195829255	0.224260518921407	0.181035711952865	0.61964180090149	-1.33757287394028	271879	-0.0025652505486782
Histology of cancer tumour: Malignant lymphoma, small B lymphocytic, NOS	40011#9670	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271789/90(271879)	0.140928454374387	-0.0659179132160265	0.347589720180193	0.105488579549909	0.181556592981666	0.620847345177596	1.33597760605482	271879	0.00256219110046632
Treatment/medication code: betamethasone	20003#1140874790	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271402/440(271842)	-0.0638073689589845	-0.157439032910257	0.029795493534276	0.0477647874964579	0.18157616054766	0.620847345177596	-1.33591774399892	271842	-0.00256225064973718
Date H94 first reported (other disorders of ear in diseases classified elsewhere)	131266	First occurrences	Health-related outcomes > First occurrences > Ear and mastoid process disorders	DATE	LOGISTIC-BINARY	271869/10(271879)	0.423185846345552	-0.198482629918415	1.04370410102395	0.31689019307002	0.181799381553039	0.620847345177596	1.33523519390241	271879	0.00256076728218976
Treatment/medication code: minims prednisolone 0.5% single-use eye drops	20003#1140875684	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271813/29(271842)	0.247716665170688	-0.116230132727737	0.611159088814541	0.185561884626409	0.181838828804791	0.620847345177596	1.33511463942301	271842	0.00256071032905993
Histology of cancer tumour: Carcinoma, undifferentiated type	40011#8020	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271821/58(271879)	0.175420539737283	-0.0822120067099806	0.432834378304288	0.131391798287338	0.181854939229845	0.620847345177596	1.33506541004196	271879	0.00256044166606884
Which eye(s) affected by glaucoma	6119-3	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight	CAT-SIN	MULTINOMIAL-LOGISTIC	965/1279	-999	-999	-999	-999	0.182083096475344	0.62130715722362	-1.33436856635467	1279	-0.037314514338076
Date F42 first reported (obsessive-compulsive disorder)	130908	First occurrences	Health-related outcomes > First occurrences > Mental and behavioural disorders	DATE	LOGISTIC-BINARY	271314/565(271879)	-0.0561931915088319	-0.138781506094471	0.0263507413329551	0.0421263474048422	0.182228087508112	0.621482861809349	-1.33392606754454	271879	-0.00255825660391385
Treatment/medication code: flupenthixol	20003#1140867150	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271831/11(271842)	0.402516757854221	-0.189615161990971	0.993748044676369	0.301883916235594	0.182479285980077	0.621566484815493	1.33316005141145	271842	0.00255696151168153
Type of cancer: ICD10: C51.0 Labium majus	40006#C510	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271861/18(271879)	-0.315698899709436	-0.78069320926647	0.147751560770003	0.236852507841962	0.182547992829164	0.621566484815493	-1.33295066978762	271879	-0.00255638595943014
Treatment/medication code: loratadine	20003#1140862772	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	269866/1976(271842)	-0.0301012902196947	-0.0743748281947291	0.0141604191977213	0.0225859373158908	0.182614096894004	0.621566484815493	-1.33274927519798	271842	-0.00255617366021338
Workplace very cold	22607#1	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	29201/25973(55174)	0.0114006978950773	-0.00536556482954737	0.0281684070347183	0.00855474185464054	0.182626650345217	0.621566484815493	1.33271103559098	55174	0.0056737427367779
Able to pay rent/mortgage as an adult	20525	Mental health	Online follow-up > Mental health > Traumatic events	CAT-SIN	ORDERED-LOGISTIC	72742	-0.0139739296329211	-0.0345414002764418	0.00659354101059961	0.010493800297227	0.182933521251549	0.621753498928537	-1.3317768683726	72742	-0.00493786854831892
Main speciality of consultant (recoded): Nephrology	41245#1490	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	266219/4431(270650)	0.0202113640902445	-0.00953774822740792	0.0499572816109435	0.0151775824218304	0.182969762972505	0.621753498928537	1.33166661912151	270650	0.00255971538981249
Date L42 first reported (pityriasis rosea)	131746	First occurrences	Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders	DATE	LOGISTIC-BINARY	270926/953(271879)	0.0431940348377728	-0.0203950289126064	0.106759726628415	0.0324380336944969	0.182970424245902	0.621753498928537	1.33166460764287	271879	0.00255391951424946
Job coding: routine laboratory tester	22601#81382767	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55405/14(55419)	0.355324943778259	-0.169328708760132	0.877588594180153	0.267075648123699	0.183139700283396	0.621753498928537	1.3311498765026	55419	0.00565455597117121
Histology of cancer tumour: Spindle cell melanoma, type B	40011#8774	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271868/11(271879)	-0.402818779458325	-0.996110742870206	0.18990745769846	0.302561223043848	0.18320430720745	0.621753498928537	-1.33095351404052	271879	-0.00255255575945624
Manic/hyper symptoms: I was more creative or had more ideas than usual	6156#14	Mental health	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	CAT-MUL	LOGISTIC-BINARY	16882/2260(19142)	0.0299176401883025	-0.0141695541030466	0.0740189536937419	0.0224974817120131	0.183522918384537	0.621753498928537	1.32998589581031	19142	0.00961293490602928
Rose wine intake	100630	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Alcoholic beverages yesterday	CAT-SIN	ORDERED-LOGISTIC	108672	-0.0178005736838491	-0.0440344519575551	0.00843330458985682	0.0133848777225681	0.183523346783117	0.621753498928537	-1.32998459560722	108672	-0.00403448627851794
Treatment/medication code: zolpidem	20003#1140865016	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271643/199(271842)	0.0942567288451527	-0.0446999679569553	0.233111049407812	0.0708714597707165	0.183526487074806	0.621753498928537	1.32997506479238	271842	0.00255085284143067
Date M96 first reported (postprocedural musculoskeletal disorders, not elsewhere classified)	131994	First occurrences	Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders	DATE	LOGISTIC-BINARY	271013/866(271879)	0.045287369528366	-0.021481958253722	0.112036834870665	0.0340615425022006	0.183656958130527	0.621753498928537	1.32957919064177	271879	0.00254992004434789
Illnesses of adopted mother: Lung cancer	20113#3	Family history and early life factors	UK Biobank Assessment Centre > Touchscreen > Family history	CAT-MUL	LOGISTIC-BINARY	2018/107(2125)	-0.13279900726124	-0.329512726514943	0.0623702890780879	0.0999719940478892	0.183744036872629	0.621753498928537	-1.32931509297284	2125	-0.0288384737071547
Treatment/medication code: menophase tablet	20003#1140912212	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271762/80(271842)	-0.148820623043816	-0.368437382970141	0.0704253175572892	0.111956827775695	0.18375766676151	0.621753498928537	-1.32927376381366	271842	-0.00254950777563912
Treatment/medication code: chloramiphene	20003#1140910372	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271832/10(271842)	0.420191063746977	-0.199902649834125	1.03964319088099	0.316216484203918	0.183804065803306	0.621753498928537	1.32913308758018	271842	0.00254923796453627
Cancer code, self-reported: ear cancer	20001#1008	Medical history and conditions	UK Biobank Assessment Centre > Verbal interview > Medical conditions	CAT-MUL	LOGISTIC-BINARY	271831/11(271842)	0.399648892094419	-0.191108754948615	0.98830599226937	0.300876637663003	0.184074662818213	0.622352128053236	1.32831319395382	271842	0.00254766544301188
Date I11 first reported (hypertensive heart disease)	131288	First occurrences	Health-related outcomes > First occurrences > Circulatory system disorders	DATE	LOGISTIC-BINARY	271096/783(271879)	0.0476143306805161	-0.0227114812662196	0.117924502973156	0.0358771858433865	0.184454766244638	0.623032626158002	1.32716300796987	271879	0.00254528622282111
Starch	100023	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday	CONTINUOUS	LINEAR	108681	-0.00391967291304037	-0.00970841592846912	0.00186907010238838	0.00295349458515035	0.184463398266729	0.623032626158002	-1.32713690801343	108681	-0.00402568130905274
Treatment/medication code: quinine	20003#1140874420	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	269810/2032(271842)	0.0296359028221276	-0.0141460879102199	0.0734109521484301	0.0223363900432071	0.184564516344497	0.623057562286375	1.32683123265093	271842	0.00254482310345528
Job coding: docker, stevedore, slinger	22601#91412654	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55408/11(55419)	0.397536416168544	-0.191091930104925	0.985314687054073	0.300109243444865	0.184956649058472	0.623747765749195	1.32564700419855	55419	0.00563118120981439
Job code - historical: Stevedores, dockers and slingers	22617#9141	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55408/11(55419)	0.397536416168544	-0.191091930104925	0.985314687054073	0.300109243444865	0.184956649058472	0.623747765749195	1.32564700419855	55419	0.00563118120981439
Treatment/medication code: co-enzyme q10/ubiquinone/bio-quinone/coenzyme q10	20003#1189	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	270925/917(271842)	0.0438661801636853	-0.0210229148597422	0.108734153120378	0.0331019011072722	0.185107662858981	0.62390295052579	1.32519144274057	271842	0.00254167805518437
Treatment/medication code: proctosedyl ointment	20003#1140881446	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271726/116(271842)	-0.123330844983916	-0.305849348986178	0.0590422692091761	0.0930863069611413	0.185201280202891	0.62390295052579	-1.32490916649956	271842	-0.0025411366611859
Treatment/medication code: calceos chewable tablet	20003#1141146612	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271688/154(271842)	0.106796200028194	-0.0512960268052776	0.264752193988057	0.0806260276429268	0.185285400441229	0.62390295052579	1.32465561607242	271842	0.00254065036209248
Histology of cancer tumour: Intracystic carcinoma	40011#8504	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271845/34(271879)	0.226899615272038	-0.109139751115782	0.562439999472424	0.171324513074103	0.185378114531132	0.62390295052579	1.32437626116537	271879	0.00253994172301386
Treatment/medication code: redoxon 25mg tablet	20003#1140870946	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271826/16(271842)	-0.333002138492531	-0.827039119735382	0.15904501261854	0.251556696993421	0.185523574303745	0.624051681094999	-1.3239381874941	271842	-0.00253927436413562
Treatment/medication code: almogran 12.5mg tablet	20003#1141172628	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271807/35(271842)	-0.22387899318745	-0.555930851300224	0.107097787557582	0.169143066935845	0.185610075752191	0.624051681094999	-1.32367779598339	271842	-0.0025387749441235
Methods of admission to hospital (recoded): Emergency admission: Work accident	41249#2010	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	271295/50(271345)	0.188186091991504	-0.0907064446485343	0.467362540672469	0.142367153101532	0.186111169020041	0.625420091241766	1.32217113968486	271345	0.00253820656482403
Treatment/medication code: azopt 10mg/ml eye drops	20003#1141176288	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271721/121(271842)	-0.120377555102091	-0.298924942121652	0.0580426786314468	0.0910648418973037	0.186207183637801	0.625426553633382	-1.32188279129185	271842	-0.00253533220024981
Treatment/medication code: premique 0.625mg/5mg tablet	20003#1140922804	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271344/498(271842)	0.0592860106697538	-0.0286650404606974	0.147196076657797	0.0448633542518292	0.186338400011358	0.625551184280554	1.32148890362675	271842	0.0025345767401811
logMAR, final (left)	5208	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Visual acuity	CONTINUOUS	LINEAR	64895	0.00504190898432873	-0.00243958245060743	0.0125234004192649	0.00381715760797097	0.186546395998542	0.625933313580166	1.32086495728838	64895	0.00518505842524055
Thickness of butter/margarine spread on baguettes: medium	20099#2	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday	CAT-MUL	LOGISTIC-BINARY	104276/4396(108672)	0.0203681252496799	-0.00987276255218186	0.0506071736579518	0.0154288386641774	0.186785781227474	0.626116808026257	1.32014748539933	108672	0.00400464604771014
Destinations on discharge from hospital (recoded): Transfer within NHS provider: Medical specialty	41248#6005	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	256815/1391(258206)	0.0362867517821919	-0.0176001352219424	0.0901736972198068	0.0274938298080616	0.186879076780551	0.626116808026257	1.31986804918664	258206	0.0025974522217492
6mm asymmetry angle (left)	5110	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction	INTEGER	LINEAR	32791	0.00726912423774101	-0.0035255899113849	0.0180638383868669	0.005507608422539	0.186883668891845	0.626116808026257	1.3198542976853	32791	0.00728870492608361
Type of cancer: ICD10: D06.0 Endocervix	40006#D060	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271844/35(271879)	0.222618465652119	-0.108535282154237	0.552829641271553	0.168718641934891	0.187011047808267	0.626161636441971	1.31947294919647	271879	0.00253053801568668
Job coding: mechanical engineer	22601#21222679	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55207/212(55419)	-0.0911504357308795	-0.226605978284869	0.0442476983879571	0.0690965953479976	0.187094675197562	0.626161636441971	-1.31922268884695	55419	-0.00560389238787237
PCT responsible for patient data: DARLINGTON PCT	41229#5J9	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	270775/1104(271879)	0.0397802014756381	-0.0193393925660369	0.0988864514610825	0.0301602082894558	0.187179655725921	0.626161636441971	1.31896846375268	271879	0.0025295704995096
Symbol digit completion status	20245	Cognitive function	Online follow-up > Cognitive function online > Symbol digit substitution	CAT-SIN	LOGISTIC-BINARY	4510/93617(98127)	-0.0200978819879242	-0.0499820670404986	0.0097917322656178	0.0152486983887471	0.187497076202926	0.62690798064429	-1.31801963159312	98127	-0.00420753948143375
Treatment/medication code: cozaar 25mg tablet	20003#1141179974	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271522/320(271842)	0.073823990657523	-0.0360218971381413	0.183629314571786	0.0560345020221055	0.187676762060401	0.627193281757408	1.31748304082911	271842	0.00252689366261993
Type of cancer: ICD10: C17.1 Jejunum	40006#C171	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271848/31(271879)	0.236335032007853	-0.116107932652452	0.588357495244514	0.179713870625608	0.188508011614123	0.629599793122299	1.31500562623452	271879	0.00252197045955266
Treatment/medication code: eurax cream	20003#1140878266	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271827/15(271842)	-0.342102257017648	-0.853348513651365	0.167071683938019	0.260316058263909	0.188652693058133	0.629599793122299	-1.31457524875539	271842	-0.00252131663857147
Date M72 first reported (fibroblastic disorders)	131950	First occurrences	Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders	DATE	LOGISTIC-BINARY	257567/14312(271879)	0.0113232978724829	-0.00556072927777265	0.0282064723911314	0.00861424034708174	0.188681027215228	0.629599793122299	1.31449099290088	271879	0.00252098348140679
Type of cancer: ICD10: D03.2 Melanoma in situ of ear and external auricular canal	40006#D032	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271845/34(271879)	-0.226082415752587	-0.563606861348996	0.111017718993196	0.172101269631367	0.188927103271631	0.629748449271572	-1.31375964105057	271879	-0.00251958087443883
Type of cancer: ICD10: D03.3 Melanoma in situ of other and unspecified parts of face	40006#D033	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271475/404(271879)	0.0655105795403601	-0.0322489295366376	0.163237213085395	0.0498698303040266	0.188968588860751	0.629748449271572	1.31363641275187	271879	0.00251934454377063
Histology of cancer tumour: Papillary carcinoma	40011#8050	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271771/108(271879)	-0.126618904269559	-0.315666603960669	0.06224063188011	0.0964066785975822	0.189051223395883	0.629748449271572	-1.31339101553685	271879	-0.00251887391414604
Date L23 first reported (allergic contact dermatitis)	131726	First occurrences	Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders	DATE	LOGISTIC-BINARY	271217/662(271879)	-0.0511492756028895	-0.12750491530575	0.0251742718351199	0.0389494879357947	0.189104544117054	0.629748449271572	-1.31323271261908	271879	-0.00251857031639342
6mm cylindrical power angle (left)	5113	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction	INTEGER	LINEAR	53064	-0.00568444140432355	-0.014170389467208	0.00280150665856088	0.00432964489644734	0.189208291087894	0.629778423065213	-1.31292479440217	53064	-0.00569955551610662
Treatment/medication code: coversyl plus 4mg/1.25mg tablet	20003#1141180598	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271782/60(271842)	-0.169676241455876	-0.423139238314226	0.0836491789739017	0.129285135156975	0.189359083381974	0.629964878498489	-1.31247746876193	271842	-0.00251729318379884
Job code - historical: Routine laboratory testers	22617#8138	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55300/119(55419)	0.120291497614422	-0.0595081309267589	0.300017060388843	0.0917172953563154	0.189658092333205	0.630643991865339	1.31159123397787	55419	0.00557147593472968
Treatment/medication code: nateglinide	20003#1141173882	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271820/22(271842)	-0.280849570084045	-0.701112118561017	0.138730140757715	0.214249411199211	0.189913281574256	0.630687879361046	-1.31083569067333	271842	-0.00251414432162756
Date D64 first reported (other anaemias)	130648	First occurrences	Health-related outcomes > First occurrences > Blood, blood-forming organs and certain immune disorders	DATE	LOGISTIC-BINARY	251512/20367(271879)	0.00960653339805527	-0.00475805428406795	0.0239706105344957	0.00732887569495453	0.189916758218585	0.630687879361046	1.31082540247681	271879	0.0025139535097487
Job coding: taxi or cab driver, chauffeur, hearse driver	22601#82142611	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55287/132(55419)	0.114422549768301	-0.0568164034041001	0.285477665332053	0.0873215200473389	0.190063112349746	0.630687879361046	1.31039243247098	55419	0.00556638373334158
Job code - historical: Taxi, cab drivers and chauffeurs	22617#8214	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55287/132(55419)	0.114422549768301	-0.0568164034041001	0.285477665332053	0.0873215200473389	0.190063112349746	0.630687879361046	1.31039243247098	55419	0.00556638373334158
Average acceleration 04:00 - 04:59	90031	Physical activity	Additional exposures > Physical activity measurement > Acceleration averages	CONTINUOUS	LINEAR	48837	0.00591058210776641	-0.00293276832906259	0.0147539325445954	0.00451199639717067	0.190200997302567	0.630687879361046	1.30998474206519	48837	0.00592779274439495
Degree bothered by chest pain in the last 3 months	21052	Digestive health	Online follow-up > Digestive health	CAT-SIN	ORDERED-LOGISTIC	81563	0.0131811785116702	-0.00654156516421365	0.0329039221875541	0.0100628092309116	0.190240589456732	0.630687879361046	1.30986771845767	81563	0.0045865021372091
Type of cancer: ICD10: D11.0 Parotid gland	40006#D110	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271855/24(271879)	-0.267506141841069	-0.668127105111165	0.132489886955957	0.204242781597592	0.19034713081447	0.630726509732693	-1.30955290031657	271879	-0.00251151306949047
Treatment/medication code: duac once daily gel	20003#1141188766	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271830/12(271842)	-0.380031501508751	-0.950649236022549	0.18720166590258	0.290273421068028	0.19046417951889	0.630784168851449	-1.3092071836622	271842	-0.00251102091275768
Date N73 first reported (other female pelvic inflammatory diseases)	132112	First occurrences	Health-related outcomes > First occurrences > Genitourinary system disorders	DATE	LOGISTIC-BINARY	268990/2889(271879)	-0.0246185676937951	-0.0614986195237227	0.0122500642830454	0.0188137854543472	0.190687256665036	0.630784168851449	-1.30854873289516	271879	-0.00250958724907297
Histology of cancer tumour: Psammomatous meningioma	40011#9533	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271861/18(271879)	-0.31003704075772	-0.774928127864416	0.154149137269836	0.237013861597125	0.190811913122394	0.630784168851449	-1.30818103476767	271879	-0.0025088820672942
Type of cancer: ICD10: C83.0 Small cell (diffuse)	40006#C830	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271780/99(271879)	0.131543236859209	-0.0656653186071563	0.328569626297353	0.100571987040115	0.190887048902366	0.630784168851449	1.30795949277935	271879	0.00250845718785539
Date G61 first reported (inflammatory polyneuropathy)	131084	First occurrences	Health-related outcomes > First occurrences > Nervous system disorders	DATE	LOGISTIC-BINARY	271465/414(271879)	0.0643205341002638	-0.0321159679597557	0.160719825522635	0.0491937084057296	0.191027586014227	0.630784168851449	1.30754528360544	271879	0.00250766280588064
Job coding: forge worker, brass stamper, farrier, blacksmith	22601#52112921	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55401/18(55419)	-0.308718229535703	-0.772093308389902	0.153490073275311	0.23612254841571	0.191090018372217	0.630784168851449	-1.30736134682097	55419	-0.00555350845684234
Job code - historical: Smiths and forge workers	22617#5211	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55401/18(55419)	-0.308718229535703	-0.772093308389902	0.153490073275311	0.23612254841571	0.191090018372217	0.630784168851449	-1.30736134682097	55419	-0.00555350845684234
Fraction acceleration <= 1400 milli-gravities	90152	Physical activity	Additional exposures > Physical activity measurement > Acceleration intensity distribution	CONTINUOUS	ORDERED-LOGISTIC	48837	-0.0398545151906617	-0.0996021936883677	0.0198931633070443	0.0304840695895374	0.191123712361489	0.630784168851449	-1.30726209673529	48837	-0.00591547297350987
Job coding: electrical engineer	22601#21232680	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55364/55(55419)	0.176757742003359	-0.0883501526083751	0.441821837342179	0.135250441878648	0.191234591024079	0.630836886618885	1.30693557990021	55419	0.00555169990765138
Treatment speciality of consultant (recoded): Accident & emergency (A&E)	41246#1040	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	233068/28975(262043)	0.00816042676570524	-0.00408373559332912	0.0204042515441973	0.00624705028528191	0.191454039627566	0.631247520537912	1.30628975544581	262043	0.00255184024744917
Treatment/medication code: sevredol 10mg tablet	20003#1140871700	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271828/14(271842)	0.348417196959037	-0.175384029870403	0.870657065697634	0.26685212172751	0.191660742934124	0.631277701704833	1.30568193755169	271842	0.00250425963675174
Hospital episode type: Mental health/ psychiatric episode	41231#4	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	271859/20(271879)	-0.29266328945055	-0.732586580029783	0.146134125604969	0.224167564446589	0.191735692456717	0.631277701704833	-1.30546166512789	271879	-0.00250366678383461
Treatment/medication code: kalten capsule	20003#1140860398	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271832/10(271842)	0.414259839765954	-0.208056772675664	1.0369531886419	0.317610418134732	0.191748108882512	0.631277701704833	1.30542518006743	271842	0.00250376718651973
Treatment/medication code: acupan 30mg tablet	20003#1140868342	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271823/19(271842)	-0.300350968322173	-0.752205066128727	0.150312853987452	0.230238393979462	0.192052371292898	0.631966392071234	-1.3045316623262	271842	-0.00250205345644527
Treatment/medication code: megestrol	20003#1140884706	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271830/12(271842)	0.376151662021395	-0.189914060777458	0.941046081513256	0.288515541921072	0.192237657275114	0.632263091493163	1.30398804872059	271842	0.00250101082802116
Treatment/medication code: zopiclone	20003#1140863144	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	270811/1031(271842)	0.0406668432131542	-0.0205098056338425	0.101826383912198	0.0312087850876375	0.192541409133945	0.632948934971974	1.30309769888809	271842	0.00249930317382935
