description	varName	custom_category	Path	varType	resType	n	beta	lower	upper	se	pvalue	fdr	z	ntotal	rho
Fed-up feelings	1960	Mental health	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	CAT-SIN	LOGISTIC-BINARY	155961/110323(266284)	0.0100110387723351	0.0022211851358091	0.0178011818425145	0.00397456198930144	0.0117759819355656	0.293684657095415	2.51878715020077	266284	0.00488107398318793
Heating type(s) in home: Gas central heating	6140#1	Sociodemographics	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household	CAT-MUL	LOGISTIC-BINARY	7374/82926(90300)	-0.0306280551569457	-0.0544914194718032	-0.00676609389652285	0.0121750516723092	0.0118806263504534	0.293684657095415	-2.5156703022416	90300	-0.00837142592827526
Job coding: bingo assistant/caller	22601#92293192	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55402/17(55419)	0.611873776374021	0.136250564653856	1.09082393692832	0.243518090078189	0.0118966576185942	0.293684657095415	2.51519496095768	55419	0.0106837904478717
Orange juice intake	100190	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Hot/cold beverages yesterday	CAT-SIN	ORDERED-LOGISTIC	38013	-0.0289734431294512	-0.0515610141281699	-0.00638587213073242	0.0115244826827874	0.0119049386315049	0.293684657095415	-2.51494964402538	38013	-0.0128984794524715
Treatment speciality of consultant (recoded): Stroke Medicine	41246#2457	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	256329/4111(260440)	0.0396066205411672	0.00869617298162658	0.0705176796057318	0.0157710823034876	0.0120246357718466	0.294454471455249	2.51142052710965	260440	0.00492109790159379
Average number of times bowels opened per day	21044	Digestive health	Online follow-up > Digestive health	INTEGER	ORDERED-LOGISTIC	80819	-0.0183124490031921	-0.0326082164088492	-0.00401668159753509	0.00729389290743108	0.0120502302749569	0.294454471455249	-2.5106699495957	80819	-0.00883123264824324
Types of transport used (excluding work): Public transport	6162#3	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	CAT-MUL	LOGISTIC-BINARY	188143/82438(270581)	0.0106636679173831	0.00233729512814408	0.0189903191374683	0.00424829847402329	0.0120692610361404	0.294454471455249	2.51011277404703	270581	0.00482548681994001
Main speciality of consultant (recoded): Critical care medicine	41245#1210	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	268141/2486(270627)	-0.0505900734138546	-0.0901272043770877	-0.0110558136195869	0.0201716438111123	0.0121419858553645	0.295143656176552	-2.50799071233087	270627	-0.00482099765261438
Immature reticulocyte fraction	30280	Blood and urine assays	Biological samples > Assay results > Blood assays > Blood count	CONTINUOUS	LINEAR	259553	0.00490390469894595	0.00106784122047673	0.00873996817741518	0.0019572112083322	0.0122260643071243	0.296102783730207	2.5055513526457	259553	0.00491797937356278
Date K25 first reported (gastric ulcer)	131590	First occurrences	Health-related outcomes > First occurrences > Digestive system disorders	DATE	LOGISTIC-BINARY	264581/7298(271879)	0.0297299140973743	0.00641690581829358	0.0530435333358574	0.0118947664052372	0.0124339046552586	0.298476912787561	2.49958448807256	271879	0.00479376340987558
Number of cigarettes currently smoked daily (current cigarette smokers)	3456	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking	INTEGER	ORDERED-LOGISTIC	20442	0.033467204214007	0.00721755926416694	0.059716849163847	0.0133929220929027	0.012447107368739	0.298476912787561	2.49920844449113	20442	0.0174781590993794
Date N40 first reported (hyperplasia of prostate)	132072	First occurrences	Health-related outcomes > First occurrences > Genitourinary system disorders	DATE	LOGISTIC-BINARY	251438/20441(271879)	0.0198929138634676	0.00428480842737821	0.0355024841491333	0.00796383912357475	0.012492117875388	0.298476912787561	2.49792909133464	271879	0.00479058872297498
Treatment/medication code: opticrom allergy eye drops	20003#1140909482	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271681/159(271840)	-0.198031078810587	-0.353498086932094	-0.042594641654512	0.0793135607924301	0.0125282238171967	0.298476912787561	-2.49690578363999	271840	-0.0047889697304231
Treatment/medication code: monomax xl 60mg m/r tablet	20003#1141172698	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271761/79(271840)	0.280928496556843	0.0603151301200811	0.5014455004022	0.112535325588046	0.0125489841271443	0.298476912787561	2.49631858071427	271840	0.0047878435235054
Treatment/medication code: estradot 25micrograms patch	20003#1141202030	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271793/47(271840)	0.362803363307979	0.0774384054727875	0.648132114079688	0.145587804956739	0.0127004328026603	0.301000257423049	2.4920607069829	271840	0.00477967727132793
PCT responsible for patient data: BEXLEY CARE TRUST	41229#TAK	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	271865/14(271879)	-0.668898749481891	-1.19790267987619	-0.141425697276476	0.269514386726764	0.0130393846491237	0.307933653137313	-2.4826918089927	271879	-0.00476136695952419
Main speciality of consultant (recoded): Ophthalmology	41245#1610	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	223618/47304(270922)	0.013026246170806	0.00272403094184622	0.0233288813800637	0.00525643598574921	0.0132060193592379	0.310762923645045	2.4781646354245	270922	0.0047610714531847
Sources of admission to hospital (recoded): Usual Place of residence: Living alone	41251#1002	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	268321/1949(270270)	-0.0574529286475298	-0.102973484869083	-0.0119390958643025	0.0232234851565764	0.0133624096620618	0.31223398650842	-2.47396149790162	270270	-0.00475872606079214
Frequency of other exercises in last 4 weeks	3637	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	CAT-SIN	ORDERED-LOGISTIC	125702	0.012507809325413	0.00259836645747986	0.0224172521933461	0.00505593110184552	0.0133626359506316	0.31223398650842	2.47395544775577	125702	0.00697772199963782
Less frequent bowel movements when abdominal discomfort/pain started	21030	Digestive health	Online follow-up > Digestive health	CAT-SIN	ORDERED-LOGISTIC	43992	0.0233178929202876	0.00482824165772092	0.0418075441828543	0.00943366888800545	0.0134370304499249	0.312870645844567	2.47197129666704	43992	0.0117851816494232
Index of Multiple Deprivation (Scotland)	26427	Sociodemographics	Population characteristics > Baseline characteristics > Indices of Multiple Deprivation	CONTINUOUS	LINEAR	21221	0.016483776104161	0.00338118267331564	0.0295863695350063	0.00668511948902986	0.0136754831013175	0.31730946105015	2.46567637020485	21221	0.0169243270717499
Illness, injury, bereavement, stress in last 2 years: Serious illness, injury or assault of a close relative	6145#2	Mental health	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	CAT-MUL	LOGISTIC-BINARY	239998/30239(270237)	-0.0151094454387856	-0.0271300560620081	-0.00308943189370813	0.00613292498176736	0.0137522616986579	0.317558928270285	-2.4636701183269	270237	-0.00473922011757336
Type of cancer: ICD10: D42.0 Cerebral meninges	40006#D420	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271840/39(271879)	-0.39441524081101	-0.708332646767991	-0.0805635234962387	0.16014812726752	0.0137819426374084	0.317558928270285	-2.46289719530479	271879	-0.00472340521653141
Date M12 first reported (other specific arthropathies)	131862	First occurrences	Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders	DATE	LOGISTIC-BINARY	271417/462(271879)	-0.114568667350294	-0.205870546107431	-0.0232941407461196	0.0465764694661358	0.0138997707196418	0.318914771136812	-2.45984325569235	271879	-0.00471754842596275
Treatment/medication code: neoral 10mg capsule	20003#1141167744	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271799/41(271840)	0.384546933830735	0.0779644350507024	0.691023772481489	0.15639556192525	0.013939471368693	0.318914771136812	2.45881941729308	271840	0.0047159231745954
Date N77 first reported (vulvovaginal ulceration and inflammation in diseases classified elsewhere)	132120	First occurrences	Health-related outcomes > First occurrences > Genitourinary system disorders	DATE	LOGISTIC-BINARY	271558/321(271879)	0.137023630698289	0.0277128748482682	0.246336587217373	0.0557723800267711	0.0140158956531232	0.318914771136812	2.45685574065709	271879	0.00471181902278607
Milk type used	1418-2	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	CAT-SIN	MULTINOMIAL-LOGISTIC	177095/271739	-999	-999	-999	-999	0.0141329028590833	0.318914771136812	-2.45386754387627	271739	-0.00470730042659827
Treatment/medication code: aricept 5mg tablet	20003#1141150840	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271821/19(271840)	-0.561893495508028	-1.01032463022092	-0.11275400049907	0.228976306912212	0.0141358809998247	0.318914771136812	-2.45379177174682	271840	-0.00470628055330888
Job coding: builder, building contractor	22601#53192534	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55348/71(55419)	0.292697251213408	0.0588734300485549	0.526657015271547	0.119334740054616	0.0141670664594052	0.318914771136812	2.45299917241354	55419	0.0104196305219376
Falls in the last year	2296	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > General health	CAT-SIN	ORDERED-LOGISTIC	271366	0.0116926292531273	0.00234879729931832	0.0210364612069363	0.00476734880207593	0.0141782135312829	0.318914771136812	2.45271623558684	271366	0.00470832437968875
How are people in household related to participant: Grandparent	6141#5	Sociodemographics	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household	CAT-MUL	LOGISTIC-BINARY	270001/77(270078)	-0.280145515849667	-0.504176918403266	-0.0562076398968198	0.114279977091409	0.0142252519976637	0.318914771136812	-2.45152445489141	270078	-0.00471724465813067
Types of spread used on bread/crackers: Olive spread on bread/crackers	20087#164	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday	CAT-MUL	LOGISTIC-BINARY	33247/4774(38021)	-0.0380361124135964	-0.0684808077345395	-0.0075974673650469	0.0155317497795196	0.0143234839728265	0.320035823716083	-2.44904679038542	38021	-0.0125592146680017
Whole body water mass	23102	Physical measures	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	CONTINUOUS	LINEAR	266777	-0.00295347551492922	-0.00531983219441697	-0.000587118835441471	0.00120734702175819	0.0144351885735538	0.321449367027191	-2.44624745910239	266777	-0.00473612277831608
Date N17 first reported (acute renal failure)	132030	First occurrences	Health-related outcomes > First occurrences > Genitourinary system disorders	DATE	LOGISTIC-BINARY	255544/16335(271879)	0.0200475847276302	0.00397143627796525	0.0361243441083795	0.00820242312716772	0.0145203186351214	0.322263660410253	2.44412688782993	271879	0.00468740785012989
Folate	100014	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday	CONTINUOUS	LINEAR	38037	-0.0124077301760297	-0.0223875858679342	-0.00242787448412525	0.00509185667217577	0.0148201031256284	0.327168325536675	-2.4367455628439	38037	-0.0124935131116871
Job code - historical: Veterinary nurses and assistants	22617#6131	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55341/78(55419)	-0.276707216018017	-0.499603200289637	-0.0542324160142129	0.113617083729204	0.0148614234350011	0.327168325536675	-2.43573851046502	55419	-0.0103463201019308
Job coding: television, video, audio or radio engineer/repairer/installer/technician	22601#52443062	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55361/58(55419)	0.322850799850503	0.0630105007862359	0.582843178954206	0.132612813875241	0.0148892155382875	0.327168325536675	2.43506255238732	55419	0.0103434491327027
Suffer from 'nerves'	2010	Mental health	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	CAT-SIN	LOGISTIC-BINARY	204352/57471(261823)	-0.0115197619605563	-0.020802373675774	-0.00223753688143317	0.00473601477904132	0.0149997615899323	0.328509630068616	-2.43238481473636	261823	-0.00475362740172921
HIV-1 env antigen for Human Immunodeficiency Virus	23025	Blood and urine assays	Biological samples > Assay results > Blood assays > Infectious Diseases > Infectious Disease Antigens	INTEGER	LINEAR	5207	0.0340889739857924	0.00660127035261805	0.0615766776189667	0.0140245962936022	0.0150815613026855	0.329214607909937	2.43041456316664	5207	0.0336684948147467
Signal-to-noise-ratio (SNR) of triplet (left)	4230	Physical measures	UK Biobank Assessment Centre > Physical measures > Hearing test	INTEGER	LINEAR	87858	0.00792976521351808	0.00153073467532898	0.0143287957517072	0.0032648714918559	0.0151489005118403	0.32960034031663	2.42879966230047	87858	0.00819391398833995
Types of spread used on bread/crackers: Cholesterol-lowering olive spread on bread/crackers	20087#168	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday	CAT-MUL	LOGISTIC-BINARY	37559/462(38021)	-0.113465817199719	-0.205320971368398	-0.0216087071677871	0.0468662346986245	0.0154711998829614	0.335350806346792	-2.42115685631061	38021	-0.0124162115370597
Date Q99 first reported (other chromosome abnormalities, not elsewhere classified)	132604	First occurrences	Health-related outcomes > First occurrences > Congenital disruptions and chromosomal abnormalities	DATE	LOGISTIC-BINARY	271831/48(271879)	-0.350015652569859	-0.633593388982572	-0.0666016300682312	0.144643412681738	0.0155220708733242	0.335350806346792	-2.41996336339005	271879	-0.00464106744003359
Arm fat mass (right)	23120	Physical measures	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	CONTINUOUS	LINEAR	266707	0.00456303237453	0.000865844483733464	0.00826022026532653	0.00188635501466327	0.015564805357868	0.335350806346792	2.41896341977056	266707	0.0046839144908048
Main speciality of consultant (recoded): Acute Internal Medicine	41245#1011	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	264389/6261(270650)	0.030972062308908	0.00583907876515063	0.0561055887784915	0.0128233249207222	0.015722183684628	0.33764534281939	2.41530163443105	270650	0.00464263224816049
Recent feelings of foreboding	20512	Mental health	Online follow-up > Mental health > Anxiety	CAT-SIN	ORDERED-LOGISTIC	73554	0.0235598388878975	0.00441728094179965	0.0427023968339953	0.00976679066405908	0.0158641874222604	0.339595960432645	2.41202514428434	73554	0.00889339152511038
Eosinophill count	30150	Blood and urine assays	Biological samples > Assay results > Blood assays > Blood count	CONTINUOUS	LINEAR	263361	-0.00467226310216227	-0.00847078614582084	-0.0008737400585037	0.001938057573313	0.0159179085020634	0.339650292024735	-2.41079234514383	263361	-0.0046976529544065
Treatment speciality of consultant (recoded): Medical oncology	41246#1750	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	251746/8724(260470)	-0.0262783723722338	-0.0476578080590679	-0.00490036695712309	0.0109077109169378	0.0159879345004397	0.340051068413198	-2.40919085922168	260470	-0.00472051280741438
Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding, lawn mowing, carpentry, digging)	6164#5	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	CAT-MUL	LOGISTIC-BINARY	154380/116154(270534)	-0.00958301039931081	-0.0173846310558475	-0.00178167245083819	0.00398041972405704	0.016060112204585	0.340494902842256	-2.40754660536357	270534	-0.00462871806708969
Hospital episode type: Delivery episode	41231#2	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	265226/6653(271879)	-0.0345493589660268	-0.0627219040988366	-0.00638587762505128	0.0143716994082944	0.0162120864184692	0.340635199963535	-2.40410566680467	271879	-0.00461065579384019
Treatment/medication code: hydroxychloroquine	20003#1140884308	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271449/391(271840)	0.121518402212198	0.022440078444368	0.220586608323242	0.0505485129935623	0.0162166939381883	0.340635199963535	2.4040017886935	271840	0.00461078728509764
Conclusion duration	6	Sociodemographics	UK Biobank Assessment Centre > Procedural metrics > Process durations	INTEGER	LINEAR	271704	-0.00458088156113741	-0.00831887012583083	-0.000842892996443982	0.00190717206753706	0.0163093050583522	0.340635199963535	-2.40191931982416	271704	-0.00460794606373588
PCT responsible for patient data: SHEFFIELD PCT	41229#5N4	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	264761/7118(271879)	0.029001846780673	0.00531355458494034	0.0526915320020842	0.0120864408200496	0.016415182587885	0.340635199963535	2.39955123168532	271879	0.0046019213659696
Treatment/medication code: cardura 1mg tablet	20003#1140860690	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271686/154(271840)	0.193678416034087	0.035450003187372	0.351877845281764	0.0807228715910942	0.0164263174892819	0.340635199963535	2.39930296562704	271840	0.0046017753057758
Arm predicted mass (left)	23126	Physical measures	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	CONTINUOUS	LINEAR	266647	-0.00292794008333885	-0.00532041797929549	-0.000535462187382203	0.00122067441791186	0.0164569551413703	0.340635199963535	-2.39862062443088	266647	-0.00464504746440239
Whole body fat-free mass	23101	Physical measures	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	CONTINUOUS	LINEAR	266754	-0.00288982130015069	-0.0052512653764413	-0.000528377223860074	0.00120484054549848	0.0164621498490141	0.340635199963535	-2.39850504205013	266754	-0.00464389199525195
Seating box height	3077	Physical measures	UK Biobank Assessment Centre > Physical measures > Anthropometry > Body size measures	CAT-SIN	ORDERED-LOGISTIC	271066	-0.0117568967529373	-0.0213660285485367	-0.00214776495733785	0.00490270835147739	0.0164773808300625	0.340635199963535	-2.39816633690518	271066	-0.00460615739433785
Guilty feelings	2030	Mental health	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	CAT-SIN	LOGISTIC-BINARY	189530/75225(264755)	0.0104314365325581	0.0018937263788236	0.0189694223970327	0.00435612494742251	0.0166353679091374	0.34123239959113	2.39466916043016	264755	0.00465393563896537
Treatment/medication code: betamethasone	20003#1140874790	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271405/435(271840)	-0.115048862427737	-0.209226199993485	-0.0208867526563248	0.0480466602505857	0.0166361848836572	0.34123239959113	-2.39465115195278	271840	-0.00459285348572888
PCT responsible for patient data: ROTHERHAM PCT	41229#5H8	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	269684/2195(271879)	0.0514124785319606	0.00932435364391878	0.0935041649608937	0.0214748362676494	0.0166605330722613	0.34123239959113	2.39411480370026	271879	0.00459149546393246
Date G45 first reported (transient cerebral ischaemic attacks and related syndromes)	131056	First occurrences	Health-related outcomes > First occurrences > Nervous system disorders	DATE	LOGISTIC-BINARY	265697/6182(271879)	0.0309105287838389	0.00555963030476218	0.0562621388610345	0.0129345510826238	0.0168582287941927	0.342767479106102	2.38978520917992	271879	0.00458319222984615
Job coding: vehicle body builder, coach builder, panel beater	22601#52322935	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55350/69(55419)	-0.289935113798615	-0.527724832630781	-0.0520909600146847	0.12133740118896	0.0168677754459365	0.342767479106102	-2.38957726492433	55419	-0.0101502607386541
Ever talked to a health professional about unusual or psychotic experiences	20477	Mental health	Online follow-up > Mental health > Unusual and psychotic experiences	CAT-SIN	LOGISTIC-BINARY	2790/810(3600)	-0.0976369834991479	-0.177886754940215	-0.0176442702243201	0.0408789360365464	0.016890440878194	0.342767479106102	-2.3890839821073	3600	-0.0397975774253476
6mm cylindrical power (right)	5117	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction	CONTINUOUS	LINEAR	49240	0.0107213332889116	0.00191734431542868	0.0195253222623946	0.00449191364888728	0.0169964263029157	0.343164555362932	2.3867850327301	49240	0.0107556826986331
Length of mobile phone use	1110	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Electronic device use	CAT-SIN	ORDERED-LOGISTIC	268280	-0.00835886609689452	-0.0152267143065425	-0.00149101788724655	0.00350406857667829	0.0170532225514828	0.343164555362932	-2.38555822729881	268280	-0.00460567072075386
Type of cancer: ICD10: C50.3 Lower-inner quadrant of breast	40006#C503	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271378/501(271879)	-0.106485266562684	-0.193992491359738	-0.0189961868708334	0.0446427347311617	0.0170651451581928	0.343164555362932	-2.38530115302032	271879	-0.00457459277045084
Types of physical activity in last 4 weeks: Light DIY (eg: pruning, watering the lawn)	6164#4	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	CAT-MUL	LOGISTIC-BINARY	131647/138887(270534)	-0.00916881062773846	-0.0167429794527147	-0.00159489919780171	0.00386437719631563	0.0176606344878071	0.354066376015371	-2.37265744427586	270534	-0.00456164202179722
Qualifications: Other professional qualifications eg: nursing, teaching	6138#6	Sociodemographics	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Education	CAT-MUL	LOGISTIC-BINARY	193895/75313(269208)	-0.0101780133294679	-0.0186064608213892	-0.00174989169771388	0.00430022420223989	0.0179394048565467	0.357602054238563	-2.36686645081059	269208	-0.00456170154419822
Amount of tobacco currently smoked	22508	Work environment	Online follow-up > Work environment > Medical information	INTEGER	ORDERED-LOGISTIC	1271	0.132599212037573	0.0225941166343251	0.242604307440821	0.0561260800050175	0.017944768544521	0.357602054238563	2.36675580429225	1271	0.0662927801524964
Time spent outdoors in winter	1060	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sun exposure	INTEGER	ORDERED-LOGISTIC	215563	0.0103004203718668	0.0017607752123959	0.0188400655313376	0.00435704187772351	0.0180712596530453	0.358834797261747	2.36415480375423	215563	0.00509196236894455
Age started wearing glasses or contact lenses	2217	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight	INTEGER	LINEAR	234633	0.00476305076837205	0.000812839558704844	0.00871326197803925	0.00201545091686682	0.0181147765344613	0.358834797261747	2.36326366440308	234633	0.00487881458100324
Treatment/medication code: oxytetracycline	20003#1140873548	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271061/779(271840)	-0.0848038151810645	-0.155177422305563	-0.0144379126872969	0.0359035958641081	0.0181767029781196	0.358989883817862	-2.36199876046717	271840	-0.0045302286850874
Direct bilirubin	30660	Blood and urine assays	Biological samples > Assay results > Blood assays > Blood biochemistry	CONTINUOUS	LINEAR	219906	-0.00483445389733195	-0.00884931486648366	-0.000819592928180242	0.00204843609414276	0.0182716835533483	0.359794931928841	-2.36006600880017	219906	-0.00503271208126316
Date M85 first reported (other disorders of bone density and structure)	131972	First occurrences	Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders	DATE	LOGISTIC-BINARY	262412/9467(271879)	0.024901894497045	0.00421043385014337	0.0455939783512378	0.0105572206498493	0.0183356814711979	0.359986929712631	2.35876867478788	271879	0.00452370913877008
Treatment/medication code: omega-3/fish oil supplement	20003#1193	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	261630/10210(271840)	0.0238183395566986	0.00399751924568525	0.0436396157940801	0.0101129655598487	0.0185100388211604	0.360504604909087	2.35525419292332	271840	0.00451729311141882
Treatment/medication code: motifene 75mg e/c+m/r capsule	20003#1140909354	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271785/55(271840)	0.317586381316027	0.0532389343791371	0.581825971491078	0.134846109745222	0.0185217571190494	0.360504604909087	2.3550190303411	271840	0.00451684208721855
Treatment/medication code: campral ec 333mg e/c tablet	20003#1140926994	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271828/12(271840)	-0.672941335919879	-1.23252938091129	-0.110691989707809	0.286188266736632	0.0185718710603708	0.360504604909087	-2.35401481137892	271840	-0.00451491607051417
Date I69 first reported (sequelae of cerebrovascular disease)	131378	First occurrences	Health-related outcomes > First occurrences > Circulatory system disorders	DATE	LOGISTIC-BINARY	269429/2450(271879)	0.0478770665652702	0.00801191864692088	0.0877428257207183	0.0203398908609303	0.018579351247575	0.360504604909087	2.35386512147454	271879	0.00451430516598916
Cancer code, self-reported: other salivary gland cancer	20001#1016	Medical history and conditions	UK Biobank Assessment Centre > Verbal interview > Medical conditions	CAT-MUL	LOGISTIC-BINARY	271827/13(271840)	0.648846231656141	0.107063408315618	1.18946146919403	0.276127028204658	0.0188050499037901	0.362916456942285	2.34937316077684	271840	0.00450601373189337
Arm fat-free mass (left)	23125	Physical measures	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	CONTINUOUS	LINEAR	266657	-0.00287864275435936	-0.00528099102285365	-0.000476294485865062	0.00122571041480543	0.0188468320883088	0.362916456942285	-2.34854677002684	266657	-0.0045479937168892
Illnesses of mother: Parkinson's disease	20110#11	Family history and early life factors	UK Biobank Assessment Centre > Touchscreen > Family history	CAT-MUL	LOGISTIC-BINARY	243718/4136(247854)	-0.0368556324624095	-0.0676202822134377	-0.00609391270627761	0.0156957908391359	0.0188677181502544	0.362916456942285	-2.34813427466197	247854	-0.00471652220395574
Date N82 first reported (fistulae involving female genital tract)	132126	First occurrences	Health-related outcomes > First occurrences > Genitourinary system disorders	DATE	LOGISTIC-BINARY	271629/250(271879)	-0.148095537317283	-0.271933630390354	-0.0242910779581732	0.0631752813790339	0.0190663876586546	0.365173453627916	-2.34423043065101	271879	-0.00449582787379673
Treatment/medication code: actos 15mg tablet	20003#1141171652	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271797/43(271840)	0.357311958011699	0.0581736597313445	0.655971705090618	0.152502303632778	0.019145273062182	0.365173453627916	2.34269019571524	271840	0.00449319630296533
Job coding: upholsterer, coach trimmer, curtain maker, mattress maker	22601#54122878	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55350/69(55419)	-0.282295166511882	-0.518892090500343	-0.0458472200719724	0.120676929310867	0.0192983269558058	0.365173453627916	-2.33971757978122	55419	-0.00993849178220271
Job code - historical: Upholsterers	22617#5412	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55350/69(55419)	-0.282295166511882	-0.518892090500343	-0.0458472200719724	0.120676929310867	0.0192983269558058	0.365173453627916	-2.33971757978122	55419	-0.00993849178220271
Types of spread used on bread/crackers: Dairy spread on bread/crackers	20087#176	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday	CAT-MUL	LOGISTIC-BINARY	35397/2624(38021)	0.047432117213892	0.0076908466734507	0.087184149041255	0.0202792763017171	0.0193344053818136	0.365173453627916	2.33901986573591	38021	0.0119950571055511
Job coding: fitness instructor, aerobics teacher, yoga teacher	22601#34433141	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55369/50(55419)	-0.331623769588007	-0.610058458280146	-0.0539911631137581	0.141856508474792	0.0193702615547056	0.365173453627916	-2.33832757611958	55419	-0.00993258800270759
Job code - historical: Fitness instructors	22617#3443	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55369/50(55419)	-0.331623769588007	-0.610058458280146	-0.0539911631137581	0.141856508474792	0.0193702615547056	0.365173453627916	-2.33832757611958	55419	-0.00993258800270759
