description	varName	custom_category	Path	varType	resType	n	beta	lower	upper	se	pvalue	fdr	z	ntotal	rho
Date G02 first reported (meningitis in other infectious and parasitic diseases classified elsewhere)	130996	First occurrences	Health-related outcomes > First occurrences > Nervous system disorders	DATE	LOGISTIC-BINARY	271823/56(271879)	-0.183857379651925	-0.446962473623339	0.0785681848058965	0.134066406978535	0.170233328805661	0.690171587334659	-1.37145446544261	271879	-0.00263022957077587
Polyunsaturated fat	100007	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday	CONTINUOUS	LINEAR	108681	0.00413152386048886	-0.00177931768976215	0.0100423654107399	0.00301579090068746	0.170696321005742	0.691626958176221	1.36996982577687	108681	0.004155606672613
Inpatient record format: SMR01B-V3	41253#28	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	254850/17029(271879)	-0.0123134214224629	-0.029939725180661	0.00531091739578808	0.00899267610387274	0.170910063704697	0.691975444208597	-1.36928545200365	271879	-0.00262606977979769
Illnesses of adopted siblings: High blood pressure	20114#8	Family history and early life factors	UK Biobank Assessment Centre > Touchscreen > Family history	CAT-MUL	LOGISTIC-BINARY	1082/244(1326)	-0.100557545127064	-0.24519407694532	0.0430340514708325	0.0735289348910642	0.171102047065545	0.691975444208597	-1.36867129479326	1326	-0.0375879077857766
Treatment/medication code: locorten-vioform ear drops	20003#1140875974	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271821/21(271842)	0.296864651222767	-0.129769310671521	0.721700324628357	0.217215633046363	0.17166190536439	0.691975444208597	1.36688324236286	271842	0.00262164115452103
Illnesses of siblings: Severe depression	20111#12	Family history and early life factors	UK Biobank Assessment Centre > Touchscreen > Family history	CAT-MUL	LOGISTIC-BINARY	193495/14551(208046)	0.0117663128844284	-0.00511517974667591	0.0286461648892678	0.00861274617856473	0.171885163129937	0.691975444208597	1.36617142823808	208046	0.00299519879729133
Treatment/medication code: galpharm hayfever and allergy relief 10mg tablet	20003#1141179944	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271825/17(271842)	0.329799112994078	-0.144579313955441	0.802177930148579	0.241524143191385	0.171972933953125	0.691975444208597	1.36589177744555	271842	0.00261973956753494
Date I60 first reported (subarachnoid haemorrhage)	131360	First occurrences	Health-related outcomes > First occurrences > Circulatory system disorders	DATE	LOGISTIC-BINARY	270585/1294(271879)	0.0380653720190105	-0.0165867845322729	0.0926940554299572	0.0278782775663797	0.172117604139463	0.691975444208597	1.36543106988551	271879	0.00261867774413635
Type of cancer: ICD10: C15.5 Lower third of oesophagus	40006#C155	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271367/512(271879)	0.0604027561448913	-0.026354098954092	0.147105267637232	0.0442506515322601	0.17224237637563	0.691975444208597	1.36503396071882	271879	0.00261791615768079
Job coding: police officer (sergeant or below)	22601#33123442	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54731/688(55419)	0.0527021696586681	-0.0230002532585379	0.128376278491346	0.0386171717806865	0.172321336412006	0.691975444208597	1.364782767955	55419	0.00579741948892492
Job code - historical: Police officers (sergeant and below)	22617#3312	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54731/688(55419)	0.0527021696586681	-0.0230002532585379	0.128376278491346	0.0386171717806865	0.172321336412006	0.691975444208597	1.364782767955	55419	0.00579741948892492
Histology of cancer tumour: Bile Duct Adenocarcinoma	40011#8160	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271652/227(271879)	0.0905805318602544	-0.0395734182086012	0.220606661208201	0.0663736888710888	0.17232865977877	0.691975444208597	1.36475947475152	271879	0.00261738974123531
Date Q26 first reported (congenital malformations of great veins)	132478	First occurrences	Health-related outcomes > First occurrences > Congenital disruptions and chromosomal abnormalities	DATE	LOGISTIC-BINARY	271856/23(271879)	0.284094834378538	-0.124436079980387	0.691885353735367	0.208249090328902	0.172363856324014	0.691975444208597	1.36464753653144	271879	0.00261717506315658
Treatment/medication code: levonorgestrel	20003#1140869366	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271827/15(271842)	0.349859956015234	-0.153738307485766	0.852099297810218	0.25659594085144	0.172391951762697	0.691975444208597	1.36455819476556	271842	0.00261718181337816
Treatment/medication code: prednisolone	20003#1140874930	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	270132/1710(271842)	-0.0331479764210936	-0.0807710371036083	0.0144549942990732	0.0242928013355889	0.172401157241824	0.691975444208597	-1.36452892427737	271842	-0.0026171256738416
Pork intake	103030	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Meat/fish yesterday	CAT-SIN	ORDERED-LOGISTIC	108667	-0.0121087323888234	-0.0295037332470019	0.00528626846935503	0.00887516352105856	0.172419388845819	0.691975444208597	-1.36447095704058	108667	-0.0041391935394483
Never eat eggs, dairy, wheat, sugar: Eggs or foods containing eggs	6144#1	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	CAT-MUL	LOGISTIC-BINARY	263827/7333(271160)	0.0161656974132764	-0.00705773481997506	0.0393853964725077	0.0118479552835716	0.172425126168467	0.691975444208597	1.36445271621823	271160	0.00262026845406351
Housing score (Scotland)	26432	Sociodemographics	Population characteristics > Baseline characteristics > Indices of Multiple Deprivation	CONTINUOUS	LINEAR	21221	0.00918168677565045	-0.00400859209081326	0.0223719656421142	0.00672985777825867	0.172456517836018	0.691975444208597	1.3643529198921	21221	0.00936580733539523
Speech-reception-threshold (SRT) estimate (right)	20021	Physical measures	UK Biobank Assessment Centre > Physical measures > Hearing test	CONTINUOUS	LINEAR	91658	0.00437711237746108	-0.00191226372799411	0.0106664884829163	0.00320892432466362	0.172551554594353	0.691975444208597	1.36405087413971	91658	0.00450552817743764
Job code - historical: Occupational hygienists and safety officers (health and safety)	22617#3567	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55237/182(55419)	-0.101832959166592	-0.248331779634249	0.0444118184233398	0.0746808615787619	0.172671627870997	0.692039574270198	-1.36366943519292	55419	-0.00579269035507689
PCT responsible for patient data: LEEDS PCT	41229#5N1	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	262260/9619(271879)	0.0142265663507586	-0.00624336476945753	0.0346935038072985	0.0104432706161085	0.173110238227272	0.692966575849607	1.36227777700413	271879	0.00261263027558078
Had menopause	2724	Maternity and sex-specific factors	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors	CAT-SIN	LOGISTIC-BINARY	30807/92791(123598)	0.0167287138415924	-0.00733828589074185	0.0407997610507072	0.012280339669799	0.173111367496796	0.692966575849607	1.36227419737116	123598	0.00387488718239252
Job coding: other assembler, routine operative	22601#81392707	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55352/67(55419)	0.165781870932782	-0.073217610945544	0.404411251650012	0.121846336555935	0.173531065351055	0.694041264062073	1.36094501840796	55419	0.0057811177741765
Arm predicted mass (left)	23126	Physical measures	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	CONTINUOUS	LINEAR	266750	0.00166060417897096	-0.000731378409170296	0.00405258676711221	0.00122042170519913	0.173613835014206	0.694041264062073	1.36068317138332	266750	0.00263454074992333
Treatment/medication code: asacol 400mg e/c tablet	20003#1140865580	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271475/367(271842)	0.0709936616691554	-0.0313636147962398	0.173270376016833	0.0522035079285129	0.173826577891937	0.694041264062073	1.36001057364741	271842	0.00260845967150601
Sources of admission to hospital (recoded): Transfer to other NHS provider: Medical specialty	41251#5005	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	270214/48(270262)	0.196199810206069	-0.086934757044642	0.478747194708861	0.14430927206202	0.173909530679824	0.694041264062073	1.35974848071631	270262	0.00261556917497708
Job coding: sales or marketing representative, manufacturer's agent or representative or salesman/woman	22601#35423237	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54778/641(55419)	0.0540096503931843	-0.023882986480386	0.131865069005409	0.0397323768993501	0.17402623877979	0.694041264062073	1.35937989448767	55419	0.00577446955274817
Job code - historical: Sales representatives	22617#3542	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54778/641(55419)	0.0540096503931843	-0.023882986480386	0.131865069005409	0.0397323768993501	0.17402623877979	0.694041264062073	1.35937989448767	55419	0.00577446955274817
Job code - historical: Biological scientists and biochemists	22617#2112	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54792/627(55419)	0.0545201914056368	-0.0241493912848128	0.133143906329904	0.0401265785635415	0.174223477705387	0.694041264062073	1.35875739615837	55419	0.00577182534866218
Length of menstrual cycle	3710	Maternity and sex-specific factors	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors	INTEGER	ORDERED-LOGISTIC	23069	0.0177655494748418	-0.00786852428328847	0.043399623232972	0.0130788493871972	0.174320439087265	0.694041264062073	1.3584515729464	23069	0.00894398849318007
Treatment/medication code: femulen tablet	20003#1140869362	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271641/201(271842)	0.0954725267373448	-0.0425578787960485	0.233293287934958	0.070371488687263	0.174851573240136	0.694041264062073	1.35677858710433	271842	0.00260226085984788
Treatment/medication code: protium 20mg e/c tablet	20003#1141164616	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271774/68(271842)	-0.164927921780532	-0.403620199712826	0.0732016994186497	0.121640474746624	0.175114874341597	0.694041264062073	-1.35595063768949	271842	-0.00260067288831003
Worked with pesticides	22614#1	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	51889/1955(53844)	-0.0314963769462431	-0.0770462539660651	0.0140295827870235	0.0232340587560494	0.175203113066161	0.694041264062073	-1.35567337916517	53844	-0.0058423431840848
Treatment/medication code: conjugated oestrogens	20003#1140868406	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271790/52(271842)	0.187809705101327	-0.0840941080694936	0.459170788683965	0.138590530499199	0.175342214813002	0.694041264062073	1.35523651336318	271842	0.00259930322840396
Date F79 first reported (unspecified mental retardation)	130960	First occurrences	Health-related outcomes > First occurrences > Mental and behavioural disorders	DATE	LOGISTIC-BINARY	271763/116(271879)	0.125639230445608	-0.0562160364211993	0.307232984940828	0.0927182908025012	0.175380379830645	0.694041264062073	1.35511669673265	271879	0.00259889656521876
Destinations on discharge from hospital (recoded): Hospice: Non-NHS	41248#9001	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	257026/961(257987)	-0.0438643087440397	-0.107324682741344	0.0195624239097397	0.0323697546618083	0.175381743243473	0.694041264062073	-1.35511241674522	257987	-0.00266794302785528
Main speciality of consultant (recoded): Midwifery	41245#1480	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	269635/964(270599)	-0.0447940989879769	-0.109641679444268	0.0199624737673446	0.0330628915209447	0.175448076208708	0.694041264062073	-1.35490421613091	270599	-0.00260462756440924
Sample rate minimum	90190	Physical activity	Additional exposures > Physical activity measurement > Raw accelerometer statistics	CONTINUOUS	LINEAR	48837	0.00611579852087223	-0.00273354366581678	0.0149651407075612	0.00451505346857977	0.175561277321922	0.694041264062073	1.35454904509318	48837	0.00612944256680458
Average acceleration 15:00 - 15:59	90042	Physical activity	Additional exposures > Physical activity measurement > Acceleration averages	CONTINUOUS	LINEAR	48837	0.00609009308622079	-0.00272212582004314	0.0149023119924847	0.00449611267134171	0.175564784270817	0.694041264062073	1.35453804469073	48837	0.0061293927909754
Main speciality of consultant (recoded): Oral surgery	41245#1630	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	257848/12853(270701)	0.0122503421596726	-0.00547766451527428	0.0299762074437261	0.00904452128678282	0.17559152486414	0.694041264062073	1.35445417167262	270701	0.00260327182349537
Breastfed as a baby	1677	Family history and early life factors	UK Biobank Assessment Centre > Touchscreen > Early life factors	CAT-SIN	LOGISTIC-BINARY	59791/144450(204241)	-0.00676257182131958	-0.0165502042353799	0.00302509068776322	0.00499378944652824	0.175671564814261	0.694041264062073	-1.35420317986039	204241	-0.00299648799286206
Courgette intake	104200	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday	CAT-SIN	ORDERED-LOGISTIC	108672	-0.0135340263725842	-0.0331252245189276	0.0060571717737593	0.00999569293154177	0.175729922567289	0.694041264062073	-1.35402023353067	108672	-0.00410739676955741
Fractured heel (left)	4093	Physical measures	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel	CAT-SIN	ORDERED-LOGISTIC	92356	0.0758529877412401	-0.0339328742706034	0.185638849753084	0.0560142241785158	0.17583838423339	0.694041264062073	1.35368033625271	92356	0.00445434608274582
Type of cancer: ICD10: C67.0 Trigone of bladder	40006#C670	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271860/19(271879)	-0.311324501689941	-0.76332745632929	0.138511288916681	0.23006513190027	0.175853987854329	0.694041264062073	-1.35363145047596	271879	-0.00259604812022823
Job coding: railway man, shunter, signalman, pointsman, level crossing keeper	22601#82162625	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55376/43(55419)	-0.208354430301273	-0.510963102017052	0.0928609049301881	0.154039566979324	0.176030485959175	0.694041264062073	-1.35307871117234	55419	-0.00574770382927517
Unsalted peanuts intake	102420	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday	CAT-SIN	ORDERED-LOGISTIC	108672	-0.033047564696466	-0.0809313190854659	0.014836189692534	0.0244309358573427	0.176034889566359	0.694041264062073	-1.35306492567606	108672	-0.00410449890867535
Job coding: other work handling or storing goods including: store keeper, warehouseman, order assembler, goods despatcher	22601#91493355	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55066/353(55419)	0.0726100987427706	-0.032660266507425	0.177841294312788	0.0537003645170581	0.17629164799646	0.694041264062073	1.35226158734804	55419	0.00574423290723731
Treatment/medication code: steri-neb salamol 2.5mg/2.5ml nebulisation unit	20003#1140862008	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271831/11(271842)	0.405835503044355	-0.18397914170665	0.992709619861967	0.300181220382157	0.17630296846551	0.694041264062073	1.35222618827529	271842	0.00259352955351298
Treatment/medication code: hyoscine butylbromide	20003#1140865394	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271761/81(271842)	0.150022418560603	-0.0676521315115827	0.367316189655416	0.110963345397664	0.17634909236609	0.694041264062073	1.3520819764901	271842	0.00259325296146447
Position of pulse wave notch	4199	Physical measures	UK Biobank Assessment Centre > Physical measures > Arterial stiffness	INTEGER	LINEAR	94940	-0.00433879014357802	-0.0106290710225273	0.00195149073537125	0.00320938595227576	0.176402892687145	0.694041264062073	-1.3519137989966	94940	-0.0043875773047289
Job coding: school inspector, education inspector	22601#23133421	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55278/141(55419)	-0.114477103424198	-0.280654576726016	0.0513920174884577	0.0847073203471122	0.176520891394698	0.694041264062073	-1.351545073943	55419	-0.00574118935100554
Ham intake	103080	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Meat/fish yesterday	CAT-SIN	ORDERED-LOGISTIC	108672	-0.0090710879903613	-0.022234343808856	0.00409216782813338	0.00671607025553774	0.176793636407978	0.694041264062073	-1.35069349659728	108672	-0.00409730534070082
Vitamin C	100015	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday	CONTINUOUS	LINEAR	108681	-0.00408030419213541	-0.0100014650021725	0.00184085661790171	0.00302105592589582	0.176814583743408	0.694041264062073	-1.35062813433105	108681	-0.00409693742183888
Workplace had a lot of cigarette smoke from other people smoking	22611#1	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	28031/26895(54926)	0.0116270138044372	-0.00524996586067186	0.0285055932897345	0.00861127026227673	0.176941457745985	0.694041264062073	1.35023237084748	54926	0.00576129653009614
Baguette intake	101020	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday	CAT-SIN	ORDERED-LOGISTIC	108672	-0.0108719158198558	-0.0266585038184082	0.00491467217869671	0.0080545296357867	0.177010381587253	0.694041264062073	-1.35001746239359	108672	-0.00409525463704821
Treatment/medication code: glipizide	20003#1140874646	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271789/53(271842)	0.185187664774285	-0.0841459608844434	0.454092642791838	0.137308289315987	0.177375078102965	0.694041264062073	1.34888135434803	271842	0.00258711430465704
Frequency of other exercises in last 4 weeks	3637	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	CAT-SIN	ORDERED-LOGISTIC	126637	0.0067889349632511	-0.00307628440491651	0.0166541543314187	0.00503336767715284	0.177407920537965	0.694041264062073	1.34877912852763	126637	0.00379018876649291
Treatment/medication code: amaryl 1mg tablet	20003#1141156984	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271816/26(271842)	-0.26536197644647	-0.651840801184047	0.119660171937527	0.196815089258546	0.177469924420033	0.694041264062073	-1.34858617279566	271842	-0.00258654815901017
Treatment/medication code: movelat gel	20003#1140875632	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271747/95(271842)	0.13831888549399	-0.0628625587168385	0.339235400130817	0.102577894803005	0.177489382098322	0.694041264062073	1.34852563095994	271842	0.00258643204234718
gE / gI antigen for Varicella Zoster Virus	23002	Blood and urine assays	Biological samples > Assay results > Blood assays > Infectious Diseases > Infectious Disease Antigens	INTEGER	LINEAR	5301	-0.0185361167322848	-0.0454800460857794	0.00840781262120987	0.0137471553385802	0.177501088533694	0.694041264062073	-1.34848920920694	5301	-0.018521493841186
Detention categories: Formally detained under Part II, Mental Health Act 1983	41215#1	Mental health	Health-related outcomes > Hospital inpatient > Summary Psychiatric	CAT-MUL	LOGISTIC-BINARY	269687/2192(271879)	0.0289309820566661	-0.0131281728937109	0.0709770579257252	0.0214558102809152	0.177527941914745	0.694041264062073	1.34840566813951	271879	0.00258602597461015
Type of cancer: ICD10: C85.1 B-cell lymphoma, unspecified	40006#C851	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271764/115(271879)	-0.126017064004412	-0.30935359999614	0.0570208226747446	0.0934645803598432	0.177555149672069	0.694041264062073	-1.34832103420154	271879	-0.00258586366136603
Treatment/medication code: chloramphenicol eye drops	20003#1140853186	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271832/10(271842)	-0.426512769345249	-1.04966705238871	0.19270575693741	0.316937662917737	0.177962245539366	0.694709515649912	-1.34705585118048	271842	-0.00258361306728245
Treatment/medication code: solpadeine headache tablet	20003#1141189066	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271830/12(271842)	0.386252861906387	-0.176973248436485	0.94785063331901	0.28695014057094	0.178021401950771	0.694709515649912	1.34687218270665	271842	0.00258326079896204
Job coding: traffic warden, wheel clamper	22601#92423456	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55405/14(55419)	0.358499465435879	-0.16562757868416	0.878734322097563	0.266423747839123	0.178311863247011	0.694709515649912	1.34597101873959	55419	0.00571751225825257
Longest period spent worried or anxious	20420	Mental health	Online follow-up > Mental health > Anxiety	INTEGER	LINEAR	15300	0.0107787860777099	-0.00491968369393846	0.0264772558493582	0.00800957053061988	0.178372501960298	0.694709515649912	1.34578302336644	15300	0.010880078044957
Job coding: medical doctor, general practitioner, hospital consultant	22601#22113066	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54673/746(55419)	-0.0497164358985315	-0.122169243256855	0.0226826649631665	0.0369526964175349	0.178481530301891	0.694709515649912	-1.34544512747593	55419	-0.00571527841259734
Job code - historical: Medical practitioners	22617#2211	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54673/746(55419)	-0.0497164358985315	-0.122169243256855	0.0226826649631665	0.0369526964175349	0.178481530301891	0.694709515649912	-1.34544512747593	55419	-0.00571527841259734
Fraction acceleration <= 40 milli-gravities	90115	Physical activity	Additional exposures > Physical activity measurement > Acceleration intensity distribution	CONTINUOUS	LINEAR	48837	-0.00596345758769316	-0.0146534716364685	0.00272655646108219	0.00443376210854948	0.178617250841815	0.694709515649912	-1.34502472279781	48837	-0.00608634585023198
Friendships satisfaction	4570	Mental health	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	CAT-SIN	ORDERED-LOGISTIC	94844	0.00837567885829552	-0.00383108776043187	0.0205824454770229	0.00622805659441337	0.178678854316571	0.694709515649912	1.34483397977178	94844	0.00436680884376555
Currently (in last 3 months) suffer from abdominal pain	21035	Digestive health	Online follow-up > Digestive health	CAT-SIN	LOGISTIC-BINARY	57295/24121(81416)	-0.0104836164466827	-0.0257659588281119	0.00479690860435555	0.00779679312312457	0.178747090551526	0.694709515649912	-1.34462275680894	81416	-0.00471244276393794
Vitamin and/or mineral supplement use: Chromium	20084#482	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Vitamin/mineral supplements yesterday	CAT-MUL	LOGISTIC-BINARY	108037/635(108672)	0.0535307961519111	-0.0245296822071566	0.131536843516369	0.0398136207998102	0.178770940183035	0.694709515649912	1.34454894522563	108672	0.00407866626126484
PCT responsible for patient data: HALTON AND ST HELENS PCT	41229#5NM	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	269806/2073(271879)	-0.0297696502514641	-0.0731941392401299	0.0136359868434163	0.0221509493971448	0.178961922734943	0.695045458098502	-1.34395814247372	271879	-0.00257749638990854
Types of spread used on bread/crackers: Unknown margarine on bread/crackers	20087#193	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday	CAT-MUL	LOGISTIC-BINARY	106676/1996(108672)	-0.0304032623823678	-0.0747797600367222	0.0139498374398519	0.022635517330028	0.179214227328788	0.695619029485763	-1.3431783590511	108672	-0.00407450868057211
momp A antigen for Chlamydia trachomatis	23034	Blood and urine assays	Biological samples > Assay results > Blood assays > Infectious Diseases > Infectious Disease Antigens	INTEGER	LINEAR	5301	-0.0186521516387208	-0.0458787777227645	0.00857447444532291	0.0138913910147349	0.179322982784557	0.695635071490385	-1.34284248653102	5301	-0.0184439625670594
Date K60 first reported (fissure and fistula of anal and rectal regions)	131642	First occurrences	Health-related outcomes > First occurrences > Digestive system disorders	DATE	LOGISTIC-BINARY	268103/3776(271879)	0.022012528501856	-0.0101332684672146	0.0541507616800296	0.0163992886232371	0.179500377411146	0.695910125192542	1.34229495858157	271879	0.00257430669082826
Illnesses of father: Prostate cancer	20107#13	Family history and early life factors	UK Biobank Assessment Centre > Touchscreen > Family history	CAT-MUL	LOGISTIC-BINARY	216669/17972(234641)	-0.0104244309936419	-0.0256505134518058	0.00479949919078129	0.00776800310688689	0.179603214743631	0.695910125192542	-1.34197773565028	234641	-0.00277040679960773
Recent trouble concentrating on things	20508	Mental health	Online follow-up > Mental health > Depression	CAT-SIN	ORDERED-LOGISTIC	73848	0.0127884040889376	-0.00591370756148367	0.0314905157393589	0.00954206903695229	0.180084922595437	0.697370209864334	1.34049360322737	73848	0.00493282801698708
Job coding: vocational or industrial trainer/instructor	22601#35633208	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55338/81(55419)	-0.149416708284326	-0.368323326807086	0.0689608041050428	0.111554124045485	0.180405221759738	0.697987543779362	-1.33950839983456	55419	-0.00569006077297995
Watercress intake	104370	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday	CAT-SIN	ORDERED-LOGISTIC	108672	-0.0160120425267974	-0.039455834136028	0.00743174908243316	0.0119613379603667	0.180506772871425	0.697987543779362	-1.33919631159998	108672	-0.0040624294070833
Date N11 first reported (chronic tubulo-interstitial nephritis)	132018	First occurrences	Health-related outcomes > First occurrences > Genitourinary system disorders	DATE	LOGISTIC-BINARY	271657/222(271879)	-0.0900344135674699	-0.221954317677329	0.0417337670227812	0.0672686046223421	0.180747675790784	0.697987543779362	-1.3384564867816	271879	-0.00256694516542727
PCT responsible for patient data: BATH AND NORTH EAST SOMERSET PCT	41229#5FL	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	269140/2739(271879)	-0.0257715798171531	-0.06351758546142	0.0119617810387152	0.0192552942542585	0.180758689754796	0.697987543779362	-1.33842267986093	271879	-0.00256688032959537
Delivery places: NHS hospital: consultant ward	41223#2	Maternity and sex-specific factors	Health-related outcomes > Hospital inpatient > Summary Maternity	CAT-MUL	LOGISTIC-BINARY	1455/2399(3854)	-0.0450532019715023	-0.111078098896131	0.0209076085675248	0.033670442034839	0.180769220993843	0.697987543779362	-1.33839035607571	3854	-0.0215595009244485
Treatment/medication code: adcal-d3 1.5g/10micrograms chewable tablet	20003#1141164828	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	269855/1987(271842)	0.0302765026041403	-0.0141018132321445	0.0746400617443067	0.0226386494028553	0.181094569836923	0.698096949122482	1.33739244318516	271842	0.00256507906048129
Job coding: farm manager, agricultural manager	22601#12112477	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55370/49(55419)	-0.193058510799968	-0.476521879991174	0.0894677044919341	0.144387751241238	0.181150622121385	0.698096949122482	-1.33722065355289	55419	-0.00568034303250561
Date F90 first reported (hyperkinetic disorders)	130976	First occurrences	Health-related outcomes > First occurrences > Mental and behavioural disorders	DATE	LOGISTIC-BINARY	271835/44(271879)	-0.202771213510321	-0.500601980892346	0.0939371673310422	0.151670937046047	0.181160953572812	0.698096949122482	-1.33718899391863	271879	-0.00256451433312092
Transport type for commuting to job workplace: Walk	6143#2	Sociodemographics	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Employment	CAT-MUL	LOGISTIC-BINARY	115698/21882(137580)	-0.00990901897406106	-0.0244389145075132	0.00461923185571385	0.00741292865390232	0.18130902017729	0.698096949122482	-1.33673540672865	137580	-0.00360386185809567
Treatment/medication code: predsol 0.5% eye/ear drops	20003#1140883028	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271807/35(271842)	-0.227059489548352	-0.560687719302523	0.105250818056046	0.169885401622532	0.181322519346447	0.698096949122482	-1.33669406705599	271842	-0.00256373960457441
