description	varName	custom_category	Path	varType	resType	n	beta	lower	upper	se	pvalue	fdr	z	ntotal	rho
Date I99 first reported (other and unspecified disorders of circulatory system)	131422	First occurrences	Health-related outcomes > First occurrences > Circulatory system disorders	DATE	LOGISTIC-BINARY	271487/392(271879)	0.115698377366892	0.0165944519138359	0.214759282668719	0.050553181670169	0.0220878058378218	0.183320515867465	2.28885453140421	271879	0.00438962856296724
Patient classification on admission (recoded): Day case: In day bed unit, moved to inpatient ward and retained overnight	41247#2003	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	270360/1519(271879)	-0.0598431064505988	-0.111132948046117	-0.00857306705074986	0.0261637157122137	0.0221776841906017	0.183768035242125	-2.28731087482886	271879	-0.00438666815265436
Type of sliced bread eaten: white	20091#1	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday	CAT-MUL	LOGISTIC-BINARY	85047/23625(108672)	0.016922259568647	0.0024201360156097	0.0314254964177587	0.00739946260006296	0.0221970114770497	0.183768035242125	2.28697964053838	108672	0.0069374044383714
Treatment/medication code: dihydrocodeine	20003#1140884464	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	270778/1064(271842)	0.0701456525647574	0.00996358403664868	0.130312783126918	0.0307018904529799	0.0223239700378913	0.184553505010772	2.28481001721261	271842	0.0043821702220681
Job coding: festival organiser, events coordinator	22601#35393175	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55371/48(55419)	-0.330294594281474	-0.613653201369108	-0.0468391762331376	0.144598071599001	0.0223474084737773	0.184553505010772	-2.2844106462393	55419	-0.0097035851736724
Fraction acceleration <= 95 milli-gravities	90126	Physical activity	Additional exposures > Physical activity measurement > Acceleration intensity distribution	CONTINUOUS	LINEAR	48837	0.0100291469278787	0.00141601289024098	0.0186422809655164	0.00439453689229854	0.0224793529134246	0.185267196699154	2.2821691972047	48837	0.0103266411502445
Delivery places: At a domestic address	41223#1	Maternity and sex-specific factors	Health-related outcomes > Hospital inpatient > Summary Maternity	CAT-MUL	LOGISTIC-BINARY	2953/129(3082)	-0.206752784343949	-0.384756672304139	-0.0294606141922318	0.0906384150204895	0.022489564942271	0.185267196699154	-2.28199619429963	3082	-0.0410840005270965
PCT responsible for patient data: ASHTON, LEIGH AND WIGAN PCT	41229#5HG	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	270109/1770(271879)	0.0545127220572755	0.00764598034816045	0.101368853457906	0.023909335541117	0.0226057039193704	0.185756977809002	2.28003346250592	271879	0.00437271159701101
Nitrogen dioxide air pollution; 2010	24003	Lifestyle and environment	Additional exposures > Local environment > Residential air pollution	CONTINUOUS	LINEAR	268047	0.00436938219541807	0.000613262608423009	0.00812550178241312	0.00191642275910315	0.0226097690242738	0.185756977809002	2.27996492171479	268047	0.00440372406874625
Treatment/medication code: omeprazole	20003#1140865634	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	254727/17115(271842)	0.018103502010769	0.0025379461587429	0.0336686123174446	0.00794164239859927	0.0226328447691473	0.185756977809002	2.27957604976153	271842	0.00437213188312758
Impedance of whole body	23106	Physical measures	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	CONTINUOUS	LINEAR	266853	-0.0033528170055945	-0.00624193083721055	-0.000463703173978447	0.00147406475547766	0.0229338007996447	0.187961128779802	-2.27453563950262	266853	-0.0044030550869051
Treatment speciality of consultant (recoded): Accident & emergency (A&E)	41246#1040	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	233068/28975(262043)	0.0142037312394367	0.00196211769851736	0.0264452065851205	0.00624580070851368	0.0229579477390492	0.187961128779802	2.27413372150436	262043	0.00444249643958954
Treatment/medication code: hydroxychloroquine	20003#1140884308	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271446/396(271842)	0.114210092717983	0.0157328234323071	0.212656081652025	0.0502364481625743	0.0229976388032253	0.188054492944455	2.27347387369892	271842	0.0043604283865168
Treatment/medication code: chlorpheniramine	20003#1140883520	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271772/70(271842)	-0.27219440326479	-0.50723184184759	-0.0375453391026057	0.119820187118185	0.0230995926367585	0.188268302005791	-2.27178345508417	271842	-0.00435718629545605
Date E83 first reported (disorders of mineral metabolism)	130820	First occurrences	Health-related outcomes > First occurrences > Endocrine, nutritional and metabolic diseases	DATE	LOGISTIC-BINARY	265266/6613(271879)	0.0283496138547442	0.00388886467105948	0.0528083862172107	0.012479699099581	0.0231065274320564	0.188268302005791	2.27166871004877	271879	0.00435666974712015
Treatment/medication code: e45 cream	20003#1140878304	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271662/180(271842)	0.169245896399924	0.0231481494303616	0.315251511423602	0.0745175330509424	0.0231229682040505	0.188268302005791	2.27139679594795	271842	0.00435644471337051
Treatment/medication code: indapamide	20003#1140866078	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	270903/939(271842)	0.0743610322408833	0.0101794104386655	0.13852429551183	0.0327416437458883	0.0231370641905432	0.188268302005791	2.27116379592652	271842	0.00435599783748687
Main speciality of consultant (recoded): Endocrinology	41245#1250	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	262497/8184(270681)	0.0255539009887857	0.00348879961457452	0.0476173187475173	0.0112574821478922	0.0232054096648675	0.188593598352126	2.27003582210218	270681	0.00436316156584632
Celery intake	104190	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday	CAT-SIN	ORDERED-LOGISTIC	108672	-0.0203112474584612	-0.0378594343021377	-0.00276306061478462	0.00895332107227194	0.0232863119072558	0.188975040101241	-2.26870433347644	108672	-0.00688197011563009
Treatment/medication code: flavoxate	20003#1140883914	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271829/13(271842)	0.62644082724044	0.0844432176365532	1.16732427059215	0.276250242733342	0.0233091956803576	0.188975040101241	2.26832844116778	271842	0.00435055984780712
Medication for pain relief, constipation, heartburn: Omeprazole (e.g. Zanprol)	6154#5	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication	CAT-MUL	LOGISTIC-BINARY	251751/17317(269068)	0.0179155468143656	0.00242694488045757	0.0334037113790802	0.00790238155980503	0.023383089304022	0.189162451045856	2.26711683687289	269068	0.00437059277046111
Pineapple intake	104570	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday	CAT-SIN	ORDERED-LOGISTIC	108672	-0.0259891704699299	-0.0484737790034052	-0.00350456193645463	0.011471949847462	0.0233892200300381	0.189162451045856	-2.26701646318218	108672	-0.00687685031080526
Vitamin and mineral supplements: Multivitamins +/- minerals	6155#7	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication	CAT-MUL	LOGISTIC-BINARY	212910/57812(270722)	-0.0106600481067169	-0.0198807118260894	-0.00143992954951651	0.00470436763686257	0.023451448840396	0.18943527568767	-2.26599892868198	270722	-0.00435507271771833
Job coding: florist, flower or floral arranger	22601#54962957	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55396/23(55419)	0.476001517806751	0.0648177933887813	0.889905658709928	0.210485466016043	0.0236815302822536	0.190830076747178	2.26225698674173	55419	0.00960949089417451
Job code - historical: Floral arrangers, florists	22617#5496	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55396/23(55419)	0.476001517806751	0.0648177933887813	0.889905658709928	0.210485466016043	0.0236815302822536	0.190830076747178	2.26225698674173	55419	0.00960949089417451
Single crust pastry intake	101980	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday	CAT-SIN	ORDERED-LOGISTIC	108672	-0.0241509375073614	-0.0451032391520035	-0.00319863586271926	0.010690146252641	0.0238767600084742	0.192170339632369	-2.25910651465326	108672	-0.00685285711361987
Never eat eggs, dairy, wheat, sugar: Dairy products	6144#2	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	CAT-MUL	LOGISTIC-BINARY	265020/6140(271160)	0.029169657938134	0.00385018432282158	0.0544870615366042	0.0129178080855566	0.0239306955527913	0.192371540550129	2.25824008279193	271160	0.00433665443444236
Date M79 first reported (other soft tissue disorders, not elsewhere classified)	131960	First occurrences	Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders	DATE	LOGISTIC-BINARY	220967/50912(271879)	0.0111513512192968	0.00146917507160668	0.0208335715259986	0.00493998782812741	0.0239847734206926	0.192573398189329	2.25737306327191	271879	0.00432925367163733
Job coding: builder, building contractor	22601#53192534	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55348/71(55419)	0.267660149158937	0.0346843074318697	0.500279319307367	0.118776420267936	0.0242203435470244	0.194230209771554	2.25361587841358	55419	0.0095727890391873
PCT responsible for patient data: STOKE ON TRENT PCT	41229#5PJ	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	268577/3302(271879)	0.0396515622273964	0.00515627366793656	0.0741412389229707	0.0175985287992991	0.0242506809885521	0.194239189411921	2.25313432188377	271879	0.00432112464589069
Salted nuts intake	102430	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday	CAT-SIN	ORDERED-LOGISTIC	108672	-0.0335087621228455	-0.0626815361617543	-0.00433598808393678	0.0148843418904734	0.024363678852342	0.194909430818736	-2.25134525091679	108672	-0.00682931490957719
Job coding: dispensing optician	22601#32163087	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55400/19(55419)	0.515290964994945	0.0665951220578192	0.964754684222082	0.229126547540881	0.0244391732308538	0.19504396595284	2.25015396785198	55419	0.00955808506506113
Job code - historical: Dispensing opticians	22617#3216	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55400/19(55419)	0.515290964994945	0.0665951220578192	0.964754684222082	0.229126547540881	0.0244391732308538	0.19504396595284	2.25015396785198	55419	0.00955808506506113
Job coding: wig maker	22601#54992961	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55396/23(55419)	0.47182497880301	0.0614542221119379	0.884193261761314	0.209886264783189	0.0245202745423519	0.195456576927525	2.24887775658919	55419	0.009552664537156
Types of spread used on bread/crackers: Butter on bread/crackers	20087#159	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday	CAT-MUL	LOGISTIC-BINARY	76852/31820(108672)	-0.0149896606889966	-0.0280816719554872	-0.00189882314824338	0.00667942090103971	0.024821020848182	0.197616942034388	-2.24417691312897	108672	-0.00680757121488051
Treatment/medication code: diovan 40mg capsule	20003#1141145668	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271558/284(271842)	0.133180023771291	0.0167882615304294	0.249508972452199	0.0593686192086796	0.024876854338988	0.197824554599991	2.24330963731411	271842	0.00430257571318887
Spirometry QC measure	20255-1	Physical measures	UK Biobank Assessment Centre > Physical measures > Spirometry	CAT-SIN	MULTINOMIAL-LOGISTIC	150331/217051	-999	-999	-999	-999	0.0250482015423008	0.198949156335981	-2.24065854128718	217051	-0.00480940954662089
Treatment/medication code: enalapril maleate+hydrochlorothiazide 20mg/12.5mg tablet	20003#1140860790	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271763/79(271842)	0.251893295996088	0.0312834588827855	0.472306106524527	0.112507844817678	0.025147337695917	0.199498211220115	2.2391318617578	271842	0.00429456305924487
Adopted as a child	1767	Family history and early life factors	UK Biobank Assessment Centre > Touchscreen > Early life factors	CAT-SIN	LOGISTIC-BINARY	267710/3772(271482)	0.0367196149707013	0.00456343240074013	0.0688721066758104	0.0164055755060626	0.0252044549695789	0.1997130114872	2.23825462972308	271482	0.00429572591809082
Destinations on discharge from hospital (recoded): Other discharge destination	41248#10000	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	257788/126(257914)	0.200050373128357	0.0247579881757961	0.375365774351565	0.0894424053047195	0.0252868969420846	0.200127727227355	2.23699147927413	257914	0.00440478121670493
Main speciality of consultant (recoded): Gastroenterology	41245#1280	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	198174/73020(271194)	0.00972048837160743	0.00119378020825429	0.0182473148529184	0.00435047143191921	0.0254592652714075	0.201250573842291	2.23436197910796	271194	0.00429053153361331
Close to major road	24014	Lifestyle and environment	Additional exposures > Local environment > Residential air pollution	CAT-SIN	LOGISTIC-BINARY	249662/18385(268047)	0.0170755294766142	0.00209362860671895	0.0320569962669337	0.00764385669751128	0.0254893175654647	0.201250573842291	2.23390510555656	268047	0.00431476177641065
Treatment/medication code: megestrol	20003#1140884706	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271830/12(271842)	0.643387303029025	0.0782807538912587	1.2072803531802	0.28801539420988	0.0255689169222772	0.20147696645881	2.23269723504366	271842	0.00428222193579718
Vegetable consumers	103990	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday	CAT-SIN	LOGISTIC-BINARY	16552/92120(108672)	-0.0189900707328027	-0.035662353710859	-0.00231898348158877	0.00850611809509728	0.0255786040450114	0.20147696645881	-2.23255046112671	108672	-0.00677230471694132
Type of cancer: ICD10: D48.6 Breast	40006#D486	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271842/37(271879)	-0.367003580518541	-0.689383646059612	-0.0448157941158725	0.164433595981357	0.0256137622709778	0.201515137961492	-2.23201816681688	271879	-0.00428062823281488
Workplace full of chemical or other fumes: Rarely/never	22610#0	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	3625/51467(55092)	-0.0386602180416839	-0.0726588441185106	-0.00466649233181468	0.0173453064247637	0.0258201097428782	0.202898451029142	-2.2289067525627	55092	-0.00949589562212298
Night shifts worked: This type of shift pattern was not worked during job	22650#9	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	41011/14408(55419)	0.0218229971335259	0.00262708351025306	0.0410221163616163	0.00979483121991485	0.0258770589608523	0.203105888986713	2.22805182976871	55419	0.00946420922243192
VZV seropositivity for Varicella Zoster Virus	23052	Blood and urine assays	Biological samples > Assay results > Blood assays > Infectious Diseases	CAT-SIN	LOGISTIC-BINARY	406/4895(5301)	-0.118357235056281	-0.222673926957852	-0.0141823008334962	0.053187616652375	0.0260299599061026	0.204065063037465	-2.22576449909715	5301	-0.0305618285884723
Date G40 first reported (epilepsy)	131048	First occurrences	Health-related outcomes > First occurrences > Nervous system disorders	DATE	LOGISTIC-BINARY	266563/5316(271879)	0.0308184595238011	0.00366047617279947	0.0579738959386572	0.0138557188280691	0.0261168507562968	0.204505092847893	2.22446982147759	271879	0.00426615206430555
Heating type(s) in home: Electric storage heaters	6140#2	Sociodemographics	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household	CAT-MUL	LOGISTIC-BINARY	93002/2871(95873)	0.0421340764608993	0.00497222422324897	0.079291473530486	0.0189593405525453	0.0262581626497121	0.205205246140408	2.2223721974247	95873	0.00717731455561239
Breastfed as a baby	1677	Family history and early life factors	UK Biobank Assessment Centre > Touchscreen > Early life factors	CAT-SIN	LOGISTIC-BINARY	59791/144450(204241)	-0.0111044663530886	-0.0208985864445518	-0.00131060787852244	0.00499702512916993	0.0262680000700191	0.205205246140408	-2.22222653495434	204241	-0.00491715321759319
Date G91 first reported (hydrocephalus)	131110	First occurrences	Health-related outcomes > First occurrences > Nervous system disorders	DATE	LOGISTIC-BINARY	271046/833(271879)	0.0770141993797953	0.00898855436280502	0.145020084981811	0.0347025587439375	0.0264676416282636	0.206522161437437	2.21928058482794	271879	0.00425620017782638
Inpatient record format: UK HES Inpatients (2017 format)	41253#70	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	167420/104459(271879)	0.00890059663459795	0.00103744948377818	0.0167639468754135	0.00401193529975141	0.026518182843369	0.206673950225929	2.2185378348777	271879	0.00425477573638661
Type of cancer: ICD9: 1725 Malignant melanoma of trunk, except scrotum	40013#1725	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271814/65(271879)	0.274636814547127	0.0317436658353831	0.517334231041733	0.123877420461964	0.026609963184782	0.207053807496053	2.21719215889113	271879	0.00425219500691214
Job code - historical: Database assistants/clerks	22617#4136	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55026/393(55419)	-0.112294636273252	-0.211575009797975	-0.0130078772438611	0.0506558115660252	0.0266292126066675	0.207053807496053	-2.2169104341233	55419	-0.00941688755606317
Treatment/medication code: flecainide	20003#1140888570	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271394/448(271842)	-0.105022076875367	-0.197950203194689	-0.0121496888854802	0.04739896135204	0.0267102922033534	0.207441615149408	-2.21572572165381	271842	-0.00424967185768949
Methods of admission to hospital (recoded): Emergency admission: other	41249#2019	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	260673/10723(271396)	0.0218995346138459	0.00251170395960082	0.0412863326335818	0.00989166866836083	0.0268318574009362	0.207484226543361	2.21395525089284	271396	0.00424976382829854
Fraction acceleration <= 90 milli-gravities	90125	Physical activity	Additional exposures > Physical activity measurement > Acceleration intensity distribution	CONTINUOUS	LINEAR	48837	0.00974153235340579	0.00111749788836121	0.0183655668184504	0.00440009843704776	0.0268340708679115	0.207484226543361	2.21392307830701	48837	0.0100178641484017
Job coding: it user support technician, help desk or helpline operator (computing), support technician (computing), systems support officer	22601#31323061	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55020/399(55419)	-0.111987121228234	-0.211157091990767	-0.0128603900987833	0.0505868228845333	0.0268406189571737	0.207484226543361	-2.21382791570765	55419	-0.00940379493846602
Job code - historical: IT user support technicians	22617#3132	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55020/399(55419)	-0.111987121228234	-0.211157091990767	-0.0128603900987833	0.0505868228845333	0.0268406189571737	0.207484226543361	-2.21382791570765	55419	-0.00940379493846602
Avoided activities or situations because of previous stressful experience in past month	20495	Mental health	Online follow-up > Mental health > Traumatic events	CAT-SIN	ORDERED-LOGISTIC	73837	0.0200533221788628	0.00228269474144801	0.0378239496162776	0.00906681325656351	0.0269807999173141	0.208325618873756	2.21179547505465	73837	0.00813953207140206
Job code - historical: Scaffolders, stagers, riggers	22617#8141	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55396/23(55419)	-0.464802908754812	-0.878533557589322	-0.0538790485106877	0.210374913922757	0.0270943971460798	0.208726316952963	-2.21015513978435	55419	-0.009388195268436
Place of birth in UK - east co-ordinate	130	Family history and early life factors	UK Biobank Assessment Centre > Verbal interview > Early life factors	INTEGER	LINEAR	265639	-0.00386210932687094	-0.00728704612017668	-0.000437172533565204	0.00174744884106096	0.0270954890990384	0.208726316952963	-2.21013940089577	265639	-0.0042881640395784
Types of spread used on bread/crackers: Spreadable butter on bread/crackers	20087#160	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday	CAT-MUL	LOGISTIC-BINARY	95484/13188(108672)	-0.0205746894001458	-0.0388264770348232	-0.00232455766508074	0.00931188523301064	0.0271337669661401	0.208779262489467	-2.20958802765491	108672	-0.00670265273074368
Date N92 first reported (excessive, frequent and irregular menstruation)	132146	First occurrences	Health-related outcomes > First occurrences > Genitourinary system disorders	DATE	LOGISTIC-BINARY	256292/15587(271879)	0.0190169765826652	0.00214073820517041	0.035893719783932	0.00861061270640706	0.0272046590622838	0.209082743868281	2.20856863359743	271879	0.00423565685892381
Treatment/medication code: amiloride	20003#1140888512	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271746/96(271842)	0.225267570747899	0.0251590397728125	0.425184996856697	0.102049313211681	0.0272745901304557	0.209378146867517	2.20756530226582	271842	0.00423402078615019
Treatment speciality of consultant (recoded): Burns care	41246#1140	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	259945/190(260135)	0.159894957268577	0.0177413851690914	0.301959677091921	0.0725059986215837	0.0274321146056274	0.210344518913738	2.20531333688877	260135	0.00432382909397117
Illnesses of father: High blood pressure	20107#8	Family history and early life factors	UK Biobank Assessment Centre > Touchscreen > Family history	CAT-MUL	LOGISTIC-BINARY	184001/52478(236479)	0.0110123186911246	0.00121594350256613	0.0208088064470151	0.00499827116696913	0.0275781603191376	0.211220748619386	2.20323541599877	236479	0.00453066543465984
Treatment/medication code: adcal-d3 1.5g/10micrograms chewable tablet	20003#1141164828	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	269855/1987(271842)	0.0497475691717603	0.00546618126533418	0.0940218545512593	0.022591148098751	0.0276582661708734	0.211590510361296	2.20209970717893	271842	0.0042235381834987
Date J17 first reported (pneumonia in diseases classified elsewhere)	131454	First occurrences	Health-related outcomes > First occurrences > Respiratory system disorders	DATE	LOGISTIC-BINARY	271619/260(271879)	0.136537835073566	0.0149114571814474	0.258102496571885	0.0620396704502474	0.0277462856790249	0.212019893326618	2.20085506803595	271879	0.00422086382361323
Diastolic blood pressure, manual reading	94	Physical measures	UK Biobank Assessment Centre > Physical measures > Blood pressure	INTEGER	LINEAR	23633	0.0142766540321697	0.00155018905113777	0.0270031190132016	0.00649321369240284	0.0279006301095653	0.212954522351768	2.19868075793355	23633	0.0143013392281572
Distance between home and job workplace	796	Sociodemographics	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Employment	INTEGER	LINEAR	124366	-0.00608705357226373	-0.0115165591524683	-0.000657547992059108	0.00277020681146789	0.0279973254928803	0.213447499858564	-2.19732385004083	124366	-0.006230720907569
Date G81 first reported (hemiplegia)	131102	First occurrences	Health-related outcomes > First occurrences > Nervous system disorders	DATE	LOGISTIC-BINARY	268819/3060(271879)	0.0400023999658755	0.00429280303879293	0.0757069684634386	0.0182182341073488	0.0280970871260739	0.213904043881976	2.1959281413364	271879	0.00421141498814932
Fraction acceleration <= 85 milli-gravities	90124	Physical activity	Additional exposures > Physical activity measurement > Acceleration intensity distribution	CONTINUOUS	LINEAR	48837	0.00967340206796817	0.00103786618453317	0.0183089379514032	0.00440596661548428	0.0281268746908259	0.213904043881976	2.19551222841847	48837	0.00993456445503027
Date D50 first reported (iron deficiency anaemia)	130622	First occurrences	Health-related outcomes > First occurrences > Blood, blood-forming organs and certain immune disorders	DATE	LOGISTIC-BINARY	253670/18209(271879)	0.0168861339234852	0.00180841428305722	0.0319634111557044	0.00769274259897272	0.0281537362209279	0.213904043881976	2.19513749604105	271879	0.00420989869243813
Date M19 first reported (other arthrosis)	131876	First occurrences	Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders	DATE	LOGISTIC-BINARY	219023/52856(271879)	0.0109240528812703	0.00116445719188119	0.02068375796703	0.00497950496262038	0.0282430259779154	0.2143374848187	2.19389406768956	271879	0.00420751405152004
Bicycle speed	5985	Physical measures	UK Biobank Assessment Centre > Physical measures > ECG during exercise	INTEGER	LINEAR	46214	-0.00980556709717889	-0.0185742923879626	-0.00103684180639515	0.00447392164343341	0.0284008207865979	0.215289232142877	-2.19170491268858	46214	-0.0101948802355706
Transport type for commuting to job workplace: Public transport	6143#3	Sociodemographics	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Employment	CAT-MUL	LOGISTIC-BINARY	109396/28184(137580)	-0.0146783094660413	-0.0278125576095212	-0.00154546319801294	0.00670091252153095	0.0284872325351313	0.215698316507463	-2.19051052219577	137580	-0.00590558975508979
Completion status of test	6020-1	Physical measures	UK Biobank Assessment Centre > Physical measures > ECG during exercise	CAT-SIN	MULTINOMIAL-LOGISTIC	42658/46339	-999	-999	-999	-999	0.0285438579667015	0.215881191993893	-2.18972953220936	46339	-0.0101719460979729
Treatment/medication code: flucloxacillin	20003#1140872694	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271748/94(271842)	0.225462243339539	0.0235090153577278	0.427284443528586	0.103005828514143	0.0286028567200259	0.216081581221287	2.18891722712251	271842	0.00419825516683334
Destinations on discharge from hospital (recoded): Medium secure unit: NHS	41248#3003	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	257795/112(257907)	0.206470556975238	0.021408638619156	0.391392941972914	0.0943854852109904	0.0287007044676896	0.216574668900341	2.18757321798494	257907	0.00430753373776657
Vitamin and/or mineral supplement use: Chromium	20084#482	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Vitamin/mineral supplements yesterday	CAT-MUL	LOGISTIC-BINARY	108037/635(108672)	0.0870192645191512	0.00898627141052836	0.165056623403207	0.0398145969068161	0.0288421842115571	0.217395510927927	2.18563685236016	108672	0.00663000148845997
Treatment/medication code: itraconazole	20003#1140874302	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271817/25(271842)	-0.438131869416281	-0.831720587125028	-0.0455250466385709	0.200563772265171	0.0289004999918355	0.217588362339436	-2.18484109153821	271842	-0.00419043744020079
Date M18 first reported (arthrosis of first carpometacarpal joint)	131874	First occurrences	Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders	DATE	LOGISTIC-BINARY	270124/1755(271879)	0.0523002197000435	0.00532861792279356	0.0992627696373486	0.023963234134784	0.0290690581624934	0.218609840117937	2.18254874058421	271879	0.00418575603439898
Baguette intake	101020	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday	CAT-SIN	ORDERED-LOGISTIC	108672	-0.0175811437384103	-0.0333893177113212	-0.0017729697654993	0.00806554309038524	0.0292156546196823	0.219464036058359	-2.1805643466276	108672	-0.0066146150131816
Treatment/medication code: irbesartan	20003#1141152998	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	269772/2070(271842)	0.0481514891174771	0.00483110715500493	0.0914636187344889	0.0221005366075168	0.0293489091801144	0.219978606923974	2.17876797450761	271842	0.00417878964940034
Recent inability to stop or control worrying	20509	Mental health	Online follow-up > Mental health > Anxiety	CAT-SIN	ORDERED-LOGISTIC	73629	0.0187483207440954	0.00188172877227984	0.0356149127159111	0.00860556219647767	0.0293503345880813	0.219978606923974	2.17874879689728	73629	0.00802924311686999
Inverse distance to the nearest major road	24012	Lifestyle and environment	Additional exposures > Local environment > Residential air pollution	CONTINUOUS	LINEAR	268047	0.00420173543130922	0.000421021279974462	0.00798244958264398	0.00192897123679647	0.0293893468238006	0.220022947843048	2.17822423239952	268047	0.00420721674433033
