description	varName	custom_category	Path	varType	resType	n	beta	lower	upper	se	pvalue	fdr	z	ntotal	rho
Treatment speciality of consultant (recoded): Endocrinology & Diabetes	41246#1450	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	260046/77(260123)	-0.22293958862863	-0.447078471909359	0.00125657624868737	0.114373287390599	0.0512512953015618	0.526258868897465	-1.94936965818265	260123	-0.00382211123622884
Treatment/medication code: emollient product	20003#1140888644	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271827/15(271842)	-0.504914145339818	-1.01299727194899	0.00283196668505153	0.259144873744307	0.0512747610225306	0.526258868897465	-1.94917306010337	271842	-0.00373844232263154
Ingredients in homemade soup: Other ingredients	20109#6	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday	CAT-MUL	LOGISTIC-BINARY	107151/1521(108672)	-0.0503470303094141	-0.100980188924849	0.000285233660389302	0.0258334906620752	0.051303632902245	0.526258868897465	-1.94893127202821	108672	-0.00591199558292606
Qualifications: O levels/GCSEs or equivalent	6138#3	Sociodemographics	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Education	CAT-MUL	LOGISTIC-BINARY	143366/125993(269359)	-0.00768149334817643	-0.0154089792647495	4.5777645853342e-05	0.00394261247464443	0.0513751513108386	0.526258868897465	-1.94833283001978	269359	-0.00375401458150323
Treatment/medication code: nytol 25mg tablet	20003#1140862722	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271795/47(271842)	-0.28351242817012	-0.568966024497491	0.00193853341363232	0.145641594032938	0.0515715057064951	0.526903503235113	-1.94669338041935	271842	-0.00373368645443535
L1 antigen for Human Papillomavirus type-18	23032	Blood and urine assays	Biological samples > Assay results > Blood assays > Infectious Diseases > Infectious Disease Antigens	INTEGER	LINEAR	5301	0.0270902926768678	-0.000192182468163438	0.054372767821899	0.0139198859572073	0.0516352081820153	0.526903503235113	1.9461626226566	5301	0.026725572269729
avMSE	20261	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Visual acuity	CONTINUOUS	LINEAR	58433	0.00785608933833495	-5.70897821536662e-05	0.0157692684588236	0.0040374104743285	0.0516758550104232	0.526903503235113	1.94582424676789	58433	0.00804948102551282
Date L89 first reported (decubitus ulcer)	131820	First occurrences	Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders	DATE	LOGISTIC-BINARY	267810/4069(271879)	0.0308652659808454	-0.000236408104710486	0.0619675340058293	0.0158686441692798	0.0517679782687824	0.527034486264725	1.94505816456992	271879	0.00373029636194791
Mean reticulocyte volume	30260	Blood and urine assays	Biological samples > Assay results > Blood assays > Blood count	CONTINUOUS	LINEAR	259979	-0.0037911951411291	-0.00761284005441234	3.04497721541484e-05	0.00194985466234476	0.0518535401380665	0.527098371311722	-1.94434766684821	259979	-0.00381332044308958
Time to press 'next' (right)	4247	Physical measures	UK Biobank Assessment Centre > Physical measures > Hearing test	INTEGER	LINEAR	92922	0.00601160694348303	-5.36578390322451e-05	0.0120768717259983	0.00309457971185048	0.0520614791307277	0.528404142383325	1.94262504051195	92922	0.00637273065119985
Food weight	100001	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday	CONTINUOUS	LINEAR	108681	-0.0058449542801163	-0.0117496226871814	5.97141269488202e-05	0.00301264127996248	0.0523622961599928	0.53014348805552	-1.94014314233357	108681	-0.00588509442426804
Treatment/medication code: atenolol+bendroflumethiazide	20003#1141194810	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271798/44(271842)	-0.29265014212332	-0.588610174519285	0.00301567159346356	0.150927734075579	0.0524748360506042	0.53014348805552	-1.93921769330344	271842	-0.00371934855965519
Histology of cancer tumour: Hemangioblastoma	40011#9161	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271846/33(271879)	-0.337554321189564	-0.678878323864665	0.00372132667024469	0.174135763697489	0.0525527470598117	0.53014348805552	-1.93857797944301	271879	-0.00371786862238056
Job coding: building site foreman or supervisor	22601#81492548	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55364/55(55419)	0.263401756879192	-0.00297250763128917	0.529869019172259	0.135931458691725	0.0526285348518261	0.53014348805552	1.93795645922618	55419	0.00823204609877474
Ever had stillbirth, spontaneous miscarriage or termination	2774	Maternity and sex-specific factors	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors	CAT-SIN	LOGISTIC-BINARY	99790/45491(145281)	0.0109674689251095	-0.00012832440772543	0.022063811612554	0.00566136321772445	0.0527132732537738	0.53014348805552	1.93726242216842	145281	0.00508254724097181
Age at bilateral oophorectomy (both ovaries removed)	3882	Maternity and sex-specific factors	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors	INTEGER	LINEAR	12136	-0.0159022526057787	-0.0319949939218766	0.000190488710319306	0.00821073317828054	0.0527737542544019	0.53014348805552	-1.93676763178332	12136	-0.0175795763645071
Treatment/medication code: nateglinide	20003#1141173882	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271820/22(271842)	0.412507029557704	-0.00533470680574987	0.829425846768691	0.212953033871777	0.0527910633412687	0.53014348805552	1.93662611471191	271842	0.00371437807539204
Thickness of butter/margarine spread on other bread: medium	20104#2	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday	CAT-MUL	LOGISTIC-BINARY	106019/2653(108672)	-0.0380375614115338	-0.0765771020434582	0.000500313630756642	0.0196629673509798	0.0530481988828245	0.531312881565325	-1.93452835801548	108672	-0.00586830649957044
Main speciality of consultant (recoded): Rheumatology	41245#1820	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	263213/7480(270693)	0.022715336968869	-0.000301830684975764	0.0457328114859515	0.0117437469601591	0.0530673515883538	0.531312881565325	1.93437244714257	270693	0.00371792125867659
Cancer code, self-reported: gallbladder/bile duct cancer	20001#1025	Medical history and conditions	UK Biobank Assessment Centre > Verbal interview > Medical conditions	CAT-MUL	LOGISTIC-BINARY	271820/22(271842)	0.410902419135712	-0.00591421782464103	0.827113942861359	0.212511088789595	0.0532026739120363	0.531866731078522	1.93327220548335	271842	0.00370794548864583
Main speciality of consultant (recoded): Respiratory medicine	41245#1800	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	247798/23050(270848)	0.0134166066479952	-0.000200113051035487	0.027033603005932	0.00694750420716492	0.0534607626378587	0.53323589317144	1.93118027331852	270848	0.00371072366093406
Date M84 first reported (disorders of continuity of bone)	131970	First occurrences	Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders	DATE	LOGISTIC-BINARY	269131/2748(271879)	0.0370234494958407	-0.000580011799854462	0.0746266905585022	0.0191857357970803	0.0536242371029583	0.53323589317144	1.92985959394127	271879	0.00370114844541842
Job coding: other assembler, routine operative	22601#81392707	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55352/67(55419)	0.236110249905978	-0.00371932933874561	0.476142327731337	0.12241593744966	0.0537387296588159	0.53323589317144	1.92893663052292	55419	0.00819373427364226
Treatment/medication code: venlafaxine	20003#1140916282	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	270628/1214(271842)	-0.0554855406099646	-0.111868266759418	0.000891042626953164	0.0287656585212285	0.053742996594661	0.53323589317144	-1.92890226504748	271842	-0.00369956421732046
Job code - historical: Communication operators	22617#4142	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55155/264(55419)	-0.119016589479645	-0.240045325696708	0.00195596666903065	0.0617361579790787	0.0538647120201049	0.53323589317144	-1.92792293905959	55419	-0.00818942860534957
Type of large bap eaten: mixed	20093#2	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday	CAT-MUL	LOGISTIC-BINARY	107330/1342(108672)	-0.0529952359393343	-0.106877785410903	0.000885783272611118	0.0274912114542766	0.0538869572174027	0.53323589317144	-1.92774415323597	108672	-0.00584772761839728
Cancer code, self-reported: anal cancer	20001#1021	Medical history and conditions	UK Biobank Assessment Centre > Verbal interview > Medical conditions	CAT-MUL	LOGISTIC-BINARY	271801/41(271842)	0.301028171782646	-0.00520344151062473	0.606951238195331	0.15616477765269	0.0539011011148026	0.53323589317144	1.92763051002328	271842	0.00369712507090324
Date H69 first reported (other disorders of eustachian tube)	131236	First occurrences	Health-related outcomes > First occurrences > Ear and mastoid process disorders	DATE	LOGISTIC-BINARY	270283/1596(271879)	-0.0483813076548267	-0.0976929423422234	0.000921750354901313	0.0251572716322812	0.0544587155351762	0.537951769506466	-1.92316990447948	271879	-0.0036883189129371
Job code - historical: Road construction operatives	22617#8142	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55364/55(55419)	-0.260875802392994	-0.526899659306136	0.00535305789609891	0.135781249400646	0.0546888167832583	0.539423225482346	-1.92134032256336	55419	-0.00816146884108233
Albumin	30600	Blood and urine assays	Biological samples > Assay results > Blood assays > Blood biochemistry	CONTINUOUS	LINEAR	238321	-0.00386271441559709	-0.00780586647534152	8.04376441473336e-05	0.00201184924358177	0.0548601285157047	0.54031131018134	-1.91998235282117	238321	-0.00393291485403519
PCT responsible for patient data: DEVON PCT	41229#5QQ	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	271333/546(271879)	0.0822092199593182	-0.00186178239256141	0.166273222734368	0.0428923710979275	0.0552807015024546	0.542920688354561	1.91666344998798	271879	0.00367584078799545
Date F64 first reported (gender identity disorders)	130940	First occurrences	Health-related outcomes > First occurrences > Mental and behavioural disorders	DATE	LOGISTIC-BINARY	271867/12(271879)	-0.554686237183757	-1.12149932755419	0.0127387341262358	0.289351761212745	0.0552884034320153	0.542920688354561	-1.9166028676393	271879	-0.00367572460272595
Current employment status: In paid employment or self-employed	6142#1	Sociodemographics	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Employment	CAT-MUL	LOGISTIC-BINARY	123556/147509(271065)	-0.00904377015782776	-0.0183047316800106	0.000216921034213485	0.00472499822964109	0.0556157983713263	0.544270551924127	-1.91403410325759	271065	-0.00367630569016874
Treatment/medication code: calcichew forte 2.5g chewable tablet	20003#1140870862	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271564/278(271842)	0.114572537678555	-0.00276468584622914	0.231906367547208	0.0598661646960078	0.0556416734662672	0.544270551924127	1.91383162312496	271842	0.00367065966657405
Heating type(s) in home	6140#100	Sociodemographics	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household	CAT-MUL	LOGISTIC-BINARY	93936/1937(95873)	0.0440101410081426	-0.00106690478888748	0.0890870552224414	0.0229988817964136	0.0556714764302657	0.544270551924127	1.91359850346822	95873	0.00618014834866508
Breathing problems responsible for leaving job: Yes	22619#1	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55151/268(55419)	0.117142533743985	-0.00290696693549418	0.237235689574279	0.0612620074664606	0.0558472979648292	0.545187719339478	1.91222533428352	55419	0.00812275275733397
Date O01 first reported (hydatidiform mole)	132164	First occurrences	Health-related outcomes > First occurrences > Pregnancy, childbirth and the puerperium	DATE	LOGISTIC-BINARY	271787/92(271879)	-0.19909648720887	-0.403389015424016	0.00512923286671298	0.104215753838608	0.0560721105453953	0.5464147511183	-1.91047478023777	271879	-0.00366397211130925
Treatment/medication code: phenergan 10mg tablet	20003#1140862810	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271783/59(271842)	-0.248861125336045	-0.504456891036781	0.00644577208650664	0.130334706952072	0.056169002239003	0.5464147511183	-1.90972211306984	271842	-0.0036627778811367
Treatment/medication code: nitromin 400micrograms cfc-free spray	20003#1141145630	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271756/86(271842)	-0.206287144415984	-0.418074769960805	0.00545368634664738	0.108044958899294	0.056219568255854	0.5464147511183	-1.90932973897288	271842	-0.00366202533191582
Job coding: speechwriter, translator	22601#34123158	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55397/22(55419)	-0.408228390908915	-0.828958561979428	0.0102593273785454	0.214090130221172	0.0564203309696438	0.547125535872133	-1.90777478591246	55419	-0.00810384895633666
Herbal tea intake	100430	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Hot/cold beverages yesterday	CAT-SIN	ORDERED-LOGISTIC	108672	-0.017221192196861	-0.0349167544601143	0.000474370066392255	0.00902851399455991	0.0564572980758549	0.547125535872133	-1.90748896954579	108672	-0.00578628647222822
Date I42 first reported (cardiomyopathy)	131338	First occurrences	Health-related outcomes > First occurrences > Circulatory system disorders	DATE	LOGISTIC-BINARY	269540/2339(271879)	0.0396669675175473	-0.00111846212212527	0.080452000213432	0.0208091737855835	0.0566198628590844	0.547429195418095	1.906233922854	271879	0.0036558389627124
Type of cancer: ICD10: C70.0 Cerebral meninges	40006#C700	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271869/10(271879)	0.602505115797932	-0.0178586111983865	1.21981127535623	0.315737915675288	0.056653322269502	0.547429195418095	1.90597597886561	271879	0.00365534427574307
Illnesses of adopted mother: Diabetes	20113#9	Family history and early life factors	UK Biobank Assessment Centre > Touchscreen > Family history	CAT-MUL	LOGISTIC-BINARY	1930/211(2141)	0.139574208384067	-0.00395765178354311	0.283770846384727	0.0734014758530861	0.0571137581606452	0.550843380498832	1.90243921685209	2141	0.0410996653940726
Treatment/medication code: salbutamol	20003#1140881856	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	268410/3432(271842)	0.0326947621824428	-0.000997013676259928	0.0663861817706699	0.0171899065438038	0.0571723725246983	0.550843380498832	1.90199068397813	271842	0.00364794947774888
Date J41 first reported (simple and mucopurulent chronic bronchitis)	131486	First occurrences	Health-related outcomes > First occurrences > Respiratory system disorders	DATE	LOGISTIC-BINARY	271793/86(271879)	0.204926530717514	-0.00642144595184033	0.41618023984006	0.107808533505036	0.0573222388374136	0.55148805179613	1.90084560334391	271879	0.00364550520146219
Thickness of butter/margarine spread on oatcakes: thin	20103#1	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday	CAT-MUL	LOGISTIC-BINARY	107762/910(108672)	-0.0633435575343833	-0.128688988872104	0.00200430252282114	0.033340737999733	0.0574442556613804	0.551863311613955	-1.89991514902471	108672	-0.00576331237520073
Creatinine (enzymatic) in urine	30510	Blood and urine assays	Biological samples > Assay results > Urine assays	CONTINUOUS	LINEAR	264055	-0.00346313687265665	-0.0070391637178765	0.000112889972563208	0.00182453701875499	0.0576840694891343	0.552889782993423	-1.89809119781296	264055	-0.00369375902575775
Date O66 first reported (other obstructed labour)	132256	First occurrences	Health-related outcomes > First occurrences > Pregnancy, childbirth and the puerperium	DATE	LOGISTIC-BINARY	271676/203(271879)	-0.134313867840174	-0.273119646587793	0.00436474052168981	0.0707881341948741	0.0577621235415655	0.552889782993423	-1.89749890217002	271879	-0.0036390868712182
Number of attempts	4291	Cognitive function	UK Biobank Assessment Centre > Cognitive function > Prospective memory	INTEGER	ORDERED-LOGISTIC	95710	0.0151942695824926	-0.000503458316994469	0.0308919974819796	0.00800919201745987	0.0578006015614364	0.552889782993423	1.89720716515108	95710	0.00613242816183612
Job coding: packer, wrapper, foreman	22601#91342796	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55407/12(55419)	-0.552812536175139	-1.12432885873246	0.0192873932262344	0.291744200653531	0.0579690212391448	0.553704099422176	-1.8959321181436	55419	-0.00805354692516751
Long-standing illness, disability or infirmity	2188	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > General health	CAT-SIN	LOGISTIC-BINARY	175016/90512(265528)	0.00783826317732677	-0.000274234881033182	0.0159509650200984	0.00413915766542495	0.0582657603115885	0.555739992182841	1.89369308053488	265528	0.00367496437206785
Thickness of butter/margarine spread on bread rolls: thick	20101#3	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday	CAT-MUL	LOGISTIC-BINARY	107853/819(108672)	0.0664140217216732	-0.00238284843813729	0.135222113020933	0.035103951538008	0.0584983416886237	0.556246884227585	1.89194475647955	108672	0.00573913532402722
Doctor diagnosed hayfever or allergic rhinitis	22126	Work environment	Online follow-up > Work environment > Medical information	CAT-SIN	LOGISTIC-BINARY	43930/12666(56596)	-0.0192370570726282	-0.0391717074869943	0.00069504946619993	0.0101702779407321	0.0585534784386785	0.556246884227585	-1.89153113798893	56596	-0.00795086852472469
KSHV seropositivity for Kaposi's Sarcoma-Associated Herpesvirus	23059	Blood and urine assays	Biological samples > Assay results > Blood assays > Infectious Diseases	CAT-SIN	LOGISTIC-BINARY	4893/408(5301)	0.0989757059893722	-0.0035554432920337	0.201619906352628	0.0523416122089637	0.0585778824399963	0.556246884227585	1.89134817014177	5301	0.0259733509453172
Methods of discharge from hospital (recoded): Discharged without clinical advice/consent: Self discharge	41250#2002	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	269902/186(270088)	0.139360853819464	-0.00506679142614038	0.283869492056317	0.0737095900132732	0.0586656495860315	0.556246884227585	1.89069066291008	270088	0.00363803245379812
Distance of viewer to screen (left)	5211	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Visual acuity	CONTINUOUS	LOGISTIC-BINARY	172/65217(65389)	-0.144197996787096	-0.293795906118227	0.00525274033390173	0.0762893218474896	0.0587372612406385	0.556246884227585	-1.89015478937128	65389	-0.00739162287158625
Mean signal-to-noise ratio (SNR), (right)	4244	Physical measures	UK Biobank Assessment Centre > Physical measures > Hearing test	CONTINUOUS	LINEAR	93174	0.00604483136458506	-0.00022854126763039	0.0123182039968005	0.00320075913725916	0.0589503859712459	0.557471075301341	1.88856316985209	93174	0.00618700539342056
PCT responsible for patient data: BRISTOL PCT	41229#5QJ	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	265502/6377(271879)	-0.0240400362620172	-0.0490198406339387	0.000937698158492715	0.012744504283367	0.059252381465894	0.558568032413786	-1.88631602209704	271879	-0.00361764025123016
Treatment/medication code: vioform hydrocortisone cream	20003#1140882836	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271832/10(271842)	-0.59604000693639	-1.21494374834281	0.0236742455872288	0.315979784246063	0.0593081630911988	0.558568032413786	-1.88590199167809	271842	-0.00361709235209586
Treatment/medication code: glivec 100mg tablet	20003#1141200440	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271813/29(271842)	0.350246420943052	-0.0140075485856108	0.714241829294558	0.185781316295735	0.0593758113830723	0.558568032413786	1.88540031614224	271842	0.00361613016900242
Treatment/medication code: seroxat 20mg tablet	20003#1140882236	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271471/371(271842)	-0.0979242280855152	-0.199751277668457	0.00387846535481261	0.0519473175602907	0.0594024667443662	0.558568032413786	-1.8852027718924	271842	-0.00361575129117163
Treatment speciality of consultant (recoded): Ophthalmology	41246#1950	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	211877/51023(262900)	0.00968275545313543	-0.00038805660897358	0.019753858917666	0.00513833817496557	0.0595078366547855	0.558646537421904	1.88442258942573	262900	0.00367520634400318
PCT responsible for patient data: STOKE ON TRENT PCT	41229#5PJ	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	268577/3302(271879)	0.0331795943125931	-0.00134009728839694	0.0676989152117404	0.0176123166151797	0.0595788801191531	0.558646537421904	1.8838972143407	271879	0.00361300144103185
Job coding: shipping manager, oil distribution terminal manager	22601#11613348	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55405/14(55419)	-0.51686825227927	-1.06122969317294	0.0163016921202109	0.274885506517615	0.0597393777851682	0.559348467085255	-1.88271222514279	55419	-0.00799739502276006
Type of cancer: ICD10: C16.8 Overlapping lesion of stomach	40006#C168	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271866/13(271879)	0.522675140168473	-0.0216154736406109	1.06667635131356	0.277630567076354	0.0598220156584862	0.559348467085255	1.88210312132385	271879	0.0036095607139522
Treatment/medication code: nizoral 2% cream	20003#1140880306	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271828/14(271842)	-0.503609638481778	-1.02928990021935	0.0212801958309551	0.268007500223746	0.0601956511800273	0.562051529557334	-1.87935782337174	271842	-0.00360454103545696
Date H31 first reported (other disorders of choroid)	131174	First occurrences	Health-related outcomes > First occurrences > Eye and adnexa disorders	DATE	LOGISTIC-BINARY	271285/594(271879)	-0.0771518838363233	-0.157692466257961	0.00337482616344157	0.041089350031909	0.0604198852201098	0.56335399290784	-1.87771703383059	271879	-0.00360114903694433
Treatment/medication code: becotide 50 inhaler	20003#1140862382	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	270179/1663(271842)	-0.0462266923644487	-0.0944997058175295	0.00204022607164631	0.0246279861902235	0.0605170241343417	0.563469434797064	-1.87700780502799	271842	-0.00360003384284188
Duration of hearing test (right)	4279	Physical measures	UK Biobank Assessment Centre > Physical measures > Hearing test	INTEGER	LINEAR	94134	0.0058807709244957	-0.000265468927425995	0.0120270107764174	0.00313589428193704	0.0607499967876648	0.564303046814945	1.87531066654212	94134	0.00611218468374448
Summed minutes activity	22034	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity > MET Scores	INTEGER	LINEAR	209494	0.00409781821275518	-0.000185418314737461	0.00838105474024781	0.00218536491551797	0.0607763209265193	0.564303046814945	1.87511924208392	209494	0.0040967694520585
Frequency of stair climbing in last 4 weeks	943	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	CAT-SIN	ORDERED-LOGISTIC	269419	-0.00646783782909365	-0.0132358640235011	0.000300188365313742	0.00345313804120522	0.0610552447494149	0.566102185626374	-1.87309516616633	269419	-0.00360864796530464
Types of spread used on bread/crackers: Low fat unknown margarine on bread/crackers	20087#190	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday	CAT-MUL	LOGISTIC-BINARY	107532/1140(108672)	0.0557404946090455	-0.00272564299155045	0.114214784852667	0.0298322899723231	0.0616841236288583	0.570091273743372	1.86855950859822	108672	0.00566819944562159
Treatment/medication code: femoston 1/10 tablet	20003#1140922562	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271432/410(271842)	0.0922588616188981	-0.0045294278274589	0.189039286509658	0.0493806814472006	0.0617150895129979	0.570091273743372	1.86833716431023	271842	0.00358340407806976
ZEBRA antigen for Epstein-Barr Virus	23005	Blood and urine assays	Biological samples > Assay results > Blood assays > Infectious Diseases > Infectious Disease Antigens	INTEGER	LINEAR	5301	0.0256584661710038	-0.00126616786291044	0.052583100204918	0.0137373106068746	0.0617864466340229	0.570091273743372	1.86782515025636	5301	0.0256505298263832
Illnesses of mother: Severe depression	20110#12	Family history and early life factors	UK Biobank Assessment Centre > Touchscreen > Family history	CAT-MUL	LOGISTIC-BINARY	232030/16242(248272)	0.0151735159226479	-0.000751298135262224	0.0310983870305823	0.0081250689852137	0.0618284910302303	0.570091273743372	1.86752369508181	248272	0.00374801178946231
PCT responsible for patient data: EAST SUSSEX DOWNS AND WEALD PCT	41229#5P7	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	271675/204(271879)	-0.130844753188516	-0.268286536561499	0.00655978523610375	0.0701151459836904	0.0620154405053897	0.570234358549454	-1.86618533215626	271879	-0.00357903343483653
Size of red wine glass drunk: small (125ml)	20096#1	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Alcoholic beverages yesterday	CAT-MUL	LOGISTIC-BINARY	98588/10084(108672)	-0.0195477656121839	-0.040080881935292	0.0009840921680595	0.0104759511978962	0.0620436948831156	0.570234358549454	-1.86598335085147	108672	-0.00566038502618849
Types of transport used (excluding work): Walk	6162#2	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	CAT-MUL	LOGISTIC-BINARY	137322/133417(270739)	0.00718567252017469	-0.00036373678332125	0.0147352818013116	0.00385186123411756	0.0621088772738574	0.570234358549454	1.86551767342861	270739	0.00358527745667239
Fraction acceleration <= 1 milli-gravities	90092	Physical activity	Additional exposures > Physical activity measurement > Acceleration intensity distribution	CONTINUOUS	LINEAR	48837	-0.00843482038612285	-0.0172993435980474	0.000429702825801652	0.00452279903194485	0.062187110401377	0.570234358549454	-1.86495929227353	48837	-0.00843894770652061
Type of cancer: ICD10: C77.9 Lymph node, unspecified	40006#C779	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271863/16(271879)	0.464130615473037	-0.0247061982441034	0.951926339344337	0.249145531574048	0.0625737198864377	0.572026836265775	1.86220840700068	271879	0.0035714064504677
Job coding: ophthalmic optician, optometrist	22601#22143069	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55350/69(55419)	-0.224037831302528	-0.46001517221188	0.0117597407624219	0.120352954619473	0.0626407245489597	0.572026836265775	-1.86173307141389	55419	-0.00790828526651613
Job code - historical: Ophthalmic opticians	22617#2214	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55350/69(55419)	-0.224037831302528	-0.46001517221188	0.0117597407624219	0.120352954619473	0.0626407245489597	0.572026836265775	-1.86173307141389	55419	-0.00790828526651613
Type of cancer: ICD10: D35.2 Pituitary gland	40006#D352	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271689/190(271879)	0.135090735609441	-0.00724662650892639	0.277407359829475	0.0726171471985495	0.0628409943054723	0.572130874390359	1.86031484626425	271879	0.00356777496170576
Date A66 first reported (yaws)	130112	First occurrences	Health-related outcomes > First occurrences > Certain infectious and parasitic diseases	DATE	LOGISTIC-BINARY	271865/14(271879)	-0.497781547889021	-1.02360876311386	0.0260920875276431	0.267785749871276	0.0628950841793897	0.572130874390359	-1.85993244582806	271879	-0.00356704159050075
Age when first had unusual or psychotic experience	20461	Mental health	Online follow-up > Mental health > Unusual and psychotic experiences	INTEGER	LINEAR	3057	-0.0327927115762382	-0.0673622253362633	0.00177680218378688	0.0176378311197068	0.0629868051279023	0.572130874390359	-1.85928462506262	3057	-0.0336197665025893
