description	varName	custom_category	Path	varType	resType	n	beta	lower	upper	se	pvalue	fdr	z	ntotal	rho
Job code - historical: Quantity surveyors	22617#2433	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55164/255(55419)	0.0883253267059916	-0.0349398760906053	0.211514940341806	0.0628722819338558	0.160045603922258	0.612585163340269	1.40491819995893	55419	0.00596790359259171
Treatment/medication code: epanutin 25mg capsule	20003#1140872112	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271633/207(271840)	-0.0978344800252317	-0.234424006687037	0.0386431739037134	0.0696612750909378	0.160183428197473	0.612759315819382	-1.40445491468264	271840	-0.00269371189093088
Job coding: bleacher, dyer, treater etc.	22601#81142711	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55402/17(55419)	0.341239314121286	-0.135165248941249	0.818287425847574	0.243232192609032	0.160466944330308	0.613450463621774	1.40350284455966	55419	0.00596189156698767
Vomiting when IBS symptoms first began	21076	Digestive health	Online follow-up > Digestive health	CAT-SIN	LOGISTIC-BINARY	9425/726(10151)	0.0542986529849737	-0.0214972600907746	0.130205622087711	0.0387004259708593	0.160548961173877	0.613450463621774	1.40322766247557	10151	0.0139275390814123
Main speciality of consultant (recoded): Immunopathology	41245#1410	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	270550/49(270599)	-0.200652522261402	-0.481213676452527	0.0794554929911884	0.143030477566476	0.160671083236368	0.613563854683414	-1.40281811656247	270599	-0.00269673516302641
Type of cancer: ICD10: C43.1 Malignant melanoma of eyelid, including canthus	40006#C431	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271864/15(271879)	-0.36382292467128	-0.87310026134687	0.143844848105861	0.259429539898249	0.160802547893839	0.613712771921455	-1.40237750234452	271879	-0.00268953456869691
Date M19 first reported (other arthrosis)	131876	First occurrences	Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders	DATE	LOGISTIC-BINARY	219023/52856(271879)	0.00698004318599895	-0.00278018307422543	0.0167402407785969	0.00497979146729148	0.160995287069296	0.614095241539608	1.40173201347924	271879	0.00268829663378662
Smoked cigarette or pipe within last hour	3159	Physical measures	UK Biobank Assessment Centre > Physical measures > Spirometry	CAT-SIN	LOGISTIC-BINARY	22511/3432(25943)	0.0257831132253683	-0.010280847442053	0.0618577974289612	0.0184030536887501	0.16117645866275	0.614432708439575	1.40112579682448	25943	0.0086989601179564
Treatment/medication code: beclomethasone	20003#1140884654	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	270758/1082(271840)	0.0426654764862259	-0.0170390321264062	0.102354608892795	0.0304581211596139	0.161268913379801	0.614432708439575	1.40081663325103	271840	0.00268673380212546
Job coding: production, works or maintenance manager	22601#11212692	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55077/342(55419)	-0.0763551505593318	-0.183265848293995	0.0304662207492406	0.054524488901104	0.161379839517452	0.614502578816597	-1.40044587884758	55419	-0.00594890644730499
Treatment/medication code: nystatin+chlorhexidine hydrochloride 100000units/1%/g cream	20003#1140880390	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271830/10(271840)	-0.443858896625274	-1.06762409337452	0.175955234445692	0.317245453903594	0.16162606416785	0.615009303820227	-1.3996235961166	271840	-0.00268444560107785
Treatment/medication code: sodium cromoglycate	20003#1140862526	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271770/70(271840)	-0.167517356023279	-0.402254150786272	0.0669979387464031	0.119709365384792	0.161698242453864	0.615009303820227	-1.39938273146695	271840	-0.00268398363159354
Date K03 first reported (other diseases of hard tissues of teeth)	131558	First occurrences	Health-related outcomes > First occurrences > Digestive system disorders	DATE	LOGISTIC-BINARY	271785/94(271879)	0.144163075175797	-0.057978736050373	0.346113339896438	0.103086607492341	0.1619695532434	0.615688387672649	1.39847807123169	271879	0.00268205614066213
Date K85 first reported (acute pancreatitis)	131682	First occurrences	Health-related outcomes > First occurrences > Digestive system disorders	DATE	LOGISTIC-BINARY	268835/3044(271879)	0.025484867990841	-0.0102598381460992	0.0612241203859827	0.0182360387986561	0.162254819775377	0.616340105719859	1.39752810961496	271879	0.00268023428007608
Ingredients in homemade soup: Other ingredients	20109#6	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday	CAT-MUL	LOGISTIC-BINARY	37843/178(38021)	-0.105320358894365	-0.253087321657736	0.0423858026894376	0.0753771821007498	0.162326729666764	0.616340105719859	-1.39728884253878	38021	-0.0071659652098273
Treatment/medication code: evening primrose oil product	20003#1197	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271242/598(271840)	-0.0571497418842289	-0.137355515071594	0.0230389182795178	0.0409176991557709	0.162486526751445	0.61659409837012	-1.39675743301522	271840	-0.00267894840620652
Date B49 first reported (unspecified mycosis)	130254	First occurrences	Health-related outcomes > First occurrences > Certain infectious and parasitic diseases	DATE	LOGISTIC-BINARY	271555/324(271879)	0.0775259491852825	-0.0314556749289431	0.186443485958229	0.0555875420686127	0.163114193544622	0.618622230031804	1.39467391781571	271879	0.00267476043818081
Date H02 first reported (other disorders of eyelid)	131132	First occurrences	Health-related outcomes > First occurrences > Eye and adnexa disorders	DATE	LOGISTIC-BINARY	261606/10273(271879)	0.0140636444439317	-0.00570748538689958	0.0338334429245295	0.0100871568618921	0.163249195924099	0.618680110688487	1.39422657309158	271879	0.0026739025090271
Date F98 first reported (other behavioural and emotional disorders with onset usually occurring in childhood and adolescence)	130988	First occurrences	Health-related outcomes > First occurrences > Mental and behavioural disorders	DATE	LOGISTIC-BINARY	271775/104(271879)	0.136701690601991	-0.0556368361661175	0.328853588026697	0.0980860942409213	0.163404628995841	0.618680110688487	1.39371187439577	271879	0.0026729154066965
Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Insulin	6153#3	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication	CAT-MUL	LOGISTIC-BINARY	145541/1226(146767)	0.0399779828205735	-0.0162705792022576	0.0962220378028801	0.0286976235003462	0.163565640620139	0.618680110688487	1.39317909200846	146767	0.00363657732970481
Job code - historical: Social science researchers	22617#2322	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55173/246(55419)	-0.0891009252826127	-0.214502757722964	0.0362535334787937	0.063969617089827	0.163649331183311	0.618680110688487	-1.39290231870327	55419	-0.00591686353945119
PCT responsible for patient data: WILTSHIRE PCT	41229#5QK	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	271013/866(271879)	-0.0475312690276997	-0.114435265048277	0.0193397905078634	0.034126916772793	0.163684437069903	0.618680110688487	-1.39278625168371	271879	-0.00267114022375182
Summed minutes activity	22034	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity > MET Scores	INTEGER	LINEAR	208538	0.00305102702815605	-0.0012425090560984	0.0073445631124105	0.00219061988797821	0.163688756120082	0.618680110688487	1.39277197334386	208538	0.0030499131997734
Job coding: other assembler, routine operative	22601#81392707	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55352/67(55419)	0.170215327581128	-0.0693710225855842	0.409912707918939	0.122268504494229	0.163801873226806	0.618755283213609	1.39239812077134	55419	0.00591472184872771
Date Q40 first reported (other congenital malformations of upper alimentary tract)	132504	First occurrences	Health-related outcomes > First occurrences > Congenital disruptions and chromosomal abnormalities	DATE	LOGISTIC-BINARY	271654/225(271879)	0.0928204392774816	-0.0379711174098231	0.223517003188686	0.0667073789776481	0.164082696094306	0.619463511932826	1.39147084016468	271879	0.00266861749380623
Treatment/medication code: serc-8 tablet	20003#1140868064	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271769/71(271840)	-0.165367821976204	-0.398500383710063	0.067530640097871	0.118887649845591	0.164224633449994	0.619646897218653	-1.39100261609435	271840	-0.0026679108793651
Methods of admission to hospital (recoded): Emergency admission: Work accident	41249#2010	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	271295/50(271345)	-0.19595345368498	-0.472582768162369	0.079933266712036	0.140950558079786	0.164386947762204	0.619700094768814	-1.39046754585407	271345	-0.00266931605319426
Treatment/medication code: nateglinide	20003#1141173882	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271818/22(271840)	0.295158434747809	-0.121573538120569	0.710779193067924	0.212338782180179	0.164510847110349	0.619700094768814	1.39005937856164	271840	0.00266610178443398
Date K13 first reported (other diseases of lip and oral mucosa)	131578	First occurrences	Health-related outcomes > First occurrences > Digestive system disorders	DATE	LOGISTIC-BINARY	267403/4476(271879)	0.0209543476104837	-0.00859940677713103	0.0505045936441562	0.0150778281865106	0.164604344036387	0.619700094768814	1.38975152060787	271879	0.00266532013859056
Treatment/medication code: coversyl plus 4mg/1.25mg tablet	20003#1141180598	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271780/60(271840)	-0.179926158588326	-0.433883669265547	0.0736537220837546	0.129476203479424	0.164612214415763	0.619700094768814	-1.38972561176691	271840	-0.00266546163197876
Date L40 first reported (psoriasis)	131742	First occurrences	Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders	DATE	LOGISTIC-BINARY	263224/8655(271879)	0.0151778572154924	-0.00624119599685486	0.0365952074250662	0.0109278547360587	0.164856339067229	0.620114278325063	1.38892243011356	271879	0.00266373008751001
Treatment/medication code: flucloxacillin	20003#1140872694	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271747/93(271840)	0.143762337988717	-0.0592210221510976	0.346568450289689	0.103519624758823	0.164909100684607	0.620114278325063	1.38874895960111	271840	0.00266358844897194
Treatment/medication code: zyprexa 2.5mg tablet	20003#1141167976	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271829/11(271840)	-0.424908696453847	-1.02759787205638	0.172440964219529	0.306137981550085	0.165227872076855	0.620251784751605	-1.38770178562849	271840	-0.00266158000769695
Job coding: builder's labourer, building worker, hod carrier	22601#91212536	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55207/212(55419)	-0.0961687375799039	-0.232091581228525	0.0395950378626461	0.0693090845633391	0.165252708853949	0.620251784751605	-1.38762025992005	55419	-0.00589442683827618
HBV seropositivity for Hepatitis B Virus	23060	Blood and urine assays	Biological samples > Assay results > Blood assays > Infectious Diseases	CAT-SIN	LOGISTIC-BINARY	5130/77(5207)	-0.163262143947963	-0.394494642214708	0.0668531294212182	0.117692920705426	0.165275314362616	0.620251784751605	-1.38754606627557	5207	-0.0192290016893598
Treatment/medication code: hydroxychloroquine	20003#1140884308	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271449/391(271840)	0.0701354117420308	-0.0289596373067558	0.169206062831256	0.0505534034556547	0.165331192323643	0.620251784751605	1.38736270172875	271840	0.00266092965720603
Frequency of stair climbing in last 4 weeks	943	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	CAT-SIN	ORDERED-LOGISTIC	269263	-0.00479094542455348	-0.0115608134870817	0.00197892263797477	0.00345407778710634	0.165412936418614	0.620251784751605	-1.38709454099642	269263	-0.00267311586653423
Treatment/medication code: adcal 600mg chewable tablet	20003#1141171948	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271004/836(271840)	-0.0480947685002777	-0.116131102420485	0.0199232897002087	0.0347083908668408	0.16582245652428	0.621203578276008	-1.38575261328302	271840	-0.00265784156653731
Doctor diagnosed tuberculosis	22137	Work environment	Online follow-up > Work environment > Medical information	CAT-SIN	LOGISTIC-BINARY	56276/320(56596)	0.0780913105446324	-0.0323901752272556	0.188542115651985	0.0563613139378903	0.165853961233251	0.621203578276008	1.38564948104035	56596	0.00582452912615693
Treatment/medication code: aveeno cream	20003#1140878308	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271815/25(271840)	0.276859963079753	-0.115500244765	0.668246547296069	0.199939080065543	0.166091002040311	0.6217405417606	1.38487398825887	271840	0.00265615639588894
Type of cancer: ICD10: C81.9 Hodgkin's disease, unspecified	40006#C819	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271802/77(271879)	0.157584400401636	-0.0657643917917756	0.380614699269203	0.113874309574553	0.166395230945867	0.622528268200518	1.38387990449102	271879	0.00265405940170403
Date N82 first reported (fistulae involving female genital tract)	132126	First occurrences	Health-related outcomes > First occurrences > Genitourinary system disorders	DATE	LOGISTIC-BINARY	271629/250(271879)	-0.0874067387495022	-0.211264508534079	0.0364221078616181	0.0631865223926097	0.166565761565711	0.622815188457253	-1.38332328442691	271879	-0.00265299190133089
Treatment/medication code: ucerax 25mg tablet	20003#1140863292	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271816/24(271840)	0.281629957457774	-0.117962532138969	0.681062235453365	0.203836594420852	0.167043928675176	0.623634171487332	1.3817648055411	271840	0.00265019309701631
PCT responsible for patient data: HARINGEY TEACHING PCT	41229#5C9	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	271832/47(271879)	-0.201951857122979	-0.488713064322836	0.084299996852501	0.146179487402623	0.167049923869512	0.623634171487332	-1.38174528683953	271879	-0.00264996557664479
Used an inhaler for chest within last hour	3090	Physical measures	UK Biobank Assessment Centre > Physical measures > Spirometry	CAT-SIN	LOGISTIC-BINARY	246694/1895(248589)	0.0318267783609011	-0.0133306322511775	0.0769756581719973	0.0230377423094249	0.167066680262841	0.623634171487332	1.3816907354295	248589	0.00277121340628032
Treatment/medication code: dermol 500 lotion	20003#1140927320	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271762/78(271840)	0.156185760896717	-0.0655334203624072	0.377710962603697	0.113074624447786	0.167184588295936	0.623723503383995	1.38130699519749	271840	0.0026493150334774
Treatment/medication code: tenif capsule	20003#1140860358	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271821/19(271840)	0.31649532672816	-0.133812507525372	0.765051403612906	0.229306231703338	0.167548023434606	0.624728219963753	1.38012544712073	271840	0.00264704886733875
PCT responsible for patient data: HAVERING PCT	41229#5A4	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	271869/10(271879)	0.435538854394584	-0.183628899051219	1.05407749688331	0.315747229463755	0.167677724822145	0.624860785875675	1.37970424676379	271879	0.00264605121696113
Histology of cancer tumour: Follicular lymphoma, NOS	40011#9690	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271657/222(271879)	-0.09275392437455	-0.224652751665065	0.039039919127025	0.0672697745652635	0.167942047877279	0.625494596948093	-1.37884662451128	271879	-0.00264440644668788
Treatment/medication code: ibuprofen+codeine phosphate	20003#1140878030	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271820/20(271840)	-0.309207756824314	-0.749716418608438	0.130080876155983	0.224442209577357	0.168345083570518	0.62648857907916	-1.37754088422527	271840	-0.00264209176978171
Treatment/medication code: movelat gel	20003#1140875632	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271745/95(271840)	0.141235239184029	-0.0598630222485089	0.34217638612945	0.102562958184231	0.168480885603287	0.62648857907916	1.37710144636251	271840	0.00264124894393682
Date N13 first reported (obstructive and reflux uropathy)	132022	First occurrences	Health-related outcomes > First occurrences > Genitourinary system disorders	DATE	LOGISTIC-BINARY	267102/4777(271879)	0.0201486810563643	-0.00853417199828151	0.048827610920872	0.0146333767792714	0.168540984189966	0.62648857907916	1.37690705994264	271879	0.00264068669920686
Treatment/medication code: care cetirizine hayfever relief 10mg tablet	20003#1141187230	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271772/68(271840)	-0.167170601120578	-0.405331845659107	0.0707021582450047	0.121439477372801	0.168628465709751	0.62648857907916	-1.37662419749847	271840	-0.00264033359795972
Treatment/medication code: paroxetine	20003#1140867888	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	270868/972(271840)	-0.0442290804429455	-0.107219232884396	0.0187434960538938	0.032133939687634	0.168680893598683	0.62648857907916	-1.37645473011498	271840	-0.00264000856567535
Cancer code, self-reported: spinal cord or cranial nerve cancer	20001#1033	Medical history and conditions	UK Biobank Assessment Centre > Verbal interview > Medical conditions	CAT-MUL	LOGISTIC-BINARY	271816/24(271840)	-0.281028526995621	-0.681800265285532	0.118999220255264	0.204289336910627	0.168903294622475	0.626794317726077	-1.37573628240922	271840	-0.00263863060906939
Average acceleration 09:00 - 09:59	90036	Physical activity	Additional exposures > Physical activity measurement > Acceleration averages	CONTINUOUS	LINEAR	48837	0.00623448936299396	-0.00264867829023638	0.0151176570162243	0.00453231167679592	0.168952091971064	0.626794317726077	1.37557874166376	48837	0.00622459996375715
Main speciality of consultant (recoded): Urology	41245#1860	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	225363/45572(270935)	0.00733452052240956	-0.00312305773612472	0.0177919913679772	0.00533556975257637	0.169239296528691	0.627509056458616	1.37465220158119	270935	0.00264095112808806
Treatment/medication code: amiloride	20003#1140888512	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271744/96(271840)	0.140171106387696	-0.0599971043513277	0.340105197273316	0.10206878921771	0.16963335595117	0.628401174617592	1.37338285810793	271840	0.0026341168266296
Date F60 first reported (specific personality disorders)	130932	First occurrences	Health-related outcomes > First occurrences > Mental and behavioural disorders	DATE	LOGISTIC-BINARY	271387/492(271879)	-0.0619580194938724	-0.150406331360144	0.0264525704359284	0.045117895836636	0.169669263961839	0.628401174617592	-1.37326730125426	271879	-0.00263370627483476
Illnesses of mother: Severe depression	20110#12	Family history and early life factors	UK Biobank Assessment Centre > Touchscreen > Family history	CAT-MUL	LOGISTIC-BINARY	232044/16242(248286)	0.0111447206976564	-0.0047771931206185	0.0270660568564067	0.00812342732524697	0.170080441486082	0.629402671136026	1.37194538135754	248286	0.0027533461171736
Treatment speciality of consultant (recoded): Trauma & orthopaedics	41246#2580	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	173542/91628(265170)	0.00565353476661069	-0.00242403710377941	0.0137311782085028	0.00412130412592081	0.17012933434052	0.629402671136026	1.3717883521283	265170	0.00266394352358307
Treatment/medication code: hydrocortisone+miconazole	20003#1140882908	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271814/26(271840)	0.269216821371311	-0.116111699113654	0.653410239326243	0.19631022419539	0.170242773958169	0.629471471175692	1.37142414822205	271840	0.00263036009199758
Treatment speciality of consultant (recoded): Urology	41246#2610	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	212074/50476(262550)	0.00706640868075438	-0.00303709397148102	0.0171698760911861	0.00515493402482319	0.170414667153113	0.629756205955017	1.37087262242537	262550	0.00267541521021403
Treatment/medication code: dalacin t topical solution	20003#1140880200	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271829/11(271840)	0.411012266308717	-0.177492907618383	0.998568658332207	0.300021218559936	0.170562495158033	0.62995174199436	1.37039864398653	271840	0.00262839321196514
Treatment/medication code: binovum tablet	20003#1140869254	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271827/13(271840)	0.377461595001177	-0.163820142528881	0.916376806496714	0.275565509760907	0.170664626740868	0.629978380244238	1.370071360954	271840	0.00262776549493977
Ever thought that life not worth living	20479	Mental health	Online follow-up > Mental health > Self-harm behaviours	CAT-SIN	ORDERED-LOGISTIC	73431	0.0108812640666923	-0.00470189965852123	0.0264644277919059	0.00795073983406408	0.171115903956252	0.631293082022037	1.36862698639569	73431	0.00505063231326497
Date H33 first reported (retinal detachments and breaks)	131178	First occurrences	Health-related outcomes > First occurrences > Eye and adnexa disorders	DATE	LOGISTIC-BINARY	267373/4506(271879)	-0.0205998531713412	-0.0501251642267517	0.00891980548967931	0.0150627690565159	0.171434691751491	0.632117805085914	-1.36760838073095	271879	-0.0026228534483415
Job code - historical: Fishing and agriculture related occupations n.e.c.	22617#9119	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55316/103(55419)	-0.135088389765032	-0.328986739866236	0.0586013534331505	0.0988763304725577	0.171842076311457	0.632818994608795	-1.36630874830501	55419	-0.00580390143652116
Date M51 first reported (other intervertebral disk disorders)	131924	First occurrences	Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders	DATE	LOGISTIC-BINARY	255803/16076(271879)	-0.0111170595354313	-0.0270663994651929	0.00483084394427885	0.00813720141315686	0.171865667275425	0.632818994608795	-1.36623355941045	271879	-0.00262021677974333
Doctor diagnosed chronic bronchitis	22129	Work environment	Online follow-up > Work environment > Medical information	CAT-SIN	LOGISTIC-BINARY	55941/655(56596)	0.0538374967728838	-0.0234045280546507	0.131083566637816	0.0394109524233734	0.171910900599617	0.632818994608795	1.36608941379144	56596	0.00574231179819514
Patient classification on admission (recoded): Day case: In day bed unit	41247#2002	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	258877/13002(271879)	-0.0136750098864908	-0.0333003053353489	0.0059488576549045	0.0100127255653282	0.172006994051969	0.632821740312039	-1.36578328570883	271879	-0.00261935323294763
Depression possibly related to childbirth	20445	Mental health	Online follow-up > Mental health > Depression	CAT-SIN	LOGISTIC-BINARY	21227/3132(24359)	0.0262166420678199	-0.0114236315588789	0.0638638643156673	0.0192063467666764	0.172233406973712	0.633135624582904	1.36506250020722	24359	0.00874629308536486
Treatment/medication code: amoxicillin	20003#1141180226	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271617/223(271840)	-0.0915340283417762	-0.223020470978059	0.0398616732399867	0.0670630037826273	0.172283100496719	0.633135624582904	-1.36490439576187	271840	-0.0026178554420718
Recent feelings or nervousness or anxiety	20506	Mental health	Online follow-up > Mental health > Anxiety	CAT-SIN	ORDERED-LOGISTIC	73650	0.0110999817903653	-0.00484879176053228	0.0270487553412629	0.00813727888711195	0.172521437516405	0.6336606423887	1.36414657874358	73650	0.00502660863189679
Fresh tomato intake	104340	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday	CAT-SIN	ORDERED-LOGISTIC	38021	-0.0147458355684285	-0.0359476455258433	0.00645597438898621	0.0108174487514321	0.172816345269362	0.63378303948377	-1.36320997232817	38021	-0.00699120111984899
PCT responsible for patient data: BOURNEMOUTH AND POOLE TEACHING PCT	41229#5QN	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	271756/123(271879)	0.122903308555495	-0.0539195941139978	0.299532054894707	0.0901678938482254	0.172864325302713	0.63378303948377	1.36305770415936	271879	0.00261412604055047
Treatment/medication code: dicloflex 25mg e/c tablet	20003#1140921828	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271506/334(271840)	0.0745321449050486	-0.0327298865701081	0.181745322414678	0.0547140689003827	0.173087234370603	0.63378303948377	1.3623506999449	271840	0.00261295754532074
Job coding: wardrobe mistress or master, dresser	22601#62113181	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55408/11(55419)	-0.409716612815344	-0.998553341832615	0.180556808519628	0.300798932953083	0.173264685429519	0.63378303948377	-1.36178836205799	55419	-0.00578470006868719
Treatment/medication code: loestrin 20 tablet	20003#1140869324	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271729/111(271840)	-0.129113672625846	-0.314975405811046	0.0566868104541488	0.0948135320844717	0.17327141022849	0.63378303948377	-1.36176705980903	271840	-0.00261183814450029
Treatment/medication code: isosorbide mononitrate product	20003#1141157254	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271798/42(271840)	0.210032392854926	-0.0925627055217109	0.512213340054225	0.15428243843926	0.173382227722778	0.63378303948377	1.36141611048987	271840	0.00261116503630499
Final number of letters displayed (right)	5200	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Visual acuity	INTEGER	ORDERED-LOGISTIC	59713	0.069643261195446	-0.0307278922635382	0.17001441465443	0.0512107131818232	0.173418537625272	0.63378303948377	1.36130115666593	59713	0.00557083508583912
Type of cancer: ICD10: D11.0 Parotid gland	40006#D110	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271855/24(271879)	-0.278752007603661	-0.680544703493433	0.122167695394393	0.20477733397642	0.173485904063914	0.63378303948377	-1.36108792832957	271879	-0.0026103483522229
Treatment speciality of consultant (recoded): Anaesthetics	41246#1080	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	257350/3112(260462)	0.0245707866622163	-0.0108157809338689	0.0599534460884938	0.0180537059814827	0.173511024612845	0.63378303948377	1.36100843257482	260462	0.00266678960504851
Treatment/medication code: tetracycline	20003#1140873450	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271771/69(271840)	-0.163959808074923	-0.400282767883104	0.0720773118613248	0.120502234599805	0.173620779918648	0.63378303948377	-1.36066120498423	271840	-0.00260971715463373
Date D82 first reported (immunodeficiency associated with other major defects)	130680	First occurrences	Health-related outcomes > First occurrences > Blood, blood-forming organs and certain immune disorders	DATE	LOGISTIC-BINARY	271842/37(271879)	-0.224622205685748	-0.548730737700401	0.0986120447935995	0.165141499435744	0.173729091660977	0.63378303948377	-1.36031870507949	271879	-0.00260887311544268
Treatment/medication code: iron+folic acid	20003#1140870306	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271698/142(271840)	-0.114136980765712	-0.278668556535606	0.0502619268030472	0.0839123794960558	0.173766711844964	0.63378303948377	-1.36019978107506	271840	-0.00260883216012531
Lifetime number of same-sex sexual partners	3669	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sexual factors	INTEGER	ORDERED-LOGISTIC	6597	-0.0315295727968835	-0.076967935677943	0.013908790084176	0.0231832642025423	0.173796162703098	0.63378303948377	-1.36010669516636	6597	-0.0167457528616952
