description	varName	custom_category	Path	varType	resType	n	beta	lower	upper	se	pvalue	fdr	z	ntotal	rho
Job code - historical: Quarry workers and related operatives	22617#8123	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55396/23(55419)	0.261545344218029	-0.147539147315884	0.671939388000058	0.209054488189549	0.210880903026044	0.672194385042024	1.25114685641142	55419	0.00531472318725347
Weight method	21-1	Physical measures	UK Biobank Assessment Centre > Physical measures > Anthropometry > Body size measures	CAT-SIN	MULTINOMIAL-LOGISTIC	266788/271616	-999	-999	-999	-999	0.210904549280669	0.672194385042024	-1.25108203475405	271616	-0.00240053731248112
Cascot confidence score	20121	Sociodemographics	UK Biobank Assessment Centre > Verbal interview > Employment	INTEGER	LINEAR	7493	-0.0144620919440514	-0.0371239091506186	0.00819972526251587	0.0115623640971573	0.210976276977719	0.672194385042024	-1.25088543922411	7493	-0.0144511459039504
Type of cancer: ICD10: C32.0 Glottis	40006#C320	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271705/174(271879)	0.0950848399386341	-0.0539746462220839	0.24418111342881	0.0760615404167394	0.211227159526174	0.672194385042024	1.2501981854292	271879	0.00239768088691048
Date B20 first reported (human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases)	130204	First occurrences	Health-related outcomes > First occurrences > Certain infectious and parasitic diseases	DATE	LOGISTIC-BINARY	271854/25(271879)	-0.249205660312809	-0.639545988356128	0.141761575900512	0.199316816640381	0.211245060967514	0.672194385042024	-1.2501491697762	271879	-0.00239758688323959
Destinations on discharge from hospital (recoded): Nursing, residential care, group home	41248#7000	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	257516/456(257972)	0.0589679014388619	-0.0335161721236433	0.151414717521297	0.0471771142489484	0.211298808228311	0.672194385042024	1.25000202329602	257972	0.00246107471717505
Treatment/medication code: amoxicillin	20003#1141180226	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271616/226(271842)	-0.0832301869862708	-0.21374605132567	0.0472709689990372	0.0665871981280208	0.211317532057895	0.672194385042024	-1.24995076851665	271842	-0.00239736951819195
Date M86 first reported (osteomyelitis)	131974	First occurrences	Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders	DATE	LOGISTIC-BINARY	270156/1723(271879)	0.0302257357612826	-0.0171734075707666	0.0776263225384493	0.0241840490072736	0.21136253830317	0.672194385042024	1.24982758144703	271879	0.00239697013161672
Treatment/medication code: starflower oil	20003#1140911680	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271430/412(271842)	-0.0615978198500487	-0.15821995651792	0.035007897264743	0.049293725626292	0.211436393199731	0.672194385042024	-1.24962547351749	271842	-0.00239674561535139
Histology of cancer tumour: Adenocarcinoma in villous adenoma	40011#8261	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271694/185(271879)	0.0919103829878551	-0.0522558726103147	0.236064075466035	0.0735523587041856	0.211447168852251	0.672194385042024	1.24959598962681	271879	0.00239652597796264
Job coding: non-commissioned officers or other rank of armed forces	22601#33113434	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54239/1180(55419)	0.0371241850356935	-0.0211044284362875	0.0953722585270062	0.0297139865533364	0.211493649070654	0.672194385042024	1.24946882483965	55419	0.00530759530945384
Job code - historical: NCOs and other ranks	22617#3311	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54239/1180(55419)	0.0371241850356935	-0.0211044284362875	0.0953722585270062	0.0297139865533364	0.211493649070654	0.672194385042024	1.24946882483965	55419	0.00530759530945384
Treatment speciality of consultant (recoded)	41246#1985	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	260024/109(260133)	0.119744750476357	-0.0681243402154074	0.307580748418923	0.0958448960281526	0.211526873271347	0.672194385042024	1.24937793944683	260133	0.00244960734179424
Workplace full of chemical or other fumes: Rarely/never	22610#0	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	3625/51467(55092)	-0.0216901781019298	-0.0557285470073144	0.0123411902109524	0.0173650479690423	0.211629366224457	0.672198770501763	-1.24909763315064	55092	-0.00532174240901122
Date G04 first reported (encephalitis, myelitis and encephalomyelitis)	131000	First occurrences	Health-related outcomes > First occurrences > Nervous system disorders	DATE	LOGISTIC-BINARY	271347/532(271879)	0.054180332239265	-0.0308879990046153	0.139251262636966	0.0434036704203797	0.211922224242717	0.67267768977342	1.24829724092097	271879	0.00239403519919092
Job coding: pipe fitter	22601#52162542	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55393/26(55419)	-0.244223903409557	-0.626935338327577	0.139953531317881	0.195638510629425	0.212008330977198	0.67267768977342	-1.24806205997597	55419	-0.00530161970729234
PCT responsible for patient data: GATESHEAD PCT	41229#5KF	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	269133/2746(271879)	0.0240317650128727	-0.0137214165103585	0.0617813347105989	0.0192612598538834	0.212144274949362	0.67267768977342	1.2476909004216	271879	0.00239287234138995
Frequency of depressed days during worst episode of depression	20439	Mental health	Online follow-up > Mental health > Depression	CAT-SIN	ORDERED-LOGISTIC	40602	-0.011955618965251	-0.0307492307904395	0.00683799285993748	0.00958875365742948	0.21244808952447	0.67267768977342	-1.24686203467569	40602	-0.00618795390272783
Haemoglobin concentration	30020	Blood and urine assays	Biological samples > Assay results > Blood assays > Blood count	CONTINUOUS	LINEAR	264188	0.00194565674149572	-0.00111319412066658	0.00500450760365801	0.00156066687260078	0.212512792320975	0.67267768977342	1.24668562336422	264188	0.00242549718047487
Treatment/medication code: colestyramine product	20003#1141180734	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271827/15(271842)	-0.323174546703012	-0.831613411360437	0.184523534207652	0.259223371853577	0.212552381691928	0.67267768977342	-1.24657770260186	271842	-0.00239090011209814
Treatment/medication code: hydrocortisone product	20003#1141157294	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271658/184(271842)	-0.0919608769970126	-0.236585237275614	0.0526279785485979	0.0737802373169836	0.212606002498726	0.67267768977342	-1.24643155524206	271842	-0.00239061980727551
Treatment/medication code: buccastem 3mg tablet	20003#1140868192	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271765/77(271842)	0.141881308931729	-0.0812725000338358	0.364970867483895	0.11383968558546	0.212635727672108	0.67267768977342	1.24635054861596	271842	0.00239046443978868
Job coding: sheet metal worker, panel beater, metal finisher, coppersmith	22601#52132923	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55337/82(55419)	-0.13793109198328	-0.35479249230648	0.0791757174073835	0.110708210236757	0.212791994824534	0.67267768977342	-1.24592482601	55419	-0.00529254124523726
Job code - historical: Sheet metal workers	22617#5213	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55337/82(55419)	-0.13793109198328	-0.35479249230648	0.0791757174073835	0.110708210236757	0.212791994824534	0.67267768977342	-1.24592482601	55419	-0.00529254124523726
Treatment/medication code: quinine	20003#1140874420	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	269810/2032(271842)	0.0277630884125258	-0.015953650059328	0.071478880360573	0.0223046267966038	0.213222275414143	0.673128476637045	1.24475376690922	271842	0.00238740187595191
Type of cancer: ICD9: 2028 Other lymphomas	40013#2028	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271810/69(271879)	0.150028198965118	-0.086275154162119	0.386347933736344	0.12056932974954	0.213341948010257	0.673128476637045	1.24442836714813	271879	0.00238661535810597
Recent feelings or nervousness or anxiety	20506	Mental health	Online follow-up > Mental health > Anxiety	CAT-SIN	ORDERED-LOGISTIC	73650	0.0101029929679772	-0.00580987889837097	0.0260158648343254	0.00811896136452858	0.213349457789411	0.673128476637045	1.2444079518263	73650	0.00458540534692409
Treatment/medication code: asilone liquid	20003#1140881422	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271830/12(271842)	0.360050959675911	-0.207212855843653	0.927460204267636	0.289462732239328	0.213500218366591	0.673128476637045	1.24399821912271	271842	0.00238595276530922
Average acceleration 06:00 - 06:59	90033	Physical activity	Additional exposures > Physical activity measurement > Acceleration averages	CONTINUOUS	LINEAR	48837	-0.00548398363120536	-0.0141244957640576	0.00315652850164692	0.00440850556490197	0.213510655802667	0.673128476637045	-1.24396986029219	48837	-0.00562907948768739
Date K86 first reported (other diseases of pancreas)	131684	First occurrences	Health-related outcomes > First occurrences > Digestive system disorders	DATE	LOGISTIC-BINARY	269587/2292(271879)	0.0261220086408182	-0.0150379902610631	0.0672822558323267	0.0210004486670983	0.213542111496319	0.673128476637045	1.24388440026827	271879	0.00238557212222818
Treatment/medication code: peptac liquid	20003#1141168752	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271579/263(271842)	0.0766480838799663	-0.0442513728165845	0.197519844806566	0.0616774643641952	0.213964474853324	0.673751216508507	1.24273778625822	271842	0.00238353530510852
Date L53 first reported (other erythematous conditions)	131760	First occurrences	Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders	DATE	LOGISTIC-BINARY	270742/1137(271879)	0.0369376891867366	-0.021325288855414	0.0952006824231412	0.0297265593137673	0.214008443988935	0.673751216508507	1.24261851459572	271879	0.00238314436896587
Type of cancer: ICD10: C50.8 Overlapping lesion of breast	40006#C508	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	270986/893(271879)	-0.0416645978112127	-0.107405678986567	0.024058559125976	0.0335374116946832	0.214110613226001	0.673751216508507	-1.24234143627268	271879	-0.00238261297989624
Job code - historical: Undertakers and mortuary assistants	22617#6291	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55389/30(55419)	0.227360972986383	-0.131264994358266	0.586648600367705	0.183144588469171	0.214416761974654	0.673751216508507	1.2415117453442	55419	0.00527379552303139
Heel Broadband ultrasound attenuation, direct entry	3144	Physical measures	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel	CONTINUOUS	LINEAR	156699	-0.00298216579570301	-0.00769022798065377	0.00172589638924775	0.00240211668279997	0.2144289551828	0.673751216508507	-1.24147871833639	156699	-0.00313622203916836
Job coding: bookmaker	22601#62113194	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55401/18(55419)	-0.292943419709468	-0.755898351819183	0.169541486980816	0.236085929664971	0.214541392653427	0.673751216508507	-1.24117422953529	55419	-0.0052723618355273
Job coding: architectural technologist/technician/assistant, town planning technician, planning enforcement officer	22601#31213292	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55330/89(55419)	-0.131877231735229	-0.340172344523728	0.0764415629003778	0.10628101095487	0.214647942955028	0.673751216508507	-1.24088578976884	55419	-0.00527113661144411
Job code - historical: Architectural technologists and town planning technicians	22617#3121	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55330/89(55419)	-0.131877231735229	-0.340172344523728	0.0764415629003778	0.10628101095487	0.214647942955028	0.673751216508507	-1.24088578976884	55419	-0.00527113661144411
Job coding: security guard/officer, night watchman, store detective, private detective, bodyguard, gateman, door keeper, cctv operator, patrolman	22601#92413455	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55248/171(55419)	0.0952673904107044	-0.0551679768351466	0.24580829402384	0.0767810718036273	0.214651786486916	0.673751216508507	1.24087538696493	55419	0.00527109242278675
Treatment/medication code: hydroxyzine	20003#1140883656	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271760/82(271842)	-0.136986035519312	-0.353599454693963	0.0795121981111265	0.110489696806018	0.21503644613252	0.674613211566918	-1.23983495556921	271842	-0.00237796779091716
Number of unenthusiastic/disinterested episodes	5386	Mental health	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	INTEGER	ORDERED-LOGISTIC	23868	0.0149161592802981	-0.0086694656899013	0.0385017842504976	0.0120337032497739	0.215129363496069	0.674613211566918	1.23958383289127	23868	0.0080236523835456
Job code - historical: Actors, entertainers	22617#3413	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55306/113(55419)	-0.116648722210053	-0.301124638155531	0.0679240784259784	0.0941468107303294	0.215331182275681	0.674834005006736	-1.23903865742936	55419	-0.00526329042845316
Date F81 first reported (specific developmental disorders of scholastic skills)	130964	First occurrences	Health-related outcomes > First occurrences > Mental and behavioural disorders	DATE	LOGISTIC-BINARY	271612/267(271879)	0.075913799225562	-0.0442189071074989	0.196062717777608	0.0612974592340517	0.215546019773599	0.674834005006736	1.23845871872259	271879	0.00237516658819475
Doctor diagnosed tuberculosis	22137	Work environment	Online follow-up > Work environment > Medical information	CAT-SIN	LOGISTIC-BINARY	56276/320(56596)	0.0694984230886745	-0.0404742202778784	0.179527747069319	0.0561239821452192	0.215574874265048	0.674834005006736	1.23838085977672	56596	0.00520550839950676
Cancer code, self-reported: vaginal cancer	20001#1042	Medical history and conditions	UK Biobank Assessment Centre > Verbal interview > Medical conditions	CAT-MUL	LOGISTIC-BINARY	271819/23(271842)	-0.25799321466347	-0.666605029949309	0.150085980004106	0.208343371713809	0.215605810263885	0.674834005006736	-1.23829739257467	271842	-0.00237501880595404
Job code - historical: School secretaries	22617#4213	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54637/782(55419)	-0.0447407912054489	-0.115652784256408	0.0261748316813511	0.0361811791074931	0.216227185030829	0.676198964866582	-1.23662270924628	55419	-0.00525302804830545
Age asthma diagnosed	3786	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions	INTEGER	LINEAR	28045	0.00687131253484932	-0.00402301440963388	0.0177656394793325	0.00555843221121217	0.216376180771509	0.676198964866582	1.23622166210519	28045	0.00738197006900427
Job code - historical: Higher education teaching professionals	22617#2311	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	53705/1714(55419)	-0.0303671183205875	-0.0785162376684835	0.0177856959620987	0.024567271233094	0.216418075702531	0.676198964866582	-1.23610893064703	55419	-0.00525084563733676
Number of measurements made	3137	Physical measures	UK Biobank Assessment Centre > Physical measures > Spirometry	INTEGER	ORDERED-LOGISTIC	247511	-0.00416664844741448	-0.0131942015678047	0.00486090467297577	0.00460597908512525	0.216666491616736	0.676198964866582	-1.23544081216635	247511	-0.00248327666246939
Job coding: roundsman or woman, van salesperson, ice cream seller, milkman, mobile shop salesperson	22601#71233339	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55264/155(55419)	0.0996939281121288	-0.058422222790516	0.257909638256463	0.0806983861800942	0.216670031907033	0.676198964866582	1.23543129448559	55419	0.00524796719776643
Job code - historical: Roundsmen/women and van salespersons	22617#7123	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55264/155(55419)	0.0996939281121288	-0.058422222790516	0.257909638256463	0.0806983861800942	0.216670031907033	0.676198964866582	1.23543129448559	55419	0.00524796719776643
Type of cancer: ICD10: C60.9 Penis, unspecified	40006#C609	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271850/29(271879)	-0.230369811774748	-0.595843264334444	0.135384990128688	0.186541247755308	0.216802255148925	0.676198964866582	-1.23507590696569	271879	-0.00236867893043441
Treatment/medication code: ortho-dienoestrol 0.01% cream	20003#1140883014	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271817/25(271842)	-0.246746625768555	-0.638258416589057	0.144968199292326	0.199806379622119	0.216935127729955	0.676198964866582	-1.23471893123459	271842	-0.00236815545850803
Treatment/medication code: fosinopril	20003#1140888556	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271704/138(271842)	-0.105267848508048	-0.272395416638054	0.0618383911954293	0.085265293257906	0.216976195290929	0.676198964866582	-1.23460863087155	271842	-0.00236794390676496
Date G40 first reported (epilepsy)	131048	First occurrences	Health-related outcomes > First occurrences > Nervous system disorders	DATE	LOGISTIC-BINARY	266563/5316(271879)	0.0171033179237105	-0.0100560228335165	0.044262964193816	0.0138571390739304	0.217059054005007	0.676198964866582	1.23438613241571	271879	0.00236735606009521
Taking other prescription medications	2492	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication	CAT-SIN	LOGISTIC-BINARY	139088/132036(271124)	0.00485234853245165	-0.00285497826484354	0.0125598316364156	0.00393242172377891	0.217225863959956	0.676401659768519	1.23393838701897	271124	0.00236979007256178
Age high blood pressure diagnosed	2966	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions	INTEGER	LINEAR	69320	-0.00379579644683866	-0.00982742596366743	0.0022358330699901	0.00307741854666999	0.217409579289678	0.676656780485852	-1.23344555089009	69320	-0.004684812405268
Activities undertaken to treat depression: Talking therapies, such as psychotherapy, counselling, group therapy or CBT	20547#1	Mental health	Online follow-up > Mental health > Depression	CAT-MUL	LOGISTIC-BINARY	57404/16196(73600)	-0.0111860825757989	-0.0289673331074268	0.00659371255196061	0.00907186201886576	0.217549596751104	0.676775722602405	-1.23307014007036	73600	-0.00454517164517568
Vitamin and/or mineral supplement use: Multivitamin	20084#468	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Vitamin/mineral supplements yesterday	CAT-MUL	LOGISTIC-BINARY	100213/8459(108672)	-0.0139636504430044	-0.036165061086056	0.00823744247985807	0.0113273774202371	0.217670421455646	0.676834874573028	-1.23274632794762	108672	-0.00373951988903143
Date G12 first reported (spinal muscular atrophy and related syndromes)	131016	First occurrences	Health-related outcomes > First occurrences > Nervous system disorders	DATE	LOGISTIC-BINARY	271330/549(271879)	-0.0526834806923201	-0.136489471425323	0.0311194218714789	0.0427581564301384	0.217891000726135	0.676922283532025	-1.23215550516657	271879	-0.00236307809610759
Job code - historical: Business and related associate professionals n.e.c.	22617#3539	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	54247/1172(55419)	-0.0364150833560151	-0.0943402808462555	0.0215142417337056	0.0295552682329387	0.217902179115303	0.676922283532025	-1.23212557523954	55419	-0.00523392527542791
Quorn intake	103280	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Vegetarian alternatives yesterday	CAT-SIN	ORDERED-LOGISTIC	108665	0.0248297422684202	-0.0146781476714746	0.064337632208315	0.0201574571020325	0.218065618822296	0.677004843986666	1.23168809447802	108665	0.00373643013816127
Date N23 first reported (unspecified renal colic)	132042	First occurrences	Health-related outcomes > First occurrences > Genitourinary system disorders	DATE	LOGISTIC-BINARY	268700/3179(271879)	0.0220070195935361	-0.013024087159615	0.0570396186295131	0.0178737227678115	0.218215434820757	0.677004843986666	1.23128728741182	271879	0.00236141300196517
Job coding: illustrator, cartoonist, animator	22601#34113148	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55380/39(55419)	-0.196744084894069	-0.509764285875859	0.116644880036602	0.159801192994743	0.218243839478082	0.677004843986666	-1.23121131791537	55419	-0.00523004172356046
Type of cancer: ICD10: D05.0 Lobular carcinoma in situ	40006#D050	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271731/148(271879)	-0.101103188822423	-0.262141147199078	0.0598695270473016	0.082147089636942	0.218408820839343	0.677004843986666	-1.23077020848616	271879	-0.00236042133242871
Date N45 first reported (orchitis and epididymitis)	132082	First occurrences	Health-related outcomes > First occurrences > Genitourinary system disorders	DATE	LOGISTIC-BINARY	270073/1806(271879)	0.0292253227078707	-0.0173169112598828	0.0757707237174578	0.0237472820193646	0.218437934770066	0.677004843986666	1.23069239164325	271879	0.00236027209294316
Treatment/medication code: isosorbide mononitrate	20003#1140860954	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	270861/981(271842)	0.0394536210731381	-0.02342427224388	0.102332184128083	0.0320813181680668	0.218761821039846	0.677292205078854	1.22982719799475	271842	0.00235877330691148
Seeds intake	102450	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday	CAT-SIN	ORDERED-LOGISTIC	108672	-0.0168818263522432	-0.0437904999222094	0.010026847217723	0.0137291673633895	0.218830476050007	0.677292205078854	-1.22964391887515	108672	-0.00373010890272907
Date O10 first reported (pre-existing hypertension complicating pregnancy, childbirth and the puerperium)	132180	First occurrences	Health-related outcomes > First occurrences > Pregnancy, childbirth and the puerperium	DATE	LOGISTIC-BINARY	271825/54(271879)	0.166803763495548	-0.0992706900040255	0.432728838809256	0.135716659339056	0.218991290901579	0.677292205078854	1.22921477453439	271879	0.00235743827430915
Treatment/medication code: celluvisc 1% single-use eye drops	20003#1141172918	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271631/211(271842)	-0.0846098417908685	-0.219549462699222	0.0502938866495386	0.0688388540496791	0.219016157131203	0.677292205078854	-1.22914843767403	271842	-0.00235747147131344
Sources of admission to hospital (recoded): Transfer to other NHS provider: Surgical specialty	41251#5004	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	270249/12(270261)	0.355898252073931	-0.211638451401083	0.924084331946138	0.289730523699838	0.219040048273095	0.677292205078854	1.2290847071976	270261	0.00236423432607018
Treatment/medication code: cocois scalp ointment	20003#1140864346	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271828/14(271842)	0.328452401117079	-0.19526839932495	0.853046834999485	0.267432269825724	0.219257396470888	0.67764908030612	1.22850515223635	271842	0.0023562376751347
Treatment speciality of consultant (recoded): Restorative dentistry	41246#2500	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	259957/195(260152)	-0.0879683618801628	-0.22838889379045	0.0524158450999894	0.071635178275058	0.219437547579326	0.677890713897472	-1.22802509518929	260152	-0.00240765395940429
Treatment/medication code: indoramin	20003#1140879782	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271769/73(271842)	-0.144179073132296	-0.374653223162878	0.0862993655459461	0.117592106881749	0.220122604391203	0.67947186238782	-1.22620217136306	271842	-0.00235182064827315
Eosinophill count	30150	Blood and urine assays	Biological samples > Assay results > Blood assays > Blood count	CONTINUOUS	LINEAR	263726	-0.00237428607084453	-0.00616961459789052	0.00142104245620145	0.00193642768794889	0.220153789347678	0.67947186238782	-1.22611928568937	263726	-0.00238757299754337
Job coding: librarian, assistant librarian	22601#24513424	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55194/225(55419)	-0.0818901864654043	-0.212873949668174	0.049101857250671	0.0668317910393448	0.220437119390378	0.680030612393148	-1.22536661584481	55419	-0.00520521478682541
Distance of viewer to screen (left)	5211	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Visual acuity	CONTINUOUS	LOGISTIC-BINARY	172/65217(65389)	-0.0936911970218658	-0.243623853056372	0.0562979229409201	0.0765120630692801	0.220741412195131	0.680653482501498	-1.22455903052435	65389	-0.00478882580189378
Date N27 first reported (small kidney of unknown cause)	132048	First occurrences	Health-related outcomes > First occurrences > Genitourinary system disorders	DATE	LOGISTIC-BINARY	271781/98(271879)	0.123661264973406	-0.0743289537337461	0.321670416020078	0.101022103691041	0.220908744279848	0.6808536541365	1.22411527559467	271879	0.0023476583010828
White wine intake	100670	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Alcoholic beverages yesterday	CAT-SIN	ORDERED-LOGISTIC	108672	-0.00870053638139725	-0.0226682016162357	0.00526712885344124	0.00712649076463325	0.222119625332419	0.684132591327549	-1.2209112477625	108672	-0.00370361882266952
Type of cancer: ICD9: 1801 Malignant neoplasm of exocervix	40013#1801	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271853/26(271879)	0.23879709718531	-0.144607167341809	0.62220084819356	0.195617884201917	0.222178439331555	0.684132591327549	1.22075594312471	271879	0.0023412156713498
Treatment/medication code: latanoprost	20003#1141146188	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271237/605(271842)	0.0497383626983539	-0.0301649781186176	0.129640763366747	0.0407675198998277	0.222443668251397	0.684624115027801	1.22005594337509	271842	0.00234003242372236
Methods of admission to hospital (recoded): Emergency admission	41249#2000	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	243546/27910(271456)	0.00778175558356381	-0.00472323173167227	0.0202868330999595	0.00638023581782828	0.222589615088208	0.684624115027801	1.21967101117112	271456	0.00234095674429074
Cancer code, self-reported: malignant lymph node, unspecified	20001#1070	Medical history and conditions	UK Biobank Assessment Centre > Verbal interview > Medical conditions	CAT-MUL	LOGISTIC-BINARY	271764/78(271842)	0.137989945803963	-0.0838185068194418	0.359740738824672	0.113154948035488	0.222647012137501	0.684624115027801	1.21951967696907	271842	0.0023390038857133
Date B83 first reported (other helminthiases)	130316	First occurrences	Health-related outcomes > First occurrences > Certain infectious and parasitic diseases	DATE	LOGISTIC-BINARY	271834/45(271879)	0.181508766648176	-0.110507586685262	0.47355347505171	0.148997906681952	0.223125242903876	0.685184991139622	1.21825984852116	271879	0.0023364285851988
Treatment/medication code: clonidine	20003#1140883468	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271476/366(271842)	0.063627661579641	-0.0387637640406865	0.165992951041681	0.0522348157153556	0.223178082842865	0.685184991139622	1.21812076807837	271842	0.00233632083309635
Hip circumference	49	Physical measures	UK Biobank Assessment Centre > Physical measures > Anthropometry > Body size measures	CONTINUOUS	LINEAR	271327	-0.00233478501935376	-0.00609214588760047	0.00142257584889295	0.00191705607750157	0.223260490157655	0.685184991139622	-1.21790391011653	271327	-0.00233812072693709
Type of cancer: ICD10: C48.2 Peritoneum, unspecified	40006#C482	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271794/85(271879)	0.131702120848937	-0.080346370674956	0.343603717952284	0.108152520141009	0.223311982558374	0.685184991139622	1.21776843498913	271879	0.00233548613736148
Date Q20 first reported (congenital malformations of cardiac chambers and connexions)	132466	First occurrences	Health-related outcomes > First occurrences > Congenital disruptions and chromosomal abnormalities	DATE	LOGISTIC-BINARY	271865/14(271879)	-0.325476200055117	-0.849676993030037	0.198348471002603	0.267358347474579	0.22341550992712	0.685184991139622	-1.21749612487406	271879	-0.00233496389272713
Treatment/medication code: cod liver oil+zinc oxide 11.4/38% ointment	20003#1140876350	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271832/10(271842)	-0.386841679931553	-1.01009527728942	0.235652013157068	0.317798515756612	0.223449574142059	0.685184991139622	-1.21740654482335	271842	-0.0023349509807683
