description	varName	custom_category	Path	varType	resType	n	beta	lower	upper	se	pvalue	fdr	z	ntotal	rho
Treatment/medication code: mst continus 10mg m/r tablet	20003#1140871776	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271810/30(271840)	-0.238181626065255	-0.597090964194541	0.120424383721069	0.18304299302826	0.193183790931043	0.640132065400856	-1.30121816007534	271840	-0.00249570747672763
Mental health problems ever diagnosed by a professional: Any other phobia (eg disabling fear of heights or spiders)	20544#5	Mental health	Online follow-up > Mental health > Mental distress	CAT-MUL	LOGISTIC-BINARY	72333/1135(73468)	0.0389577675484956	-0.0197356434118365	0.0976344831115949	0.029941908996602	0.193213381710724	0.640132065400856	1.30113169139584	73468	0.00480035166229312
Treatment/medication code: co-dydramol	20003#1140923350	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	269972/1868(271840)	0.0302519995431677	-0.0153320432920717	0.0758283586669149	0.0232556319090678	0.193308621598744	0.640132065400856	1.30085345223567	271840	0.00249500797956157
Comparative body size at age 10	1687	Family history and early life factors	UK Biobank Assessment Centre > Touchscreen > Early life factors	CAT-SIN	ORDERED-LOGISTIC	267132	0.00480270199440695	-0.00243360489237413	0.012039008881188	0.00369206115207225	0.193312938376027	0.640132065400856	1.30084084334558	267132	0.002516873897202
Heel ultrasound method	19-1	Physical measures	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel	CAT-SIN	MULTINOMIAL-LOGISTIC	156718/181156	-999	-999	-999	-999	0.193497937418866	0.64018215297949	-1.30030067321633	181156	-0.00305504630157422
Treatment/medication code: ursodeoxycholic acid	20003#1141173328	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271745/95(271840)	0.133326873283219	-0.0677624528268791	0.334224713000312	0.102549630758018	0.193558219075517	0.64018215297949	1.3001247415342	271840	0.00249361033734191
Anaesthetics administered post delivery: General anaesthetic	41220#1	Maternity and sex-specific factors	Health-related outcomes > Hospital inpatient > Summary Maternity	CAT-MUL	LOGISTIC-BINARY	757/248(1005)	0.0961020517911709	-0.0486510151493401	0.241456631572919	0.0740084126572201	0.193617477551211	0.64018215297949	1.29995183521387	1005	0.0410120283327924
Fraction acceleration <= 13 milli-gravities	90104	Physical activity	Additional exposures > Physical activity measurement > Acceleration intensity distribution	CONTINUOUS	LINEAR	48837	-0.00577390896900253	-0.0144842369510521	0.00293641901304703	0.00444412655066906	0.193862685160362	0.640253646997891	-1.2992367732142	48837	-0.005879158956189
Date I36 first reported (nonrheumatic tricuspid valve disorders)	131326	First occurrences	Health-related outcomes > First occurrences > Circulatory system disorders	DATE	LOGISTIC-BINARY	271444/435(271879)	0.0624133641999791	-0.0317700636633362	0.156562946922643	0.04804501819205	0.193921587716259	0.640253646997891	1.29906510349121	271879	0.00249139927749705
Cancer code, self-reported: parotid gland cancer	20001#1015	Medical history and conditions	UK Biobank Assessment Centre > Verbal interview > Medical conditions	CAT-MUL	LOGISTIC-BINARY	271783/57(271840)	0.171903968161362	-0.087722792168061	0.43117429408942	0.13237413808378	0.194036808278775	0.640253646997891	1.29872940728062	271840	0.00249093413389229
Date H25 first reported (senile cataract)	131164	First occurrences	Health-related outcomes > First occurrences > Eye and adnexa disorders	DATE	LOGISTIC-BINARY	251007/20872(271879)	0.00961139038729812	-0.00489602102483162	0.0241185292342207	0.0074018069943926	0.19410414449494	0.640253646997891	1.29853329031125	271879	0.0024903793511287
Treatment/medication code: ultrabase cream	20003#1140878280	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271830/10(271840)	0.410556717933534	-0.211551468129158	1.02778196448326	0.31616229746774	0.194121509608161	0.640253646997891	1.29848272245714	271840	0.00249046100081923
Treatment/medication code: timoptol 0.25% eye drops	20003#1140881882	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271681/159(271840)	0.103110535983788	-0.0526371018205392	0.258777248116475	0.079443896008654	0.194320312995042	0.640370677854576	1.29790403606212	271840	0.00248935110005528
Treatment/medication code: zoton 15mg capsule	20003#1140923688	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271649/191(271840)	-0.0940600022352529	-0.236154904924556	0.0479470057202828	0.0724763089745012	0.19434999174188	0.640370677854576	-1.29781768302702	271840	-0.00248918547787908
Frequency of solarium/sunlamp use	2277	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sun exposure	INTEGER	ORDERED-LOGISTIC	256899	0.0123755023530822	-0.00635896688287569	0.03110997158904	0.00955857831252664	0.195446901059452	0.643665327757084	1.29463288913396	256899	0.00255426353079768
Treatment/medication code: one-alpha 250nanograms capsule	20003#1140870958	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271809/31(271840)	-0.233283636696331	-0.586962488140434	0.119618857427973	0.180253655460465	0.195595340822817	0.643743308020225	-1.29420291311346	271840	-0.00248225247228507
Job coding: school secretary, clerical assistant, school registry assistant	22601#42133407	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55326/93(55419)	0.134200547305879	-0.06926629782338	0.337336385364584	0.103727080292086	0.195693530580315	0.643743308020225	1.29391862452052	55419	0.00549640717791697
Date M62 first reported (other disorders of muscle)	131934	First occurrences	Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders	DATE	LOGISTIC-BINARY	268736/3143(271879)	0.0232333257865509	-0.0119676653749575	0.0584293775064734	0.017958759302904	0.195761602710189	0.643743308020225	1.29372159679306	271879	0.00248115134876207
Gap coding: Retired	22660#108	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	20064/33892(53956)	-0.0166505012347265	-0.0418862417772072	0.00858231041474506	0.0128748672399191	0.195897495687443	0.643871115097509	-1.29332841878141	53956	-0.00556788510413991
ECG, phase time	5986	Physical measures	UK Biobank Assessment Centre > Physical measures > ECG during exercise	INTEGER	LINEAR	40270	-0.00568566240277816	-0.0143068841355543	0.00293555932999797	0.00439866334319367	0.196147330257212	0.644168829506712	-1.29260609572879	40270	-0.00644135388627556
Date Q84 first reported (other congenital malformations of integument)	132578	First occurrences	Health-related outcomes > First occurrences > Congenital disruptions and chromosomal abnormalities	DATE	LOGISTIC-BINARY	271813/66(271879)	-0.159471205106487	-0.401453225541761	0.0821978482790382	0.123382643159716	0.19618221887177	0.644168829506712	-1.29250527923204	271879	-0.00247881866032864
Treatment/medication code: phyllocontin continus 225mg m/r tablet	20003#1140862266	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271728/112(271840)	0.122193460439555	-0.0632306663360257	0.307466775278422	0.0945674115796162	0.196307989662761	0.644263016519328	1.29214195245403	271840	0.00247829961976556
Type of cancer: ICD10: C90.0 Multiple myeloma	40006#C900	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271183/696(271879)	-0.0491263951070948	-0.123677381883929	0.0254030515022068	0.038031421638883	0.196445964624027	0.644278479944932	-1.29174356635879	271879	-0.0024773578256823
Treatment speciality of consultant (recoded): Metabolic Diseases	41246#1770	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	260077/50(260127)	0.183313769257999	-0.0949275726196453	0.461560006593844	0.141963725763073	0.196506878150775	0.644278479944932	1.2915677510985	260127	0.0025323559681076
Treatment/medication code: zolpidem	20003#1140865016	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271644/196(271840)	0.092161360323889	-0.047847567185602	0.232065237556985	0.0714076398725955	0.196826397047192	0.645007392990205	1.29064617409276	271840	0.00247543076761797
Treatment/medication code: beconase 50micrograms nasal spray	20003#1140876136	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	270059/1781(271840)	-0.0306838056646426	-0.0773017261604129	0.0159224014139497	0.0237821021992503	0.196977818072141	0.645148444587614	-1.29020981838437	271840	-0.00247459385216258
Treatment/medication code: balneum bath oil	20003#1140878244	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271813/27(271840)	-0.249025236988757	-0.627603898454701	0.129101471982851	0.193040631462197	0.197063878417585	0.645148444587614	-1.28996192447492	271840	-0.00247411840004602
Sum of road length of major roads within 100m	24015	Lifestyle and environment	Additional exposures > Local environment > Residential air pollution	CONTINUOUS	ORDERED-LOGISTIC	268047	0.00707179147108339	-0.00367766967596753	0.0178212526181343	0.0054845197319141	0.197245097162545	0.645423306099925	1.28944018906058	268047	0.00249055421455311
Histology of cancer tumour: Lentigo maligna melanoma	40011#8742	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271105/774(271879)	-0.0464890078327584	-0.117233573782807	0.0242354226174954	0.0360896928505299	0.197685626757062	0.646125418838326	-1.28817334970654	271879	-0.00247051076227484
Years of cough on most days	22503	Work environment	Online follow-up > Work environment > Medical information	INTEGER	LINEAR	8033	0.0144017884224811	-0.00751284091480888	0.0363164177597712	0.0111811387914012	0.197700460224097	0.646125418838326	1.28813072879114	8033	0.0143724321668576
Treatment/medication code: clobetasol	20003#1140888074	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271773/67(271840)	0.157296157120908	-0.0823290968707724	0.396637749590123	0.122187665242557	0.197973569781366	0.646125418838326	1.28734642245515	271840	0.00246910195571615
Date O62 first reported (abnormalities of forces of labour)	132248	First occurrences	Health-related outcomes > First occurrences > Pregnancy, childbirth and the puerperium	DATE	LOGISTIC-BINARY	271598/281(271879)	-0.0773793511185221	-0.195319575015921	0.0403286565101963	0.0601154494125608	0.198000013735557	0.646125418838326	-1.28727052368642	271879	-0.00246877929670721
Date L41 first reported (parapsoriasis)	131744	First occurrences	Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders	DATE	LOGISTIC-BINARY	271799/80(271879)	-0.144184222333004	-0.363821422418983	0.075281921843455	0.112018217611657	0.198047930391659	0.646125418838326	-1.28713301340076	271879	-0.0024685155755458
Job coding: storesman, warehouseman, porter	22601#91492705	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55384/35(55419)	-0.219134349466501	-0.553081678313726	0.114461239095034	0.170294689768346	0.198155754758821	0.646125418838326	-1.28682367010507	55419	-0.00546626958719234
Diastolic blood pressure, manual reading	94	Physical measures	UK Biobank Assessment Centre > Physical measures > Blood pressure	INTEGER	LINEAR	23560	0.00833135949851271	-0.00436102218420816	0.0210237411812336	0.00647582393494818	0.198246785065008	0.646125418838326	1.28656260405221	23560	0.00838197687472979
Fraction acceleration <= 10 milli-gravities	90101	Physical activity	Additional exposures > Physical activity measurement > Acceleration intensity distribution	CONTINUOUS	LINEAR	48837	-0.00571651128766178	-0.014427200720385	0.00299417814506148	0.00444431096766678	0.198349520691503	0.646125418838326	-1.28626807356558	48837	-0.00582047646488758
Type of cancer: ICD10: D04.4 Skin of scalp and neck	40006#D044	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271796/83(271879)	0.141505413273167	-0.0742382273614872	0.357021034367805	0.110017139378838	0.198350715285264	0.646125418838326	1.28626464946748	271879	0.00246685020232995
Creatinine	30700	Blood and urine assays	Biological samples > Assay results > Blood assays > Blood biochemistry	CONTINUOUS	LINEAR	259085	-0.00203954523590989	-0.00514790993513696	0.00106881946331717	0.0015859294985752	0.1984333338747	0.646125418838326	-1.28602787403176	259085	-0.00252655953945409
Treatment speciality of consultant (recoded): Adult mental illness	41246#1060	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	258071/2322(260393)	0.0267939257799885	-0.0140743758834147	0.0676524781886893	0.0208490703698525	0.198695456650876	0.646200968324939	1.28527713693087	260393	0.00251873466803841
Date F60 first reported (specific personality disorders)	130932	First occurrences	Health-related outcomes > First occurrences > Mental and behavioural disorders	DATE	LOGISTIC-BINARY	271387/492(271879)	-0.0580085034516153	-0.146522211573424	0.0304580914513417	0.0451488661069193	0.198846386648844	0.646200968324939	-1.28484519179263	271879	-0.00246412792571236
FI5 : family relationship calculation	4979-4	Cognitive function	UK Biobank Assessment Centre > Cognitive function > Fluid intelligence / reasoning	CAT-SIN	MULTINOMIAL-LOGISTIC	41251/69829	-999	-999	-999	-999	0.198858634049548	0.646200968324939	-1.28481015158636	69829	-0.00486208037823782
Methods of admission to hospital (recoded): Emergency admission: Other injury	41249#2011	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	268218/3128(271346)	0.0238282319734672	-0.0125224839954259	0.0601802836245663	0.018546965197693	0.198862900259752	0.646200968324939	1.28479794619257	271346	0.00246645616440285
Histology of cancer tumour: Multiple myeloma	40011#9732	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271185/694(271879)	-0.0489228324392875	-0.123579717723689	0.025712340061044	0.0380854084468719	0.198943426505101	0.646200968324939	-1.28456760090672	271879	-0.00246359555394783
Mental health problems ever diagnosed by a professional: Psychological over-eating or binge-eating	20544#13	Mental health	Online follow-up > Mental health > Mental distress	CAT-MUL	LOGISTIC-BINARY	73124/340(73464)	0.0699256869328289	-0.0368412337280354	0.176610745748163	0.0544530361679807	0.199078712917377	0.646324040567375	1.28418076755884	73464	0.004737943887123
Type of cancer: ICD9: 1738 Other malignant neoplasm of skin, other	40013#1738	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271868/11(271879)	-0.388462017726713	-0.983245254906668	0.203535883832286	0.30275585370449	0.199375173826523	0.646970001717754	-1.28333374862291	271879	-0.00246122923661574
Type of cancer: ICD10: D44.3 Pituitary gland	40006#D443	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271867/12(271879)	0.370026819720819	-0.195779597666329	0.935214747058813	0.288524267192224	0.199573084510142	0.647291338494354	1.28276880978564	271879	0.0024601457806812
Treatment/medication code: gliclazide	20003#1140874744	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	269362/2478(271840)	0.0259804400385321	-0.0137369453880722	0.0656936711775771	0.0202632847318083	0.199789472027379	0.647291338494354	1.28215159671941	271840	0.00245913845526588
Treatment/medication code: Free-text entry, unable to be coded	20003#99999	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	262479/9361(271840)	0.0135193982015912	-0.00715242343240792	0.034189688514835	0.0105466509265844	0.199885626278498	0.647291338494354	1.28187748776303	271840	0.0024586127235176
Histology of cancer tumour: Chromophobe adenocarcinoma	40011#8270	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271864/15(271879)	-0.332425914490737	-0.841301978546114	0.175522961388743	0.259398883845684	0.199974595801702	0.647291338494354	-1.28162394622281	271879	-0.00245795012841843
Histology of cancer tumour: Hodgkin lymphoma, mixed cellularity	40011#9652	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271835/44(271879)	0.193240368810568	-0.102473436958444	0.488644800072744	0.150798239583445	0.200033733477056	0.647291338494354	1.2814554637769	271879	0.00245762700793574
Treatment/medication code: dorzolamide+timolol	20003#1141169516	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271783/57(271840)	0.169757599047924	-0.0900663501922651	0.429295796830074	0.132492778214039	0.200114204492127	0.647291338494354	1.281226261341	271840	0.00245736369316066
Date B36 first reported (other superficial mycoses)	130228	First occurrences	Health-related outcomes > First occurrences > Certain infectious and parasitic diseases	DATE	LOGISTIC-BINARY	268872/3007(271879)	0.0234899386890964	-0.0124561932032465	0.0594299097484347	0.0183386285459094	0.20021918674873	0.647291338494354	1.28092734564226	271879	0.00245661416777604
Date H45 first reported (disorders of vitreous body and globe in diseases classified elsewhere)	131194	First occurrences	Health-related outcomes > First occurrences > Eye and adnexa disorders	DATE	LOGISTIC-BINARY	271869/10(271879)	0.40485987260258	-0.215552483686572	1.02433238627668	0.316302972846263	0.200335236241958	0.647291338494354	1.28059705136044	271879	0.0024559807198915
Date G12 first reported (spinal muscular atrophy and related syndromes)	131016	First occurrences	Health-related outcomes > First occurrences > Nervous system disorders	DATE	LOGISTIC-BINARY	271330/549(271879)	-0.0548129410427193	-0.138725260856901	0.0290678646976195	0.0428051553186822	0.200352080962538	0.647291338494354	-1.28054912036624	271879	-0.00245588879645039
Behaviour of cancer tumour: Benign	40012#0	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	270822/1057(271879)	-0.0394779148119015	-0.0999323169982776	0.0209562808639531	0.0308394947090315	0.200495081805761	0.647396980033296	-1.28014233549791	271879	-0.00245510865271188
Milk chocolate intake	102280	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday	CAT-SIN	ORDERED-LOGISTIC	38020	0.0260338772669022	-0.0138327100806574	0.0659004646144617	0.020340469346387	0.2005920853495	0.647396980033296	1.27986651658791	38020	0.00656388083966447
Type of cancer: ICD10: C34.9 Bronchus or lung, unspecified	40006#C349	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271292/587(271879)	0.0529734515889348	-0.0281799332095626	0.134105259882548	0.0414000446876054	0.200677454479881	0.647396980033296	1.27962385937799	271879	0.00245411430426715
Fraction acceleration <= 16 milli-gravities	90107	Physical activity	Additional exposures > Physical activity measurement > Acceleration intensity distribution	CONTINUOUS	LINEAR	48837	-0.00568352203246242	-0.014393013199378	0.00302596913445319	0.00444369959632675	0.200889572053717	0.647766375193618	-1.27902125242886	48837	-0.00578768506174128
Treatment/medication code: azopt 10mg/ml eye drops	20003#1141176288	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271720/120(271840)	-0.116778316807787	-0.296067299183763	0.0623767639548975	0.0914414922840475	0.201574784812525	0.649094136117692	-1.27707779094971	271840	-0.00244940706631942
Job coding: other engineering professional	22601#21292686	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55395/24(55419)	0.262426997522566	-0.139767332788728	0.665770116109002	0.205498023242189	0.201712125801562	0.649094136117692	1.27668883206282	55419	0.00542321930578859
PCT responsible for patient data: NORTHUMBERLAND CARE TRUST	41229#TAC	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	269482/2397(271879)	0.0262572820840114	-0.0140621134584394	0.0665728243197075	0.0205705151763464	0.201789163545989	0.649094136117692	1.27647074053743	271879	0.00244806716192849
Treatment/medication code: cortisone product	20003#1140884704	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271806/34(271840)	0.218667518480329	-0.117379104231916	0.554173122558892	0.171317491568194	0.201811819835631	0.649094136117692	1.27640661281857	271840	0.00244811976916858
Date J94 first reported (other pleural conditions)	131542	First occurrences	Health-related outcomes > First occurrences > Respiratory system disorders	DATE	LOGISTIC-BINARY	271287/592(271879)	0.0525969723228174	-0.0281809548677479	0.133352452684311	0.0412082591379775	0.20181193560115	0.649094136117692	1.27640628516239	271879	0.0024479435475467
Treatment/medication code: co-danthramer	20003#1140881622	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271817/23(271840)	-0.266744186606976	-0.676745099601987	0.142540993424054	0.209005394866555	0.201888230401886	0.649094136117692	-1.27619037447058	271840	-0.00244770503126505
Treatment/medication code: ginkgo forte tablet	20003#1140911734	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	270330/1510(271840)	0.03297649175335	-0.0177078903328238	0.0836497789212691	0.0258570234079782	0.202172613647848	0.649635574602783	1.27538610695925	271840	0.00244616247312478
Date B08 first reported (other viral infections characterised by skin and mucous membrane lesions, not elsewhere classified)	130190	First occurrences	Health-related outcomes > First occurrences > Certain infectious and parasitic diseases	DATE	LOGISTIC-BINARY	271267/612(271879)	-0.05161848461947	-0.130979474964181	0.0277045856144284	0.0404813715533268	0.202265921700998	0.649635574602783	-1.27512240105695	271879	-0.00244548127746609
Types of spread used on bread/crackers: Low fat butter on bread/crackers	20087#161	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday	CAT-MUL	LOGISTIC-BINARY	37215/806(38021)	0.0454566353630479	-0.0244353516141125	0.115349333503022	0.0356600137093687	0.202350321383959	0.649635574602783	1.27488394821955	38021	0.00653824251528897
Average acceleration 01:00 - 01:59	90028	Physical activity	Additional exposures > Physical activity measurement > Acceleration averages	CONTINUOUS	LINEAR	48837	-0.00574781073959992	-0.0145878015459756	0.00309218006677581	0.00451028226850311	0.202523869267599	0.649878334845158	-1.27439385429358	48837	-0.00576674637072898
Job coding: other assembler, routine operative	22601#81392812	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55344/75(55419)	-0.147959240297136	-0.375739087774783	0.0795313468037837	0.11614255113096	0.202675101046763	0.650049284942639	-1.27396702981621	55419	-0.00541165775894281
Date E89 first reported (postprocedural endocrine and metabolic disorders, not elsewhere classified)	130832	First occurrences	Health-related outcomes > First occurrences > Endocrine, nutritional and metabolic diseases	DATE	LOGISTIC-BINARY	269718/2161(271879)	-0.0275533259081631	-0.0699680523253468	0.0148508876607951	0.0216378822915071	0.202878716375098	0.65025966871736	-1.27339272854017	271879	-0.00244216406140308
Date M76 first reported (enthesopathies of lower limb, excluding foot)	131956	First occurrences	Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders	DATE	LOGISTIC-BINARY	267312/4567(271879)	-0.0190087608065101	-0.0482728418238908	0.0102501944341313	0.0149296203194662	0.202936674791087	0.65025966871736	-1.27322933238863	271879	-0.00244185069552573
Speed of sound through heel, manual entry (right)	4147	Physical measures	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel	CONTINUOUS	LINEAR	732	-0.0472900063501468	-0.12018286120447	0.025602848504176	0.0371909154603312	0.203183443504103	0.650613730201262	-1.27253402312076	732	-0.0470464451131154
Nitrogen dioxide air pollution; 2010	24003	Lifestyle and environment	Additional exposures > Local environment > Residential air pollution	CONTINUOUS	LINEAR	268047	0.00243834257960749	-0.0013179893104271	0.00619467446964209	0.00191653107897087	0.203276714752685	0.650613730201262	1.27227137700311	268047	0.00245739284915459
Type of cancer: ICD10: C65 Malignant neoplasm of renal pelvis	40006#C65	Cancer register	Health-related outcomes > Cancer register	CAT-MUL	LOGISTIC-BINARY	271786/93(271879)	-0.132221397363935	-0.335961766761346	0.0714714503869683	0.103938955093587	0.203341301452293	0.650613730201262	-1.2720895562329	271879	-0.00243966479974474
Grape intake	104500	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday	CAT-SIN	ORDERED-LOGISTIC	38021	-0.0169425947833164	-0.0431136952964326	0.00922850572979989	0.0133528476643196	0.204451741906296	0.653851450260328	-1.26897006212547	38021	-0.00650791443711997
Job coding: paramedic, ambulance paramedic	22601#32133075	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55390/29(55419)	0.235664386124774	-0.129297147707725	0.599510350983296	0.185923696669878	0.204876127205601	0.654893054015592	1.26778111740576	55419	0.00538538151563605
Treatment/medication code: co-tenidone	20003#1140923336	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271411/429(271840)	0.0613256203962484	-0.0335322285282581	0.156147521505978	0.0483885804867859	0.205025698272856	0.655055625295461	1.2673625105674	271840	0.00243077348311645
Date Q80 first reported (congenital ichthyosis)	132570	First occurrences	Health-related outcomes > First occurrences > Congenital disruptions and chromosomal abnormalities	DATE	LOGISTIC-BINARY	271804/75(271879)	-0.146452629078329	-0.373164610373224	0.080031251397765	0.115613313649062	0.205247684043709	0.655449293221392	-1.26674164467075	271879	-0.00242940841931975
Date H06 first reported (disorders of lachrymal system and orbit in diseases classified elsewhere)	131140	First occurrences	Health-related outcomes > First occurrences > Eye and adnexa disorders	DATE	LOGISTIC-BINARY	271751/128(271879)	-0.112108796622341	-0.285707181374599	0.061366116667828	0.0885407336002337	0.205448472966716	0.655774923812952	-1.26618048393532	271879	-0.00242833220888633
Chest pain felt during physical activity	6015	Physical measures	UK Biobank Assessment Centre > Physical measures > ECG during exercise	CAT-SIN	ORDERED-LOGISTIC	40973	0.0274032627889582	-0.0150233220349674	0.0698298476128839	0.0216466145085222	0.205550541694223	0.655785285905223	1.265895377161	40973	0.00625390152893448
PCT responsible for patient data: CROYDON PCT	41229#5K9	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	268844/3035(271879)	0.0231528932099979	-0.0127130778835135	0.0590132698936466	0.0182978739259824	0.205723428563246	0.655807658086649	1.26541268994525	271879	0.00242685971115382
Workplace had a lot of cigarette smoke from other people smoking: Rarely/never	22611#0	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	9022/46265(55287)	-0.0148141241291212	-0.0377669677922913	0.00813891034324984	0.0117108983883482	0.205848211881918	0.655807658086649	-1.26506448735188	55287	-0.00538025328867903
Date H69 first reported (other disorders of eustachian tube)	131236	First occurrences	Health-related outcomes > First occurrences > Ear and mastoid process disorders	DATE	LOGISTIC-BINARY	270283/1596(271879)	-0.0318194628090514	-0.0811417146292852	0.0174866015511204	0.0251607470745313	0.205994283687439	0.655807658086649	-1.26465707490075	271879	-0.00242541057054333
Treatment/medication code: amlostin 5mg tablet	20003#1141200400	Medications	UK Biobank Assessment Centre > Verbal interview > Medications	CAT-MUL	LOGISTIC-BINARY	271800/40(271840)	-0.200787887997075	-0.512259277712745	0.110127000815465	0.158774927355174	0.205998431072817	0.655807658086649	-1.26464551039099	271840	-0.00242556236709436
Administrative and legal statuses: NHS patient: formally detained under Part II, Mental Health Act 1983	41232#11	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration	CAT-MUL	LOGISTIC-BINARY	270133/1746(271879)	0.0303565140074006	-0.0167010693047631	0.0774041445914635	0.0240068732483139	0.206051682807514	0.655807658086649	1.26449703904445	271879	0.00242510364910009
Job coding: mathematician	22601#21133024	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	55330/89(55419)	0.134061724529204	-0.0738913259746124	0.341857964108561	0.106060441253653	0.206169793542446	0.655869007645097	1.26416783352967	55419	0.00537003316410569
Work hours - lumped category	22604#3	Work environment	Online follow-up > Work environment > Employment history	CAT-MUL	LOGISTIC-BINARY	23747/31672(55419)	-0.0110014771212338	-0.0280700927523397	0.00606617665769591	0.00870839201110279	0.206466629479677	0.656042710650207	-1.26334107837692	55419	-0.00536652130866381
Source of intracerebral haemorrhage report	42011-11	Medical history and conditions	Health-related outcomes > Algorithmically-defined outcomes > Stroke outcomes	CAT-SIN	MULTINOMIAL-LOGISTIC	1139/1651	-999	-999	-999	-999	0.206521582957122	0.656042710650207	-1.26318811522802	1651	-0.0310919301656636
